dtag,nbin,pileup
MC2016_Summer16_QCD_HT-500-700_,14,448467
MC2016_Summer16_QCD_HT-500-700_,15,640179
MC2016_Summer16_QCD_HT-500-700_,16,779483
MC2016_Summer16_QCD_HT-500-700_,17,868932
MC2016_Summer16_QCD_HT-500-700_,18,1.03262e+06
MC2016_Summer16_QCD_HT-500-700_,19,1.09635e+06
MC2016_Summer16_QCD_HT-500-700_,20,1.26538e+06
MC2016_Summer16_QCD_HT-500-700_,21,1.17768e+06
MC2016_Summer16_QCD_HT-500-700_,22,1.12223e+06
MC2016_Summer16_QCD_HT-500-700_,23,1.1212e+06
MC2016_Summer16_QCD_HT-500-700_,24,1.12962e+06
MC2016_Summer16_QCD_HT-500-700_,25,1.03809e+06
MC2016_Summer16_QCD_HT-500-700_,26,1.03501e+06
MC2016_Summer16_QCD_HT-500-700_,27,839205
MC2016_Summer16_QCD_HT-500-700_,28,747710
MC2016_Summer16_QCD_HT-500-700_,29,555857
MC2016_Summer16_QCD_HT-500-700_,30,438533
MC2016_Summer16_QCD_HT-500-700_,31,330236
MC2016_Summer16_QCD_HT-500-700_,32,239420
MC2016_Summer16_QCD_HT-500-700_,33,226808
MC2016_Summer16_QCD_HT-500-700_,34,192718
MC2016_Summer16_QCD_HT-500-700_,35,227130
MC2016_Summer16_QCD_HT-500-700_,36,318569
MC2016_Summer16_QCD_HT-500-700_,37,588209
MC2016_Summer16_QCD_HT-500-700_,38,717417
MC2016_Summer16_QCD_HT-500-700_,39,0
MC2016_Summer16_QCD_HT-500-700_,40,0
MC2016_Summer16_QCD_HT-500-700_,41,0
MC2016_Summer16_QCD_HT-500-700_,42,0
MC2016_Summer16_QCD_HT-500-700_,43,0
MC2016_Summer16_QCD_HT-500-700_,44,0
MC2016_Summer16_QCD_HT-500-700_,45,0
MC2016_Summer16_QCD_HT-500-700_,46,0
MC2016_Summer16_QCD_HT-500-700_,47,0
MC2016_Summer16_QCD_HT-500-700_,48,0
MC2016_Summer16_QCD_HT-500-700_,49,0
MC2016_Summer16_QCD_HT-500-700_,50,0
MC2016_Summer16_QCD_HT-500-700_,51,0
MC2016_Summer16_QCD_HT-500-700_,52,0
MC2016_Summer16_QCD_HT-500-700_,53,0
MC2016_Summer16_QCD_HT-500-700_,54,0
MC2016_Summer16_QCD_HT-500-700_,55,0
MC2016_Summer16_QCD_HT-500-700_,56,0
MC2016_Summer16_QCD_HT-500-700_,57,0
MC2016_Summer16_QCD_HT-500-700_,58,0
MC2016_Summer16_QCD_HT-500-700_,59,0
MC2016_Summer16_QCD_HT-500-700_,60,0
MC2016_Summer16_QCD_HT-500-700_,61,0
MC2016_Summer16_QCD_HT-500-700_,62,0
MC2016_Summer16_QCD_HT-500-700_,63,0
MC2016_Summer16_QCD_HT-500-700_,64,0
MC2016_Summer16_QCD_HT-500-700_,65,0
MC2016_Summer16_QCD_HT-500-700_,66,0
MC2016_Summer16_QCD_HT-500-700_,67,0
MC2016_Summer16_QCD_HT-500-700_,68,0
MC2016_Summer16_QCD_HT-500-700_,69,0
MC2016_Summer16_QCD_HT-500-700_,70,0
MC2016_Summer16_QCD_HT-500-700_,71,0
MC2016_Summer16_QCD_HT-500-700_,72,0
MC2016_Summer16_QCD_HT-500-700_,73,0
MC2016_Summer16_QCD_HT-500-700_,74,0
MC2016_Summer16_QCD_HT-500-700_,75,0
MC2016_Summer16_QCD_HT-500-700_,76,0
MC2016_Summer16_QCD_HT-500-700_,77,0
MC2016_Summer16_QCD_HT-500-700_,78,0
MC2016_Summer16_QCD_HT-500-700_,79,0
MC2016_Summer16_QCD_HT-500-700_,80,0
MC2016_Summer16_QCD_HT-500-700_,81,0
MC2016_Summer16_QCD_HT-500-700_,82,0
MC2016_Summer16_QCD_HT-500-700_,83,0
MC2016_Summer16_QCD_HT-500-700_,84,0
MC2016_Summer16_QCD_HT-500-700_,85,0
MC2016_Summer16_QCD_HT-500-700_,86,0
MC2016_Summer16_QCD_HT-500-700_,87,0
MC2016_Summer16_QCD_HT-500-700_,88,0
MC2016_Summer16_QCD_HT-500-700_,89,0
MC2016_Summer16_QCD_HT-500-700_,90,0
MC2016_Summer16_QCD_HT-500-700_,91,0
MC2016_Summer16_QCD_HT-500-700_,92,0
MC2016_Summer16_QCD_HT-500-700_,93,0
MC2016_Summer16_QCD_HT-500-700_,94,0
MC2016_Summer16_QCD_HT-500-700_,95,0
MC2016_Summer16_QCD_HT-500-700_,96,0
MC2016_Summer16_QCD_HT-500-700_,97,0
MC2016_Summer16_QCD_HT-500-700_,98,0
MC2016_Summer16_QCD_HT-500-700_,99,0
MC2016_Summer16_QCD_HT-500-700_,100,0
MC2016_Summer16_QCD_HT-500-700_,101,0
MC2016_Summer16_QCD_HT-500-700_,102,0
MC2016_Summer16_QCD_HT-700-1000_,0,0
MC2016_Summer16_QCD_HT-700-1000_,1,0.0547955
MC2016_Summer16_QCD_HT-700-1000_,2,3.89233
MC2016_Summer16_QCD_HT-700-1000_,3,11.8071
MC2016_Summer16_QCD_HT-700-1000_,4,34.2669
MC2016_Summer16_QCD_HT-700-1000_,5,66.7739
MC2016_Summer16_QCD_HT-700-1000_,6,68.2883
MC2016_Summer16_QCD_HT-700-1000_,7,125.008
MC2016_Summer16_QCD_HT-700-1000_,8,767.885
MC2016_Summer16_QCD_HT-700-1000_,9,3392.66
MC2016_Summer16_QCD_HT-700-1000_,10,12141.4
MC2016_Summer16_QCD_HT-700-1000_,11,38754.3
MC2016_Summer16_QCD_HT-700-1000_,12,103586
MC2016_Summer16_QCD_HT-700-1000_,13,223024
MC2016_Summer16_QCD_HT-700-1000_,14,369452
MC2016_Summer16_QCD_HT-700-1000_,15,528322
MC2016_Summer16_QCD_HT-700-1000_,16,643599
MC2016_Summer16_QCD_HT-700-1000_,17,717316
MC2016_Summer16_QCD_HT-700-1000_,18,853450
MC2016_Summer16_QCD_HT-700-1000_,19,905455
MC2016_Summer16_QCD_HT-700-1000_,20,1.04625e+06
MC2016_Summer16_QCD_HT-700-1000_,21,974780
MC2016_Summer16_QCD_HT-700-1000_,22,925539
MC2016_Summer16_QCD_HT-700-1000_,23,926024
MC2016_Summer16_QCD_HT-700-1000_,24,932044
MC2016_Summer16_QCD_HT-700-1000_,25,858507
MC2016_Summer16_QCD_HT-700-1000_,26,855289
MC2016_Summer16_QCD_HT-700-1000_,27,690896
MC2016_Summer16_QCD_HT-700-1000_,28,617347
MC2016_Summer16_QCD_HT-700-1000_,29,457718
MC2016_Summer16_QCD_HT-700-1000_,30,361709
MC2016_Summer16_QCD_HT-700-1000_,31,272399
MC2016_Summer16_QCD_HT-700-1000_,32,198067
MC2016_Summer16_QCD_HT-700-1000_,33,187659
MC2016_Summer16_QCD_HT-700-1000_,34,159212
MC2016_Summer16_QCD_HT-700-1000_,35,187178
MC2016_Summer16_QCD_HT-700-1000_,36,261927
MC2016_Summer16_QCD_HT-700-1000_,37,487928
MC2016_Summer16_QCD_HT-700-1000_,38,594779
MC2016_Summer16_QCD_HT-700-1000_,39,0
MC2016_Summer16_QCD_HT-700-1000_,40,0
MC2016_Summer16_QCD_HT-700-1000_,41,0
MC2016_Summer16_QCD_HT-700-1000_,42,0
MC2016_Summer16_QCD_HT-700-1000_,43,0
MC2016_Summer16_QCD_HT-700-1000_,44,0
MC2016_Summer16_QCD_HT-700-1000_,45,0
MC2016_Summer16_QCD_HT-700-1000_,46,0
MC2016_Summer16_QCD_HT-700-1000_,47,0
MC2016_Summer16_QCD_HT-700-1000_,48,0
MC2016_Summer16_QCD_HT-700-1000_,49,0
MC2016_Summer16_QCD_HT-700-1000_,50,0
MC2016_Summer16_QCD_HT-700-1000_,51,0
MC2016_Summer16_QCD_HT-700-1000_,52,0
MC2016_Summer16_QCD_HT-700-1000_,53,0
MC2016_Summer16_QCD_HT-700-1000_,54,0
MC2016_Summer16_QCD_HT-700-1000_,55,0
MC2016_Summer16_QCD_HT-700-1000_,56,0
MC2016_Summer16_QCD_HT-700-1000_,57,0
MC2016_Summer16_QCD_HT-700-1000_,58,0
MC2016_Summer16_QCD_HT-700-1000_,59,0
MC2016_Summer16_QCD_HT-700-1000_,60,0
MC2016_Summer16_QCD_HT-700-1000_,61,0
MC2016_Summer16_QCD_HT-700-1000_,62,0
MC2016_Summer16_QCD_HT-700-1000_,63,0
MC2016_Summer16_QCD_HT-700-1000_,64,0
MC2016_Summer16_QCD_HT-700-1000_,65,0
MC2016_Summer16_QCD_HT-700-1000_,66,0
MC2016_Summer16_QCD_HT-700-1000_,67,0
MC2016_Summer16_QCD_HT-700-1000_,68,0
MC2016_Summer16_QCD_HT-700-1000_,69,0
MC2016_Summer16_QCD_HT-700-1000_,70,0
MC2016_Summer16_QCD_HT-700-1000_,71,0
MC2016_Summer16_QCD_HT-700-1000_,72,0
MC2016_Summer16_QCD_HT-700-1000_,73,0
MC2016_Summer16_QCD_HT-700-1000_,74,0
MC2016_Summer16_QCD_HT-700-1000_,75,0
MC2016_Summer16_QCD_HT-700-1000_,76,0
MC2016_Summer16_QCD_HT-700-1000_,77,0
MC2016_Summer16_QCD_HT-700-1000_,78,0
MC2016_Summer16_QCD_HT-700-1000_,79,0
MC2016_Summer16_QCD_HT-700-1000_,80,0
MC2016_Summer16_QCD_HT-700-1000_,81,0
MC2016_Summer16_QCD_HT-700-1000_,82,0
MC2016_Summer16_QCD_HT-700-1000_,83,0
MC2016_Summer16_QCD_HT-700-1000_,84,0
MC2016_Summer16_QCD_HT-700-1000_,85,0
MC2016_Summer16_QCD_HT-700-1000_,86,0
MC2016_Summer16_QCD_HT-700-1000_,87,0
MC2016_Summer16_QCD_HT-700-1000_,88,0
MC2016_Summer16_QCD_HT-700-1000_,89,0
MC2016_Summer16_QCD_HT-700-1000_,90,0
MC2016_Summer16_QCD_HT-700-1000_,91,0
MC2016_Summer16_QCD_HT-700-1000_,92,0
MC2016_Summer16_QCD_HT-700-1000_,93,0
MC2016_Summer16_QCD_HT-700-1000_,94,0
MC2016_Summer16_QCD_HT-700-1000_,95,0
MC2016_Summer16_QCD_HT-700-1000_,96,0
MC2016_Summer16_QCD_HT-700-1000_,97,0
MC2016_Summer16_QCD_HT-700-1000_,98,0
MC2016_Summer16_QCD_HT-700-1000_,99,0
MC2016_Summer16_QCD_HT-700-1000_,100,0
MC2016_Summer16_QCD_HT-700-1000_,101,0
MC2016_Summer16_QCD_HT-700-1000_,102,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,0,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,1,0.0267104
MC2016_Summer16_SingleT_tW_5FS_powheg_,2,1.56691
MC2016_Summer16_SingleT_tW_5FS_powheg_,3,5.30689
MC2016_Summer16_SingleT_tW_5FS_powheg_,4,14.3883
MC2016_Summer16_SingleT_tW_5FS_powheg_,5,29.3192
MC2016_Summer16_SingleT_tW_5FS_powheg_,6,30.5329
MC2016_Summer16_SingleT_tW_5FS_powheg_,7,57.5152
MC2016_Summer16_SingleT_tW_5FS_powheg_,8,337.758
MC2016_Summer16_SingleT_tW_5FS_powheg_,9,1479.43
MC2016_Summer16_SingleT_tW_5FS_powheg_,10,5317.54
MC2016_Summer16_SingleT_tW_5FS_powheg_,11,17321.5
MC2016_Summer16_SingleT_tW_5FS_powheg_,12,46179.9
MC2016_Summer16_SingleT_tW_5FS_powheg_,13,99004.5
MC2016_Summer16_SingleT_tW_5FS_powheg_,14,164869
MC2016_Summer16_SingleT_tW_5FS_powheg_,15,236247
MC2016_Summer16_SingleT_tW_5FS_powheg_,16,286499
MC2016_Summer16_SingleT_tW_5FS_powheg_,17,317955
MC2016_Summer16_SingleT_tW_5FS_powheg_,18,379585
MC2016_Summer16_SingleT_tW_5FS_powheg_,19,402011
MC2016_Summer16_SingleT_tW_5FS_powheg_,20,465294
MC2016_Summer16_SingleT_tW_5FS_powheg_,21,432286
MC2016_Summer16_SingleT_tW_5FS_powheg_,22,411107
MC2016_Summer16_SingleT_tW_5FS_powheg_,23,413787
MC2016_Summer16_SingleT_tW_5FS_powheg_,24,415032
MC2016_Summer16_SingleT_tW_5FS_powheg_,25,381852
MC2016_Summer16_SingleT_tW_5FS_powheg_,26,381324
MC2016_Summer16_SingleT_tW_5FS_powheg_,27,308184
MC2016_Summer16_SingleT_tW_5FS_powheg_,28,274911
MC2016_Summer16_SingleT_tW_5FS_powheg_,29,203488
MC2016_Summer16_SingleT_tW_5FS_powheg_,30,160514
MC2016_Summer16_SingleT_tW_5FS_powheg_,31,121212
MC2016_Summer16_SingleT_tW_5FS_powheg_,32,87744.8
MC2016_Summer16_SingleT_tW_5FS_powheg_,33,83223.4
MC2016_Summer16_SingleT_tW_5FS_powheg_,34,70867.4
MC2016_Summer16_SingleT_tW_5FS_powheg_,35,83384.3
MC2016_Summer16_SingleT_tW_5FS_powheg_,36,116501
MC2016_Summer16_SingleT_tW_5FS_powheg_,37,215962
MC2016_Summer16_SingleT_tW_5FS_powheg_,38,264634
MC2016_Summer16_SingleT_tW_5FS_powheg_,39,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,40,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,41,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,42,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,43,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,44,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,45,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,46,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,47,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,48,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,49,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,50,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,51,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,52,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,53,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,54,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,55,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,56,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,57,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,58,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,59,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,60,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,61,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,62,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,63,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,64,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,65,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,66,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,67,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,68,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,69,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,70,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,71,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,72,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,73,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,74,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,75,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,76,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,77,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,78,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,79,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,80,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,81,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,82,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,83,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,84,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,85,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,86,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,87,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,88,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,89,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,90,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,91,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,92,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,93,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,94,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,95,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,96,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,97,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,98,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,99,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,100,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,101,0
MC2016_Summer16_SingleT_tW_5FS_powheg_,102,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,0,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,1,0.0261212
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,2,2.12581
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,3,5.08226
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,4,15.051
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,5,30.8913
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,6,30.4709
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,7,56.7425
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,8,336.995
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,9,1487.66
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,10,5427.31
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,11,17256
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,12,46321.3
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,13,99443
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,14,164982
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,15,234293
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,16,285192
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,17,316411
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,18,378975
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,19,402469
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,20,463615
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,21,430143
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,22,410621
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,23,411635
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,24,414514
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,25,380587
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,26,380074
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,27,306939
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,28,273643
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,29,202998
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,30,160382
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,31,120550
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,32,87697.8
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,33,83062.6
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,34,70626.9
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,35,83126.7
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,36,115871
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,37,214862
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,38,263220
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,39,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,40,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,41,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,42,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,43,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,44,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,45,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,46,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,47,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,48,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,49,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,50,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,51,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,52,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,53,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,54,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,55,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,56,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,57,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,58,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,59,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,60,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,61,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,62,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,63,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,64,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,65,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,66,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,67,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,68,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,69,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,70,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,71,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,72,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,73,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,74,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,75,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,76,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,77,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,78,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,79,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,80,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,81,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,82,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,83,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,84,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,85,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,86,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,87,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,88,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,89,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,90,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,91,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,92,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,93,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,94,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,95,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,96,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,97,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,98,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,99,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,100,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,101,0
MC2016_Summer16_SingleTbar_tW_5FS_powheg_,102,0
MC2016_Summer16_TTJets_powheg_aattuu,0,0
MC2016_Summer16_TTJets_powheg_aattuu,1,0.00289227
MC2016_Summer16_TTJets_powheg_aattuu,2,0.252253
MC2016_Summer16_TTJets_powheg_aattuu,3,0.703809
MC2016_Summer16_TTJets_powheg_aattuu,4,2.0464
MC2016_Summer16_TTJets_powheg_aattuu,5,4.08292
MC2016_Summer16_TTJets_powheg_aattuu,6,3.85635
MC2016_Summer16_TTJets_powheg_aattuu,7,7.35503
MC2016_Summer16_TTJets_powheg_aattuu,8,46.8315
MC2016_Summer16_TTJets_powheg_aattuu,9,199.027
MC2016_Summer16_TTJets_powheg_aattuu,10,664.049
MC2016_Summer16_TTJets_powheg_aattuu,11,2160.81
MC2016_Summer16_TTJets_powheg_aattuu,12,5773.01
MC2016_Summer16_TTJets_powheg_aattuu,13,12505.4
MC2016_Summer16_TTJets_powheg_aattuu,14,20798.2
MC2016_Summer16_TTJets_powheg_aattuu,15,29650.3
MC2016_Summer16_TTJets_powheg_aattuu,16,36351.2
MC2016_Summer16_TTJets_powheg_aattuu,17,39945.1
MC2016_Summer16_TTJets_powheg_aattuu,18,48072.1
MC2016_Summer16_TTJets_powheg_aattuu,19,50917.7
MC2016_Summer16_TTJets_powheg_aattuu,20,58867.3
MC2016_Summer16_TTJets_powheg_aattuu,21,54735.6
MC2016_Summer16_TTJets_powheg_aattuu,22,52177.1
MC2016_Summer16_TTJets_powheg_aattuu,23,51718.3
MC2016_Summer16_TTJets_powheg_aattuu,24,52473.7
MC2016_Summer16_TTJets_powheg_aattuu,25,47872.2
MC2016_Summer16_TTJets_powheg_aattuu,26,48187.1
MC2016_Summer16_TTJets_powheg_aattuu,27,38557.2
MC2016_Summer16_TTJets_powheg_aattuu,28,34273.5
MC2016_Summer16_TTJets_powheg_aattuu,29,25620.2
MC2016_Summer16_TTJets_powheg_aattuu,30,20264.7
MC2016_Summer16_TTJets_powheg_aattuu,31,15214.3
MC2016_Summer16_TTJets_powheg_aattuu,32,11178.7
MC2016_Summer16_TTJets_powheg_aattuu,33,10503.9
MC2016_Summer16_TTJets_powheg_aattuu,34,8912.54
MC2016_Summer16_TTJets_powheg_aattuu,35,10605.2
MC2016_Summer16_TTJets_powheg_aattuu,36,14825.2
MC2016_Summer16_TTJets_powheg_aattuu,37,27321.8
MC2016_Summer16_TTJets_powheg_aattuu,38,33120.1
MC2016_Summer16_TTJets_powheg_aattuu,39,0
MC2016_Summer16_TTJets_powheg_aattuu,40,0
MC2016_Summer16_TTJets_powheg_aattuu,41,0
MC2016_Summer16_TTJets_powheg_aattuu,42,0
MC2016_Summer16_TTJets_powheg_aattuu,43,0
MC2016_Summer16_TTJets_powheg_aattuu,44,0
MC2016_Summer16_TTJets_powheg_aattuu,45,0
MC2016_Summer16_TTJets_powheg_aattuu,46,0
MC2016_Summer16_TTJets_powheg_aattuu,47,0
MC2016_Summer16_TTJets_powheg_aattuu,48,0
MC2016_Summer16_TTJets_powheg_aattuu,49,0
MC2016_Summer16_TTJets_powheg_aattuu,50,0
MC2016_Summer16_TTJets_powheg_aattuu,51,0
MC2016_Summer16_TTJets_powheg_aattuu,52,0
MC2016_Summer16_TTJets_powheg_aattuu,53,0
MC2016_Summer16_TTJets_powheg_aattuu,54,0
MC2016_Summer16_TTJets_powheg_aattuu,55,0
MC2016_Summer16_TTJets_powheg_aattuu,56,0
MC2016_Summer16_TTJets_powheg_aattuu,57,0
MC2016_Summer16_TTJets_powheg_aattuu,58,0
MC2016_Summer16_TTJets_powheg_aattuu,59,0
MC2016_Summer16_TTJets_powheg_aattuu,60,0
MC2016_Summer16_TTJets_powheg_aattuu,61,0
MC2016_Summer16_TTJets_powheg_aattuu,62,0
MC2016_Summer16_TTJets_powheg_aattuu,63,0
MC2016_Summer16_TTJets_powheg_aattuu,64,0
MC2016_Summer16_TTJets_powheg_aattuu,65,0
MC2016_Summer16_TTJets_powheg_aattuu,66,0
MC2016_Summer16_TTJets_powheg_aattuu,67,0
