i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
195, 35,-0.975,0.065, 0,0, 251,1
207, 35,0,0.065, 0,0, 356,11
219, 35,0.975,0.065, 0,0, 262,7
231, 35,2.25,0.065, 0,0, 228,6
243, 35,3.6,0.065, 0,0, 0,0
184, 38.5,-2.25,0.065, 0,0, 194,8
196, 38.5,-0.975,0.065, 0,0, 193,7
208, 38.5,0,0.065, 0,0, 293,8
220, 38.5,0.975,0.065, 0,0, 207,5
232, 38.5,2.25,0.065, 0,0, 165,3
244, 38.5,3.6,0.065, 0,0, 0,0
185, 41.5,-2.25,0.065, 0,0, 204,7
197, 41.5,-0.975,0.065, 0,0, 189,3
209, 41.5,0,0.065, 0,0, 258,6
221, 41.5,0.975,0.065, 0,0, 196,7
233, 41.5,2.25,0.065, 0,0, 202,6
245, 41.5,3.6,0.065, 0,0, 0,0
186, 44,-2.25,0.065, 0,0, 128,4
198, 44,-0.975,0.065, 0,0, 145,6
210, 44,0,0.065, 0,0, 179,1
222, 44,0.975,0.065, 0,0, 139,5
234, 44,2.25,0.065, 0,0, 123,2
246, 44,3.6,0.065, 0,0, 0,0
187, 46.5,-2.25,0.065, 0,0, 162,3
199, 46.5,-0.975,0.065, 0,0, 161,3
211, 46.5,0,0.065, 0,0, 281,1
223, 46.5,0.975,0.065, 0,0, 187,2
235, 46.5,2.25,0.065, 0,0, 172,1
247, 46.5,3.6,0.065, 0,0, 0,0
188, 52,-2.25,0.065, 0,0, 453,16
200, 52,-0.975,0.065, 1,0, 548,10
212, 52,0,0.065, 0,0, 775,6
224, 52,0.975,0.065, 0,0, 492,7
236, 52,2.25,0.065, 0,0, 394,11
248, 52,3.6,0.065, 0,0, 0,0
189, 59.5,-2.25,0.065, 0,0, 404,4
201, 59.5,-0.975,0.065, 0,0, 441,2
213, 59.5,0,0.065, 0,0, 661,11
225, 59.5,0.975,0.065, 0,0, 456,5
237, 59.5,2.25,0.065, 0,0, 399,7
249, 59.5,3.6,0.065, 0,0, 0,0
190, 281.5,-2.25,0.065, 9,0, 79108,155
202, 281.5,-0.975,0.065, 15,0, 129379,122
214, 281.5,0,0.065, 18,0, 176202,106
226, 281.5,0.975,0.065, 9,0, 130103,129
238, 281.5,2.25,0.065, 8,0, 77773,137
250, 281.5,3.6,0.065, 0,0, 0,0
265, 14.5,-2.25,0.075, 0,0, 1583,11
277, 14.5,-0.975,0.075, 1,0, 1609,18
289, 14.5,0,0.075, 0,0, 2160,35
301, 14.5,0.975,0.075, 0,0, 1503,19
313, 14.5,2.25,0.075, 0,0, 1477,15
325, 14.5,3.6,0.075, 0,0, 0,0
266, 31,-2.25,0.075, 0,0, 516,18
278, 31,-0.975,0.075, 0,0, 586,16
290, 31,0,0.075, 0,0, 765,13
302, 31,0.975,0.075, 0,0, 536,12
314, 31,2.25,0.075, 0,0, 515,21
326, 31,3.6,0.075, 0,0, 0,0
267, 35,-2.25,0.075, 0,0, 497,19
279, 35,-0.975,0.075, 0,0, 561,10
291, 35,0,0.075, 0,0, 732,13
303, 35,0.975,0.075, 0,0, 538,14
315, 35,2.25,0.075, 0,0, 420,15
327, 35,3.6,0.075, 0,0, 0,0
268, 38.5,-2.25,0.075, 0,0, 325,10
280, 38.5,-0.975,0.075, 0,0, 431,11
292, 38.5,0,0.075, 0,0, 502,7
304, 38.5,0.975,0.075, 0,0, 391,19
316, 38.5,2.25,0.075, 0,0, 335,11
328, 38.5,3.6,0.075, 0,0, 0,0
269, 41.5,-2.25,0.075, 0,0, 314,8
281, 41.5,-0.975,0.075, 0,0, 376,7
293, 41.5,0,0.075, 0,0, 580,12
305, 41.5,0.975,0.075, 0,0, 397,8
317, 41.5,2.25,0.075, 0,0, 331,10
329, 41.5,3.6,0.075, 0,0, 0,0
270, 44,-2.25,0.075, 0,0, 229,10
282, 44,-0.975,0.075, 0,0, 234,4
294, 44,0,0.075, 0,0, 350,8
306, 44,0.975,0.075, 0,0, 270,3
318, 44,2.25,0.075, 0,0, 197,1
330, 44,3.6,0.075, 0,0, 0,0
271, 46.5,-2.25,0.075, 0,0, 338,8
283, 46.5,-0.975,0.075, 0,0, 370,2
295, 46.5,0,0.075, 0,0, 536,7
307, 46.5,0.975,0.075, 0,0, 373,6
319, 46.5,2.25,0.075, 0,0, 342,7
331, 46.5,3.6,0.075, 0,0, 0,0
272, 52,-2.25,0.075, 0,0, 926,12
284, 52,-0.975,0.075, 0,0, 1084,13
296, 52,0,0.075, 0,0, 1470,17
308, 52,0.975,0.075, 1,0, 1067,17
320, 52,2.25,0.075, 0,0, 809,12
332, 52,3.6,0.075, 0,0, 0,0
273, 59.5,-2.25,0.075, 0,0, 795,13
285, 59.5,-0.975,0.075, 0,0, 985,8
297, 59.5,0,0.075, 0,0, 1394,12
309, 59.5,0.975,0.075, 0,0, 935,7
321, 59.5,2.25,0.075, 1,0, 761,13
333, 59.5,3.6,0.075, 0,0, 0,0
274, 281.5,-2.25,0.075, 5,0, 103841,216
286, 281.5,-0.975,0.075, 18,0, 195755,141
298, 281.5,0,0.075, 19,0, 239054,105
310, 281.5,0.975,0.075, 24,0, 196461,124
322, 281.5,2.25,0.075, 10,0, 102255,175
334, 281.5,3.6,0.075, 0,0, 0,0
349, 14.5,-2.25,0.0835, 1,0, 1730,12
361, 14.5,-0.975,0.0835, 0,0, 1861,23
373, 14.5,0,0.0835, 0,0, 2390,31
385, 14.5,0.975,0.0835, 0,0, 1780,18
397, 14.5,2.25,0.0835, 0,0, 1684,19
409, 14.5,3.6,0.0835, 0,0, 0,0
350, 31,-2.25,0.0835, 0,0, 587,17
362, 31,-0.975,0.0835, 0,0, 641,14
374, 31,0,0.0835, 0,0, 856,11
386, 31,0.975,0.0835, 0,0, 647,12
398, 31,2.25,0.0835, 0,0, 523,12
410, 31,3.6,0.0835, 0,0, 0,0
351, 35,-2.25,0.0835, 0,0, 575,11
363, 35,-0.975,0.0835, 0,0, 665,15
375, 35,0,0.0835, 0,0, 805,14
387, 35,0.975,0.0835, 0,0, 668,16
399, 35,2.25,0.0835, 1,0, 551,13
411, 35,3.6,0.0835, 0,0, 0,0
352, 38.5,-2.25,0.0835, 0,0, 416,13
364, 38.5,-0.975,0.0835, 0,0, 467,6
376, 38.5,0,0.0835, 0,0, 699,5
388, 38.5,0.975,0.0835, 0,0, 454,3
400, 38.5,2.25,0.0835, 0,0, 386,9
412, 38.5,3.6,0.0835, 0,0, 0,0
353, 41.5,-2.25,0.0835, 0,0, 363,5
365, 41.5,-0.975,0.0835, 1,0, 520,12
377, 41.5,0,0.0835, 0,0, 608,7
389, 41.5,0.975,0.0835, 0,0, 451,9
401, 41.5,2.25,0.0835, 0,0, 357,5
413, 41.5,3.6,0.0835, 0,0, 0,0
354, 44,-2.25,0.0835, 0,0, 256,2
366, 44,-0.975,0.0835, 0,0, 320,7
378, 44,0,0.0835, 0,0, 411,8
390, 44,0.975,0.0835, 0,0, 305,3
402, 44,2.25,0.0835, 0,0, 244,1
414, 44,3.6,0.0835, 0,0, 0,0
355, 46.5,-2.25,0.0835, 0,0, 391,9
367, 46.5,-0.975,0.0835, 0,0, 483,3
379, 46.5,0,0.0835, 0,0, 628,3
391, 46.5,0.975,0.0835, 0,0, 470,5
403, 46.5,2.25,0.0835, 0,0, 361,8
415, 46.5,3.6,0.0835, 0,0, 0,0
356, 52,-2.25,0.0835, 0,0, 1031,12
368, 52,-0.975,0.0835, 0,0, 1293,7
380, 52,0,0.0835, 0,0, 1826,16
392, 52,0.975,0.0835, 0,0, 1310,11
404, 52,2.25,0.0835, 0,0, 932,10
416, 52,3.6,0.0835, 0,0, 0,0
357, 59.5,-2.25,0.0835, 0,0, 953,13
369, 59.5,-0.975,0.0835, 0,0, 1229,7
381, 59.5,0,0.0835, 0,0, 1701,6
393, 59.5,0.975,0.0835, 0,0, 1232,8
405, 59.5,2.25,0.0835, 0,0, 847,16
417, 59.5,3.6,0.0835, 0,0, 0,0
358, 281.5,-2.25,0.0835, 7,0, 83807,129
370, 281.5,-0.975,0.0835, 14,0, 172645,84
382, 281.5,0,0.0835, 17,0, 195998,67
394, 281.5,0.975,0.0835, 10,0, 172412,80
406, 281.5,2.25,0.0835, 11,0, 82431,133
418, 281.5,3.6,0.0835, 0,0, 0,0
433, 14.5,-2.25,0.09, 1,0, 2047,5
445, 14.5,-0.975,0.09, 1,0, 2312,15
457, 14.5,0,0.09, 0,0, 2912,23
469, 14.5,0.975,0.09, 0,0, 2137,15
481, 14.5,2.25,0.09, 0,0, 1976,18
493, 14.5,3.6,0.09, 0,0, 0,0
434, 31,-2.25,0.09, 1,0, 709,9
446, 31,-0.975,0.09, 0,0, 857,9
458, 31,0,0.09, 0,0, 1065,24
470, 31,0.975,0.09, 0,0, 795,11
482, 31,2.25,0.09, 0,0, 652,20
494, 31,3.6,0.09, 0,0, 0,0
435, 35,-2.25,0.09, 0,0, 678,17
447, 35,-0.975,0.09, 0,0, 805,9
459, 35,0,0.09, 0,0, 1085,13
471, 35,0.975,0.09, 1,0, 767,15
483, 35,2.25,0.09, 0,0, 639,10
495, 35,3.6,0.09, 0,0, 0,0
436, 38.5,-2.25,0.09, 0,0, 455,8
448, 38.5,-0.975,0.09, 0,0, 632,11
460, 38.5,0,0.09, 0,0, 781,9
472, 38.5,0.975,0.09, 0,0, 600,9
484, 38.5,2.25,0.09, 0,0, 437,13
496, 38.5,3.6,0.09, 0,0, 0,0
437, 41.5,-2.25,0.09, 0,0, 503,6
449, 41.5,-0.975,0.09, 0,0, 634,8
461, 41.5,0,0.09, 0,0, 807,8
473, 41.5,0.975,0.09, 0,0, 613,5
485, 41.5,2.25,0.09, 0,0, 434,5
497, 41.5,3.6,0.09, 0,0, 0,0
438, 44,-2.25,0.09, 0,0, 308,6
450, 44,-0.975,0.09, 0,0, 391,8
462, 44,0,0.09, 0,0, 520,6
474, 44,0.975,0.09, 0,0, 388,5
486, 44,2.25,0.09, 0,0, 311,7
498, 44,3.6,0.09, 0,0, 0,0
439, 46.5,-2.25,0.09, 0,0, 528,8
451, 46.5,-0.975,0.09, 0,0, 595,3
463, 46.5,0,0.09, 1,0, 826,8
475, 46.5,0.975,0.09, 0,0, 583,6
487, 46.5,2.25,0.09, 0,0, 462,9
499, 46.5,3.6,0.09, 0,0, 0,0
440, 52,-2.25,0.09, 0,0, 1239,16
452, 52,-0.975,0.09, 1,0, 1753,12
464, 52,0,0.09, 0,0, 2225,10
476, 52,0.975,0.09, 0,0, 1719,10
488, 52,2.25,0.09, 0,0, 1230,9
500, 52,3.6,0.09, 0,0, 0,0
441, 59.5,-2.25,0.09, 0,0, 1129,4
453, 59.5,-0.975,0.09, 0,0, 1563,7
465, 59.5,0,0.09, 0,0, 2069,10
477, 59.5,0.975,0.09, 0,0, 1619,8
489, 59.5,2.25,0.09, 0,0, 1055,11
501, 59.5,3.6,0.09, 0,0, 0,0
442, 281.5,-2.25,0.09, 8,0, 75951,93
454, 281.5,-0.975,0.09, 13,0, 164337,78
466, 281.5,0,0.09, 18,0, 179344,57
478, 281.5,0.975,0.09, 15,0, 165146,68
490, 281.5,2.25,0.09, 8,0, 75738,101
502, 281.5,3.6,0.09, 0,0, 0,0
517, 14.5,-2.25,0.0965, 1,0, 3221,23
529, 14.5,-0.975,0.0965, 0,0, 3661,40
541, 14.5,0,0.0965, 0,0, 4611,32
553, 14.5,0.975,0.0965, 0,0, 3532,27
565, 14.5,2.25,0.0965, 1,0, 3086,17
577, 14.5,3.6,0.0965, 0,0, 0,0
518, 31,-2.25,0.0965, 0,0, 1154,29
530, 31,-0.975,0.0965, 0,0, 1420,12
542, 31,0,0.0965, 0,0, 1840,19
554, 31,0.975,0.0965, 0,0, 1417,20
566, 31,2.25,0.0965, 0,0, 1067,14
578, 31,3.6,0.0965, 0,0, 0,0
519, 35,-2.25,0.0965, 0,0, 1072,29
531, 35,-0.975,0.0965, 0,0, 1415,23
543, 35,0,0.0965, 1,0, 1686,22
555, 35,0.975,0.0965, 0,0, 1428,26
567, 35,2.25,0.0965, 0,0, 1052,28
579, 35,3.6,0.0965, 0,0, 0,0
520, 38.5,-2.25,0.0965, 0,0, 850,14
532, 38.5,-0.975,0.0965, 1,0, 1063,20
544, 38.5,0,0.0965, 0,0, 1342,12
556, 38.5,0.975,0.0965, 0,0, 1026,13
568, 38.5,2.25,0.0965, 0,0, 807,8
580, 38.5,3.6,0.0965, 0,0, 0,0
521, 41.5,-2.25,0.0965, 0,0, 723,9
533, 41.5,-0.975,0.0965, 0,0, 1041,10
545, 41.5,0,0.0965, 0,0, 1321,5
557, 41.5,0.975,0.0965, 0,0, 1005,13
569, 41.5,2.25,0.0965, 0,0, 730,9
581, 41.5,3.6,0.0965, 0,0, 0,0
522, 44,-2.25,0.0965, 0,0, 498,4
534, 44,-0.975,0.0965, 0,0, 714,6
546, 44,0,0.0965, 0,0, 942,8
558, 44,0.975,0.0965, 0,0, 668,7
570, 44,2.25,0.0965, 0,0, 495,7
582, 44,3.6,0.0965, 0,0, 0,0
523, 46.5,-2.25,0.0965, 0,0, 737,12
535, 46.5,-0.975,0.0965, 0,0, 1086,10
547, 46.5,0,0.0965, 1,0, 1313,4
559, 46.5,0.975,0.0965, 0,0, 1025,4
571, 46.5,2.25,0.0965, 0,0, 735,7
583, 46.5,3.6,0.0965, 0,0, 0,0
524, 52,-2.25,0.0965, 0,0, 2033,28
536, 52,-0.975,0.0965, 0,0, 2903,21
548, 52,0,0.0965, 0,0, 3747,14
560, 52,0.975,0.0965, 0,0, 2919,11
572, 52,2.25,0.0965, 0,0, 1962,20
584, 52,3.6,0.0965, 0,0, 0,0
525, 59.5,-2.25,0.0965, 0,0, 1713,16
537, 59.5,-0.975,0.0965, 0,0, 2696,4
549, 59.5,0,0.0965, 0,0, 3290,12
561, 59.5,0.975,0.0965, 0,0, 2642,6
573, 59.5,2.25,0.0965, 0,0, 1740,12
585, 59.5,3.6,0.0965, 0,0, 0,0
526, 281.5,-2.25,0.0965, 12,0, 91587,102
538, 281.5,-0.975,0.0965, 10,0, 206014,66
550, 281.5,0,0.0965, 15,0, 217794,61
562, 281.5,0.975,0.0965, 13,0, 206828,93
574, 281.5,2.25,0.0965, 9,0, 90976,97
586, 281.5,3.6,0.0965, 0,0, 0,0
601, 14.5,-2.25,0.1035, 0,0, 4419,13
613, 14.5,-0.975,0.1035, 1,0, 5345,42
625, 14.5,0,0.1035, 0,0, 6509,36
637, 14.5,0.975,0.1035, 0,0, 5067,48
649, 14.5,2.25,0.1035, 1,0, 4193,20
661, 14.5,3.6,0.1035, 0,0, 0,0
602, 31,-2.25,0.1035, 0,0, 1571,22
614, 31,-0.975,0.1035, 0,0, 2032,20
626, 31,0,0.1035, 1,0, 2494,26
638, 31,0.975,0.1035, 0,0, 2019,30
650, 31,2.25,0.1035, 0,0, 1512,24
662, 31,3.6,0.1035, 0,0, 0,0
603, 35,-2.25,0.1035, 0,0, 1493,32
615, 35,-0.975,0.1035, 0,0, 2013,27
627, 35,0,0.1035, 0,0, 2484,27
639, 35,0.975,0.1035, 1,0, 2044,36
651, 35,2.25,0.1035, 0,0, 1424,29
663, 35,3.6,0.1035, 0,0, 0,0
604, 38.5,-2.25,0.1035, 0,0, 1062,24
616, 38.5,-0.975,0.1035, 0,0, 1446,11
628, 38.5,0,0.1035, 0,0, 1869,19
640, 38.5,0.975,0.1035, 0,0, 1395,14
652, 38.5,2.25,0.1035, 0,0, 1030,20
664, 38.5,3.6,0.1035, 0,0, 0,0
605, 41.5,-2.25,0.1035, 0,0, 1050,13
617, 41.5,-0.975,0.1035, 0,0, 1508,9
629, 41.5,0,0.1035, 0,0, 1915,5
641, 41.5,0.975,0.1035, 1,0, 1433,12
653, 41.5,2.25,0.1035, 0,0, 980,13
665, 41.5,3.6,0.1035, 0,0, 0,0
606, 44,-2.25,0.1035, 0,0, 662,5
618, 44,-0.975,0.1035, 0,0, 954,9
630, 44,0,0.1035, 0,0, 1257,4
642, 44,0.975,0.1035, 0,0, 965,7
654, 44,2.25,0.1035, 0,0, 666,7
666, 44,3.6,0.1035, 0,0, 0,0
607, 46.5,-2.25,0.1035, 0,0, 1044,10
619, 46.5,-0.975,0.1035, 0,0, 1548,10
631, 46.5,0,0.1035, 0,0, 1841,13
643, 46.5,0.975,0.1035, 0,0, 1563,14
655, 46.5,2.25,0.1035, 0,0, 1028,5
667, 46.5,3.6,0.1035, 0,0, 0,0
608, 52,-2.25,0.1035, 1,0, 2672,23
620, 52,-0.975,0.1035, 0,0, 4064,20
632, 52,0,0.1035, 0,0, 5082,8
644, 52,0.975,0.1035, 0,0, 4204,17
656, 52,2.25,0.1035, 0,0, 2637,7
668, 52,3.6,0.1035, 0,0, 0,0
609, 59.5,-2.25,0.1035, 2,0, 2363,15
621, 59.5,-0.975,0.1035, 0,0, 3759,8
633, 59.5,0,0.1035, 1,0, 4745,9
645, 59.5,0.975,0.1035, 1,0, 3694,11
657, 59.5,2.25,0.1035, 0,0, 2286,8
669, 59.5,3.6,0.1035, 0,0, 0,0
610, 281.5,-2.25,0.1035, 6,1, 91628,88
622, 281.5,-0.975,0.1035, 23,0, 215268,61
634, 281.5,0,0.1035, 17,0, 221055,58
646, 281.5,0.975,0.1035, 17,0, 215795,72
658, 281.5,2.25,0.1035, 7,0, 91342,88
670, 281.5,3.6,0.1035, 0,0, 0,0
685, 14.5,-2.25,0.11, 0,0, 5069,12
697, 14.5,-0.975,0.11, 1,0, 6154,40
709, 14.5,0,0.11, 0,0, 7299,43
721, 14.5,0.975,0.11, 0,0, 5791,39
733, 14.5,2.25,0.11, 0,0, 4839,18
745, 14.5,3.6,0.11, 0,0, 0,0
686, 31,-2.25,0.11, 0,0, 1790,28
698, 31,-0.975,0.11, 0,0, 2480,25
710, 31,0,0.11, 0,0, 2900,17
722, 31,0.975,0.11, 0,0, 2292,27
734, 31,2.25,0.11, 0,0, 1698,18
746, 31,3.6,0.11, 0,0, 0,0
687, 35,-2.25,0.11, 0,0, 1643,25
699, 35,-0.975,0.11, 0,0, 2253,22
711, 35,0,0.11, 0,0, 2842,19
723, 35,0.975,0.11, 0,0, 2311,26
735, 35,2.25,0.11, 0,0, 1657,19
747, 35,3.6,0.11, 0,0, 0,0
688, 38.5,-2.25,0.11, 0,0, 1257,23
700, 38.5,-0.975,0.11, 0,0, 1824,9
712, 38.5,0,0.11, 1,0, 2216,19
724, 38.5,0.975,0.11, 0,0, 1725,10
736, 38.5,2.25,0.11, 0,0, 1153,11
748, 38.5,3.6,0.11, 0,0, 0,0
689, 41.5,-2.25,0.11, 0,0, 1245,12
701, 41.5,-0.975,0.11, 0,0, 1775,13
713, 41.5,0,0.11, 0,0, 2111,8
725, 41.5,0.975,0.11, 0,0, 1761,9
737, 41.5,2.25,0.11, 0,0, 1099,16
749, 41.5,3.6,0.11, 0,0, 0,0
690, 44,-2.25,0.11, 0,0, 737,7
702, 44,-0.975,0.11, 0,0, 1186,2
714, 44,0,0.11, 0,0, 1387,3
726, 44,0.975,0.11, 0,0, 1155,3
738, 44,2.25,0.11, 0,0, 752,8
750, 44,3.6,0.11, 0,0, 0,0
691, 46.5,-2.25,0.11, 0,0, 1109,12
703, 46.5,-0.975,0.11, 0,0, 1843,3
715, 46.5,0,0.11, 0,0, 2072,17
727, 46.5,0.975,0.11, 0,0, 1764,5
739, 46.5,2.25,0.11, 0,0, 1065,12
751, 46.5,3.6,0.11, 0,0, 0,0
692, 52,-2.25,0.11, 0,0, 3121,20
704, 52,-0.975,0.11, 1,0, 4949,11
716, 52,0,0.11, 2,0, 5732,10
728, 52,0.975,0.11, 0,0, 4695,14
740, 52,2.25,0.11, 0,0, 2904,20
752, 52,3.6,0.11, 0,0, 0,0
693, 59.5,-2.25,0.11, 0,0, 2551,11
705, 59.5,-0.975,0.11, 0,0, 4288,13
717, 59.5,0,0.11, 0,0, 5112,7
729, 59.5,0.975,0.11, 0,0, 4240,8
741, 59.5,2.25,0.11, 0,0, 2445,6
753, 59.5,3.6,0.11, 0,0, 0,0
694, 281.5,-2.25,0.11, 7,0, 77985,57
706, 281.5,-0.975,0.11, 18,0, 186749,50
718, 281.5,0,0.11, 17,0, 188170,39
730, 281.5,0.975,0.11, 21,0, 186701,47
742, 281.5,2.25,0.11, 11,0, 77666,63
754, 281.5,3.6,0.11, 0,0, 0,0
769, 14.5,-2.25,0.1165, 3,0, 7648,24
781, 14.5,-0.975,0.1165, 2,0, 9889,56
793, 14.5,0,0.1165, 0,0, 11569,53
805, 14.5,0.975,0.1165, 1,0, 9464,42
817, 14.5,2.25,0.1165, 1,0, 7230,15
829, 14.5,3.6,0.1165, 0,0, 0,0
770, 31,-2.25,0.1165, 0,0, 2797,29
782, 31,-0.975,0.1165, 0,0, 3717,29
794, 31,0,0.1165, 0,0, 4347,27
806, 31,0.975,0.1165, 0,0, 3744,25
818, 31,2.25,0.1165, 0,0, 2592,29
830, 31,3.6,0.1165, 0,0, 0,0
771, 35,-2.25,0.1165, 0,0, 2585,30
783, 35,-0.975,0.1165, 3,0, 3750,29
795, 35,0,0.1165, 1,0, 4291,30
807, 35,0.975,0.1165, 0,0, 3657,26
819, 35,2.25,0.1165, 0,0, 2429,28
831, 35,3.6,0.1165, 0,0, 0,0
772, 38.5,-2.25,0.1165, 1,0, 1802,28
784, 38.5,-0.975,0.1165, 0,0, 2723,18
796, 38.5,0,0.1165, 0,0, 3342,12
808, 38.5,0.975,0.1165, 0,0, 2692,11
820, 38.5,2.25,0.1165, 0,0, 1856,23
832, 38.5,3.6,0.1165, 0,0, 0,0
773, 41.5,-2.25,0.1165, 0,0, 1670,16
785, 41.5,-0.975,0.1165, 0,0, 2658,9
797, 41.5,0,0.1165, 0,0, 3202,16
809, 41.5,0.975,0.1165, 0,0, 2686,13
821, 41.5,2.25,0.1165, 0,0, 1757,11
833, 41.5,3.6,0.1165, 0,0, 0,0
774, 44,-2.25,0.1165, 0,0, 1121,13
786, 44,-0.975,0.1165, 0,0, 1884,10
798, 44,0,0.1165, 1,0, 2056,4
810, 44,0.975,0.1165, 0,0, 1800,4
822, 44,2.25,0.1165, 0,0, 1124,7
834, 44,3.6,0.1165, 0,0, 0,0
775, 46.5,-2.25,0.1165, 0,0, 1713,13
787, 46.5,-0.975,0.1165, 0,0, 2672,5
799, 46.5,0,0.1165, 1,0, 3270,9
811, 46.5,0.975,0.1165, 1,0, 2700,11
823, 46.5,2.25,0.1165, 0,0, 1598,7
835, 46.5,3.6,0.1165, 0,0, 0,0
776, 52,-2.25,0.1165, 0,0, 4399,13
788, 52,-0.975,0.1165, 2,0, 7341,23
800, 52,0,0.1165, 1,0, 8392,20
812, 52,0.975,0.1165, 0,0, 7255,15
824, 52,2.25,0.1165, 1,0, 4263,17
836, 52,3.6,0.1165, 0,0, 0,0
777, 59.5,-2.25,0.1165, 1,0, 3673,9
789, 59.5,-0.975,0.1165, 0,0, 6436,7
801, 59.5,0,0.1165, 1,0, 7472,8
813, 59.5,0.975,0.1165, 1,0, 6550,9
825, 59.5,2.25,0.1165, 2,0, 3493,13
837, 59.5,3.6,0.1165, 0,0, 0,0
778, 281.5,-2.25,0.1165, 9,0, 87469,74
790, 281.5,-0.975,0.1165, 31,0, 213756,55
802, 281.5,0,0.1165, 12,0, 214146,38
814, 281.5,0.975,0.1165, 20,0, 213579,67
826, 281.5,2.25,0.1165, 10,0, 88001,53
838, 281.5,3.6,0.1165, 0,0, 0,0
853, 14.5,-2.25,0.1235, 3,0, 9977,13
865, 14.5,-0.975,0.1235, 1,0, 13027,43
877, 14.5,0,0.1235, 1,0, 15123,37
889, 14.5,0.975,0.1235, 1,0, 12673,50
901, 14.5,2.25,0.1235, 0,0, 9523,13
913, 14.5,3.6,0.1235, 0,0, 0,0
854, 31,-2.25,0.1235, 1,0, 3565,29
866, 31,-0.975,0.1235, 1,0, 5068,24
878, 31,0,0.1235, 0,0, 5577,25
890, 31,0.975,0.1235, 1,0, 4992,32
902, 31,2.25,0.1235, 0,0, 3414,25
914, 31,3.6,0.1235, 0,0, 0,0
855, 35,-2.25,0.1235, 0,0, 3212,19
