i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
185, 41.5,-2.25,0.065, 0,0, 509,19
197, 41.5,-0.975,0.065, 0,0, 361,18
209, 41.5,0,0.065, 0,0, 463,16
221, 41.5,0.975,0.065, 0,0, 304,15
233, 41.5,2.25,0.065, 0,0, 424,19
245, 41.5,3.6,0.065, 0,0, 0,0
186, 44,-2.25,0.065, 0,0, 334,12
198, 44,-0.975,0.065, 0,0, 237,8
210, 44,0,0.065, 0,0, 310,12
222, 44,0.975,0.065, 0,0, 237,12
234, 44,2.25,0.065, 0,0, 355,11
246, 44,3.6,0.065, 0,0, 0,0
187, 46.5,-2.25,0.065, 0,0, 500,19
199, 46.5,-0.975,0.065, 0,0, 381,11
211, 46.5,0,0.065, 0,0, 490,13
223, 46.5,0.975,0.065, 0,0, 319,13
235, 46.5,2.25,0.065, 0,0, 429,15
247, 46.5,3.6,0.065, 0,0, 0,0
188, 52,-2.25,0.065, 0,0, 1443,49
200, 52,-0.975,0.065, 0,0, 968,31
212, 52,0,0.065, 0,0, 1290,29
224, 52,0.975,0.065, 1,0, 944,26
236, 52,2.25,0.065, 0,0, 1333,22
248, 52,3.6,0.065, 0,0, 0,0
189, 59.5,-2.25,0.065, 0,0, 1295,30
201, 59.5,-0.975,0.065, 0,0, 972,29
213, 59.5,0,0.065, 0,0, 1253,34
225, 59.5,0.975,0.065, 0,0, 896,25
237, 59.5,2.25,0.065, 0,0, 1264,27
249, 59.5,3.6,0.065, 0,0, 0,0
190, 281.5,-2.25,0.065, 4,0, 82082,503
202, 281.5,-0.975,0.065, 5,0, 72689,431
214, 281.5,0,0.065, 6,0, 96345,463
226, 281.5,0.975,0.065, 7,0, 71334,420
238, 281.5,2.25,0.065, 3,1, 80178,465
250, 281.5,3.6,0.065, 0,0, 0,0
265, 14.5,-2.25,0.075, 0,0, 3804,47
277, 14.5,-0.975,0.075, 0,0, 2736,68
289, 14.5,0,0.075, 1,0, 3363,76
301, 14.5,0.975,0.075, 0,0, 2607,67
313, 14.5,2.25,0.075, 0,0, 3372,45
325, 14.5,3.6,0.075, 0,0, 0,0
266, 31,-2.25,0.075, 0,0, 1312,46
278, 31,-0.975,0.075, 0,0, 1018,44
290, 31,0,0.075, 0,0, 1155,45
302, 31,0.975,0.075, 0,0, 943,42
314, 31,2.25,0.075, 1,0, 1292,38
326, 31,3.6,0.075, 0,0, 0,0
267, 35,-2.25,0.075, 0,0, 1264,47
279, 35,-0.975,0.075, 0,0, 1016,31
291, 35,0,0.075, 0,0, 1260,44
303, 35,0.975,0.075, 0,0, 966,42
315, 35,2.25,0.075, 0,0, 1213,54
327, 35,3.6,0.075, 0,0, 0,0
268, 38.5,-2.25,0.075, 0,0, 911,34
280, 38.5,-0.975,0.075, 0,0, 721,34
292, 38.5,0,0.075, 0,0, 897,22
304, 38.5,0.975,0.075, 0,0, 709,9
316, 38.5,2.25,0.075, 0,0, 908,35
328, 38.5,3.6,0.075, 0,0, 0,0
269, 41.5,-2.25,0.075, 0,0, 1002,34
281, 41.5,-0.975,0.075, 0,0, 761,27
293, 41.5,0,0.075, 0,0, 986,37
305, 41.5,0.975,0.075, 1,0, 726,16
317, 41.5,2.25,0.075, 0,0, 860,26
329, 41.5,3.6,0.075, 0,0, 0,0
270, 44,-2.25,0.075, 0,0, 630,18
282, 44,-0.975,0.075, 1,0, 507,12
294, 44,0,0.075, 0,0, 663,19
306, 44,0.975,0.075, 0,0, 465,15
318, 44,2.25,0.075, 0,0, 646,18
330, 44,3.6,0.075, 0,0, 0,0
271, 46.5,-2.25,0.075, 0,0, 1027,30
283, 46.5,-0.975,0.075, 0,0, 759,22
295, 46.5,0,0.075, 0,0, 1056,33
307, 46.5,0.975,0.075, 0,0, 801,25
319, 46.5,2.25,0.075, 0,0, 974,23
331, 46.5,3.6,0.075, 0,0, 0,0
272, 52,-2.25,0.075, 0,0, 2844,60
284, 52,-0.975,0.075, 0,0, 2302,56
296, 52,0,0.075, 0,0, 2878,51
308, 52,0.975,0.075, 1,0, 2224,48
320, 52,2.25,0.075, 0,0, 2698,69
332, 52,3.6,0.075, 0,0, 0,0
273, 59.5,-2.25,0.075, 1,0, 2662,42
285, 59.5,-0.975,0.075, 0,0, 2181,39
297, 59.5,0,0.075, 0,0, 2783,41
309, 59.5,0.975,0.075, 0,0, 2130,32
321, 59.5,2.25,0.075, 0,0, 2622,47
333, 59.5,3.6,0.075, 0,0, 0,0
274, 281.5,-2.25,0.075, 11,0, 135868,604
286, 281.5,-0.975,0.075, 8,0, 142675,482
298, 281.5,0,0.075, 8,0, 173974,443
310, 281.5,0.975,0.075, 6,0, 141128,486
322, 281.5,2.25,0.075, 6,0, 133933,545
334, 281.5,3.6,0.075, 0,0, 0,0
349, 14.5,-2.25,0.0835, 0,0, 4113,44
361, 14.5,-0.975,0.0835, 1,0, 3167,62
373, 14.5,0,0.0835, 0,0, 3812,90
385, 14.5,0.975,0.0835, 0,0, 3070,71
397, 14.5,2.25,0.0835, 0,0, 3862,45
409, 14.5,3.6,0.0835, 0,0, 0,0
350, 31,-2.25,0.0835, 0,0, 1593,54
362, 31,-0.975,0.0835, 0,0, 1321,37
374, 31,0,0.0835, 0,0, 1476,41
386, 31,0.975,0.0835, 0,0, 1164,38
398, 31,2.25,0.0835, 0,0, 1453,43
410, 31,3.6,0.0835, 0,0, 0,0
351, 35,-2.25,0.0835, 0,0, 1501,44
363, 35,-0.975,0.0835, 0,0, 1239,37
375, 35,0,0.0835, 0,0, 1435,37
387, 35,0.975,0.0835, 0,0, 1206,41
399, 35,2.25,0.0835, 0,0, 1385,50
411, 35,3.6,0.0835, 0,0, 0,0
352, 38.5,-2.25,0.0835, 0,0, 1090,36
364, 38.5,-0.975,0.0835, 0,0, 902,21
376, 38.5,0,0.0835, 0,0, 1153,32
388, 38.5,0.975,0.0835, 0,0, 866,31
400, 38.5,2.25,0.0835, 0,0, 1053,26
412, 38.5,3.6,0.0835, 0,0, 0,0
353, 41.5,-2.25,0.0835, 0,0, 1183,34
365, 41.5,-0.975,0.0835, 0,0, 954,29
377, 41.5,0,0.0835, 0,0, 1209,22
389, 41.5,0.975,0.0835, 0,0, 976,27
401, 41.5,2.25,0.0835, 0,0, 1108,20
413, 41.5,3.6,0.0835, 0,0, 0,0
354, 44,-2.25,0.0835, 0,0, 764,13
366, 44,-0.975,0.0835, 0,0, 636,11
378, 44,0,0.0835, 0,0, 792,12
390, 44,0.975,0.0835, 0,0, 618,13
402, 44,2.25,0.0835, 0,0, 719,16
414, 44,3.6,0.0835, 0,0, 0,0
355, 46.5,-2.25,0.0835, 1,0, 1247,23
367, 46.5,-0.975,0.0835, 0,0, 1113,17
379, 46.5,0,0.0835, 0,0, 1258,30
391, 46.5,0.975,0.0835, 0,0, 1010,14
403, 46.5,2.25,0.0835, 0,0, 1140,33
415, 46.5,3.6,0.0835, 0,0, 0,0
356, 52,-2.25,0.0835, 0,0, 3373,58
368, 52,-0.975,0.0835, 2,0, 3036,47
380, 52,0,0.0835, 0,0, 3767,43
392, 52,0.975,0.0835, 0,0, 2860,32
404, 52,2.25,0.0835, 0,0, 3145,54
416, 52,3.6,0.0835, 0,0, 0,0
357, 59.5,-2.25,0.0835, 0,0, 3198,45
369, 59.5,-0.975,0.0835, 0,0, 2890,38
381, 59.5,0,0.0835, 0,0, 3657,33
393, 59.5,0.975,0.0835, 0,0, 2801,26
405, 59.5,2.25,0.0835, 1,0, 3099,42
417, 59.5,3.6,0.0835, 0,0, 0,0
358, 281.5,-2.25,0.0835, 8,0, 131123,458
370, 281.5,-0.975,0.0835, 10,0, 154105,294
382, 281.5,0,0.0835, 7,0, 177545,311
394, 281.5,0.975,0.0835, 12,0, 153966,295
406, 281.5,2.25,0.0835, 10,0, 128911,350
418, 281.5,3.6,0.0835, 0,0, 0,0
433, 14.5,-2.25,0.09, 0,0, 4879,40
445, 14.5,-0.975,0.09, 0,0, 4185,82
457, 14.5,0,0.09, 0,0, 4730,90
469, 14.5,0.975,0.09, 0,0, 3867,54
481, 14.5,2.25,0.09, 0,0, 4528,36
493, 14.5,3.6,0.09, 0,0, 0,0
434, 31,-2.25,0.09, 0,0, 1837,49
446, 31,-0.975,0.09, 1,0, 1596,42
458, 31,0,0.09, 0,0, 1829,45
470, 31,0.975,0.09, 0,0, 1572,38
482, 31,2.25,0.09, 0,0, 1720,55
494, 31,3.6,0.09, 0,0, 0,0
435, 35,-2.25,0.09, 0,0, 1845,42
447, 35,-0.975,0.09, 0,0, 1629,44
459, 35,0,0.09, 1,0, 1848,51
471, 35,0.975,0.09, 0,0, 1538,28
483, 35,2.25,0.09, 0,0, 1693,37
495, 35,3.6,0.09, 0,0, 0,0
436, 38.5,-2.25,0.09, 0,0, 1357,50
448, 38.5,-0.975,0.09, 0,0, 1154,24
460, 38.5,0,0.09, 0,0, 1476,30
472, 38.5,0.975,0.09, 0,0, 1177,38
484, 38.5,2.25,0.09, 0,0, 1275,29
496, 38.5,3.6,0.09, 0,0, 0,0
437, 41.5,-2.25,0.09, 1,0, 1372,32
449, 41.5,-0.975,0.09, 0,0, 1318,29
461, 41.5,0,0.09, 0,0, 1496,24
473, 41.5,0.975,0.09, 0,0, 1258,31
485, 41.5,2.25,0.09, 0,0, 1375,28
497, 41.5,3.6,0.09, 0,0, 0,0
438, 44,-2.25,0.09, 0,0, 901,19
450, 44,-0.975,0.09, 0,0, 907,21
462, 44,0,0.09, 0,0, 1048,14
474, 44,0.975,0.09, 0,0, 866,14
486, 44,2.25,0.09, 0,0, 907,22
498, 44,3.6,0.09, 0,0, 0,0
439, 46.5,-2.25,0.09, 0,0, 1418,22
451, 46.5,-0.975,0.09, 0,0, 1386,16
463, 46.5,0,0.09, 1,0, 1618,16
475, 46.5,0.975,0.09, 0,0, 1374,22
487, 46.5,2.25,0.09, 0,0, 1485,21
499, 46.5,3.6,0.09, 0,0, 0,0
440, 52,-2.25,0.09, 0,0, 4187,66
452, 52,-0.975,0.09, 0,0, 4068,42
464, 52,0,0.09, 0,0, 4788,47
476, 52,0.975,0.09, 1,0, 3831,50
488, 52,2.25,0.09, 1,0, 3875,43
500, 52,3.6,0.09, 0,0, 0,0
441, 59.5,-2.25,0.09, 0,0, 3945,43
453, 59.5,-0.975,0.09, 0,0, 3728,43
465, 59.5,0,0.09, 1,0, 4772,32
477, 59.5,0.975,0.09, 0,0, 3923,36
489, 59.5,2.25,0.09, 0,0, 3861,40
501, 59.5,3.6,0.09, 0,0, 0,0
442, 281.5,-2.25,0.09, 10,0, 136218,364
454, 281.5,-0.975,0.09, 6,0, 172887,243
466, 281.5,0,0.09, 13,0, 190983,222
478, 281.5,0.975,0.09, 12,0, 172321,233
490, 281.5,2.25,0.09, 6,0, 133012,294
502, 281.5,3.6,0.09, 0,0, 0,0
517, 14.5,-2.25,0.0965, 0,0, 8063,38
529, 14.5,-0.975,0.0965, 1,0, 6693,82
541, 14.5,0,0.0965, 0,0, 7740,112
553, 14.5,0.975,0.0965, 2,0, 6535,88
565, 14.5,2.25,0.0965, 0,0, 7468,55
577, 14.5,3.6,0.0965, 0,0, 0,0
518, 31,-2.25,0.0965, 1,0, 3061,80
530, 31,-0.975,0.0965, 1,0, 2749,68
542, 31,0,0.0965, 0,0, 3106,62
554, 31,0.975,0.0965, 0,0, 2590,63
566, 31,2.25,0.0965, 0,0, 2798,51
578, 31,3.6,0.0965, 0,0, 0,0
519, 35,-2.25,0.0965, 2,0, 2966,64
531, 35,-0.975,0.0965, 0,0, 2840,59
543, 35,0,0.0965, 0,0, 3299,73
555, 35,0.975,0.0965, 0,0, 2730,47
567, 35,2.25,0.0965, 0,0, 2702,58
579, 35,3.6,0.0965, 0,0, 0,0
520, 38.5,-2.25,0.0965, 0,0, 2263,41
532, 38.5,-0.975,0.0965, 0,0, 2093,49
544, 38.5,0,0.0965, 1,1, 2445,37
556, 38.5,0.975,0.0965, 0,0, 2161,34
568, 38.5,2.25,0.0965, 1,0, 2125,44
580, 38.5,3.6,0.0965, 0,0, 0,0
521, 41.5,-2.25,0.0965, 0,0, 2186,34
533, 41.5,-0.975,0.0965, 1,0, 2180,37
545, 41.5,0,0.0965, 0,0, 2559,24
557, 41.5,0.975,0.0965, 1,0, 2241,34
569, 41.5,2.25,0.0965, 0,0, 2181,35
581, 41.5,3.6,0.0965, 0,0, 0,0
522, 44,-2.25,0.0965, 0,0, 1484,22
534, 44,-0.975,0.0965, 0,0, 1578,14
546, 44,0,0.0965, 0,0, 1738,22
558, 44,0.975,0.0965, 0,0, 1567,22
570, 44,2.25,0.0965, 0,0, 1511,24
582, 44,3.6,0.0965, 0,0, 0,0
523, 46.5,-2.25,0.0965, 0,0, 2393,34
535, 46.5,-0.975,0.0965, 0,0, 2409,28
547, 46.5,0,0.0965, 0,0, 2772,32
559, 46.5,0.975,0.0965, 0,0, 2296,31
571, 46.5,2.25,0.0965, 0,0, 2270,43
583, 46.5,3.6,0.0965, 0,0, 0,0
524, 52,-2.25,0.0965, 2,1, 6600,60
536, 52,-0.975,0.0965, 0,0, 6839,56
548, 52,0,0.0965, 0,0, 7890,59
560, 52,0.975,0.0965, 2,0, 6707,70
572, 52,2.25,0.0965, 0,0, 6381,79
584, 52,3.6,0.0965, 0,0, 0,0
525, 59.5,-2.25,0.0965, 1,0, 6062,61
537, 59.5,-0.975,0.0965, 0,0, 6777,34
549, 59.5,0,0.0965, 1,0, 7720,31
561, 59.5,0.975,0.0965, 0,0, 6676,40
573, 59.5,2.25,0.0965, 0,0, 6085,51
585, 59.5,3.6,0.0965, 0,0, 0,0
526, 281.5,-2.25,0.0965, 17,0, 182652,385
538, 281.5,-0.975,0.0965, 16,0, 250522,261
550, 281.5,0,0.0965, 19,0, 265295,208
562, 281.5,0.975,0.0965, 16,0, 249691,254
574, 281.5,2.25,0.0965, 15,0, 180146,346
586, 281.5,3.6,0.0965, 0,0, 0,0
601, 14.5,-2.25,0.1035, 0,0, 10900,41
613, 14.5,-0.975,0.1035, 1,0, 9968,103
625, 14.5,0,0.1035, 2,0, 10853,114
637, 14.5,0.975,0.1035, 0,0, 9632,120
649, 14.5,2.25,0.1035, 0,0, 10241,51
661, 14.5,3.6,0.1035, 0,0, 0,0
602, 31,-2.25,0.1035, 1,0, 4224,68
614, 31,-0.975,0.1035, 0,0, 4031,89
626, 31,0,0.1035, 1,0, 4476,77
638, 31,0.975,0.1035, 1,0, 3897,85
650, 31,2.25,0.1035, 0,0, 4036,93
662, 31,3.6,0.1035, 0,0, 0,0
603, 35,-2.25,0.1035, 0,0, 4148,69
615, 35,-0.975,0.1035, 1,0, 4095,68
627, 35,0,0.1035, 1,0, 4649,57
639, 35,0.975,0.1035, 0,0, 3937,71
651, 35,2.25,0.1035, 1,0, 3921,88
663, 35,3.6,0.1035, 0,0, 0,0
604, 38.5,-2.25,0.1035, 1,0, 3050,46
616, 38.5,-0.975,0.1035, 1,0, 3198,41
628, 38.5,0,0.1035, 1,0, 3515,41
640, 38.5,0.975,0.1035, 0,0, 3131,41
652, 38.5,2.25,0.1035, 0,0, 2920,51
664, 38.5,3.6,0.1035, 0,0, 0,0
605, 41.5,-2.25,0.1035, 0,0, 3165,47
617, 41.5,-0.975,0.1035, 0,0, 3388,45
629, 41.5,0,0.1035, 0,0, 3781,38
641, 41.5,0.975,0.1035, 0,0, 3188,48
653, 41.5,2.25,0.1035, 0,0, 3053,48
665, 41.5,3.6,0.1035, 0,0, 0,0
606, 44,-2.25,0.1035, 0,0, 2129,38
618, 44,-0.975,0.1035, 0,0, 2222,20
630, 44,0,0.1035, 0,0, 2546,20
642, 44,0.975,0.1035, 0,0, 2228,28
654, 44,2.25,0.1035, 0,0, 2037,27
666, 44,3.6,0.1035, 0,0, 0,0
607, 46.5,-2.25,0.1035, 0,0, 3301,43
619, 46.5,-0.975,0.1035, 0,0, 3511,25
631, 46.5,0,0.1035, 1,0, 3726,27
643, 46.5,0.975,0.1035, 1,0, 3360,29
655, 46.5,2.25,0.1035, 0,0, 3130,36
667, 46.5,3.6,0.1035, 0,0, 0,0
608, 52,-2.25,0.1035, 1,0, 9019,86
620, 52,-0.975,0.1035, 2,0, 10212,68
632, 52,0,0.1035, 0,0, 11303,69
644, 52,0.975,0.1035, 2,0, 9918,69
656, 52,2.25,0.1035, 0,0, 8857,94
668, 52,3.6,0.1035, 0,0, 0,0
609, 59.5,-2.25,0.1035, 0,0, 8559,55
621, 59.5,-0.975,0.1035, 1,0, 9898,35
633, 59.5,0,0.1035, 0,0, 10913,28
645, 59.5,0.975,0.1035, 2,0, 9694,45
657, 59.5,2.25,0.1035, 1,0, 8297,54
669, 59.5,3.6,0.1035, 0,0, 0,0
610, 281.5,-2.25,0.1035, 14,0, 204186,316
622, 281.5,-0.975,0.1035, 30,0, 300061,227
634, 281.5,0,0.1035, 16,0, 305804,173
646, 281.5,0.975,0.1035, 21,0, 297674,205
658, 281.5,2.25,0.1035, 12,0, 202651,313
670, 281.5,3.6,0.1035, 0,0, 0,0
685, 14.5,-2.25,0.11, 0,0, 12153,47
697, 14.5,-0.975,0.11, 4,0, 11808,97
709, 14.5,0,0.11, 3,0, 12750,114
721, 14.5,0.975,0.11, 1,0, 11313,100
733, 14.5,2.25,0.11, 0,0, 11710,39
745, 14.5,3.6,0.11, 0,0, 0,0
686, 31,-2.25,0.11, 0,0, 4898,70
698, 31,-0.975,0.11, 1,0, 4703,62
710, 31,0,0.11, 0,0, 5187,63
722, 31,0.975,0.11, 0,0, 4736,70
734, 31,2.25,0.11, 0,0, 4519,43
746, 31,3.6,0.11, 0,0, 0,0
687, 35,-2.25,0.11, 0,0, 4641,73
699, 35,-0.975,0.11, 0,0, 4971,63
711, 35,0,0.11, 1,1, 5438,75
723, 35,0.975,0.11, 0,0, 4742,60
735, 35,2.25,0.11, 1,0, 4481,64
747, 35,3.6,0.11, 0,0, 0,0
688, 38.5,-2.25,0.11, 0,0, 3485,35
700, 38.5,-0.975,0.11, 0,0, 3766,44
712, 38.5,0,0.11, 0,0, 4129,35
724, 38.5,0.975,0.11, 0,0, 3880,42
736, 38.5,2.25,0.11, 0,0, 3353,41
748, 38.5,3.6,0.11, 0,0, 0,0
689, 41.5,-2.25,0.11, 1,0, 3642,46
701, 41.5,-0.975,0.11, 0,0, 3807,40
713, 41.5,0,0.11, 1,0, 4332,28
725, 41.5,0.975,0.11, 2,0, 3870,33
737, 41.5,2.25,0.11, 0,0, 3414,38
749, 41.5,3.6,0.11, 0,0, 0,0
690, 44,-2.25,0.11, 0,0, 2365,32
702, 44,-0.975,0.11, 1,0, 2772,12
714, 44,0,0.11, 0,0, 2837,14
726, 44,0.975,0.11, 0,0, 2689,25
738, 44,2.25,0.11, 2,0, 2380,20
750, 44,3.6,0.11, 0,0, 0,0
691, 46.5,-2.25,0.11, 1,0, 3625,35
703, 46.5,-0.975,0.11, 3,0, 4036,26
715, 46.5,0,0.11, 2,0, 4584,24
727, 46.5,0.975,0.11, 1,0, 4110,26
739, 46.5,2.25,0.11, 0,0, 3544,29
751, 46.5,3.6,0.11, 0,0, 0,0
692, 52,-2.25,0.11, 0,0, 10234,84
704, 52,-0.975,0.11, 1,0, 11830,46
716, 52,0,0.11, 0,0, 12940,50
728, 52,0.975,0.11, 0,0, 11772,49
740, 52,2.25,0.11, 3,0, 10000,68
752, 52,3.6,0.11, 0,0, 0,0
693, 59.5,-2.25,0.11, 1,0, 9254,56
705, 59.5,-0.975,0.11, 1,0, 11414,37
717, 59.5,0,0.11, 0,0, 12137,31
729, 59.5,0.975,0.11, 0,0, 11320,35
741, 59.5,2.25,0.11, 0,0, 9116,44
753, 59.5,3.6,0.11, 0,0, 0,0
694, 281.5,-2.25,0.11, 12,0, 187935,241
706, 281.5,-0.975,0.11, 19,0, 289856,162
718, 281.5,0,0.11, 15,0, 285597,111
730, 281.5,0.975,0.11, 21,0, 288446,159
742, 281.5,2.25,0.11, 9,0, 186566,227
754, 281.5,3.6,0.11, 0,0, 0,0
769, 14.5,-2.25,0.1165, 4,0, 18739,37
781, 14.5,-0.975,0.1165, 1,0, 18501,98
793, 14.5,0,0.1165, 0,0, 19799,112
805, 14.5,0.975,0.1165, 2,0, 17716,102
817, 14.5,2.25,0.1165, 1,0, 17442,41
829, 14.5,3.6,0.1165, 0,0, 0,0
770, 31,-2.25,0.1165, 2,0, 7095,82
782, 31,-0.975,0.1165, 1,0, 7637,64
794, 31,0,0.1165, 1,0, 8121,72
806, 31,0.975,0.1165, 0,0, 7518,105
818, 31,2.25,0.1165, 1,0, 7007,80
830, 31,3.6,0.1165, 0,0, 0,0
771, 35,-2.25,0.1165, 2,0, 7014,79
783, 35,-0.975,0.1165, 0,0, 7703,84
795, 35,0,0.1165, 0,0, 8209,77
807, 35,0.975,0.1165, 0,0, 7776,69
819, 35,2.25,0.1165, 0,0, 6628,60
831, 35,3.6,0.1165, 0,0, 0,0
772, 38.5,-2.25,0.1165, 1,0, 5153,60
784, 38.5,-0.975,0.1165, 1,0, 5932,63
796, 38.5,0,0.1165, 0,0, 6371,48
808, 38.5,0.975,0.1165, 0,0, 5830,49
820, 38.5,2.25,0.1165, 1,0, 5050,63
832, 38.5,3.6,0.1165, 0,0, 0,0
773, 41.5,-2.25,0.1165, 0,0, 5283,51
785, 41.5,-0.975,0.1165, 1,0, 6262,29
797, 41.5,0,0.1165, 0,0, 6452,33
809, 41.5,0.975,0.1165, 1,0, 5986,38
821, 41.5,2.25,0.1165, 0,0, 5180,61
833, 41.5,3.6,0.1165, 0,0, 0,0
774, 44,-2.25,0.1165, 0,0, 3589,30
786, 44,-0.975,0.1165, 1,0, 4281,28
798, 44,0,0.1165, 0,0, 4504,19
810, 44,0.975,0.1165, 0,0, 4046,22
822, 44,2.25,0.1165, 0,0, 3548,33
834, 44,3.6,0.1165, 0,0, 0,0
775, 46.5,-2.25,0.1165, 1,0, 5467,53
787, 46.5,-0.975,0.1165, 0,0, 6393,40
799, 46.5,0,0.1165, 0,0, 6839,23
811, 46.5,0.975,0.1165, 1,0, 6357,29
823, 46.5,2.25,0.1165, 0,0, 5362,28
835, 46.5,3.6,0.1165, 0,0, 0,0
776, 52,-2.25,0.1165, 0,0, 14808,97
788, 52,-0.975,0.1165, 2,0, 18282,72
800, 52,0,0.1165, 1,0, 19294,38
812, 52,0.975,0.1165, 4,0, 18079,49
824, 52,2.25,0.1165, 1,0, 14400,64
836, 52,3.6,0.1165, 0,0, 0,0
777, 59.5,-2.25,0.1165, 2,0, 13366,55
789, 59.5,-0.975,0.1165, 3,0, 17136,32
801, 59.5,0,0.1165, 2,0, 18248,24
813, 59.5,0.975,0.1165, 3,0, 17154,40
825, 59.5,2.25,0.1165, 1,0, 12932,44
837, 59.5,3.6,0.1165, 0,0, 0,0
778, 281.5,-2.25,0.1165, 16,0, 227112,230
790, 281.5,-0.975,0.1165, 33,0, 363802,141
802, 281.5,0,0.1165, 20,0, 351259,98
814, 281.5,0.975,0.1165, 30,0, 364009,130
826, 281.5,2.25,0.1165, 15,0, 226684,222
838, 281.5,3.6,0.1165, 0,0, 0,0
853, 14.5,-2.25,0.1235, 3,0, 24234,26
865, 14.5,-0.975,0.1235, 2,0, 25445,124
877, 14.5,0,0.1235, 1,0, 26558,128
889, 14.5,0.975,0.1235, 2,0, 24501,100
901, 14.5,2.25,0.1235, 6,0, 22893,40
913, 14.5,3.6,0.1235, 0,0, 0,0
854, 31,-2.25,0.1235, 1,0, 9131,77
866, 31,-0.975,0.1235, 1,0, 10165,87
878, 31,0,0.1235, 1,0, 11057,70
