i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
777, 59.5,-2.25,0.1165, 1322,16, 14328,465
789, 59.5,-0.975,0.1165, 1808,22, 17008,686
801, 59.5,0,0.1165, 1643,22, 14816,537
813, 59.5,0.975,0.1165, 1687,23, 17001,674
825, 59.5,2.25,0.1165, 1188,28, 14291,471
837, 59.5,3.6,0.1165, 0,0, 0,0
778, 281.5,-2.25,0.1165, 4648,24, 41390,581
790, 281.5,-0.975,0.1165, 6780,24, 58421,738
802, 281.5,0,0.1165, 5920,18, 52096,618
814, 281.5,0.975,0.1165, 6775,27, 58888,802
826, 281.5,2.25,0.1165, 4540,17, 40933,507
838, 281.5,3.6,0.1165, 0,0, 0,0
853, 14.5,-2.25,0.1235, 3549,14, 35056,220
865, 14.5,-0.975,0.1235, 3867,89, 45586,1136
877, 14.5,0,0.1235, 4146,120, 44726,1390
889, 14.5,0.975,0.1235, 3894,95, 46567,1237
901, 14.5,2.25,0.1235, 3482,15, 35428,288
913, 14.5,3.6,0.1235, 0,0, 0,0
854, 31,-2.25,0.1235, 1431,28, 15916,516
866, 31,-0.975,0.1235, 1787,77, 22512,1084
878, 31,0,0.1235, 1900,84, 20514,1020
890, 31,0.975,0.1235, 1813,83, 22808,1075
902, 31,2.25,0.1235, 1368,36, 16214,493
914, 31,3.6,0.1235, 0,0, 0,0
855, 35,-2.25,0.1235, 1301,33, 15939,596
867, 35,-0.975,0.1235, 1876,74, 20234,1035
879, 35,0,0.1235, 1837,75, 18608,1035
891, 35,0.975,0.1235, 1804,79, 20427,1034
903, 35,2.25,0.1235, 1302,40, 16039,625
915, 35,3.6,0.1235, 0,0, 0,0
856, 38.5,-2.25,0.1235, 966,32, 11280,503
868, 38.5,-0.975,0.1235, 1314,38, 13551,707
880, 38.5,0,0.1235, 1517,49, 12910,760
892, 38.5,0.975,0.1235, 1325,50, 14019,815
904, 38.5,2.25,0.1235, 974,23, 11352,501
916, 38.5,3.6,0.1235, 0,0, 0,0
857, 41.5,-2.25,0.1235, 939,22, 10975,479
869, 41.5,-0.975,0.1235, 1362,29, 13068,807
881, 41.5,0,0.1235, 1353,28, 12527,741
893, 41.5,0.975,0.1235, 1369,44, 13840,829
905, 41.5,2.25,0.1235, 952,23, 11052,506
917, 41.5,3.6,0.1235, 0,0, 0,0
858, 44,-2.25,0.1235, 629,25, 6873,390
870, 44,-0.975,0.1235, 795,22, 8625,532
882, 44,0,0.1235, 870,15, 8008,469
894, 44,0.975,0.1235, 855,29, 8804,498
906, 44,2.25,0.1235, 539,9, 6869,353
918, 44,3.6,0.1235, 0,0, 0,0
859, 46.5,-2.25,0.1235, 883,19, 9672,421
871, 46.5,-0.975,0.1235, 1218,31, 12353,662
883, 46.5,0,0.1235, 1234,29, 11149,583
895, 46.5,0.975,0.1235, 1168,26, 12430,725
907, 46.5,2.25,0.1235, 834,14, 9769,438
919, 46.5,3.6,0.1235, 0,0, 0,0
860, 52,-2.25,0.1235, 1923,31, 21595,897
872, 52,-0.975,0.1235, 2955,49, 27570,1219
884, 52,0,0.1235, 2815,36, 24866,1107
896, 52,0.975,0.1235, 2955,36, 27556,1230
908, 52,2.25,0.1235, 1896,36, 22061,895
920, 52,3.6,0.1235, 0,0, 0,0
861, 59.5,-2.25,0.1235, 1371,7, 13770,412
873, 59.5,-0.975,0.1235, 1917,15, 17269,506
885, 59.5,0,0.1235, 1779,6, 14856,373
897, 59.5,0.975,0.1235, 1926,23, 17361,519
909, 59.5,2.25,0.1235, 1258,11, 13653,378
921, 59.5,3.6,0.1235, 0,0, 0,0
862, 281.5,-2.25,0.1235, 4624,13, 39444,426
874, 281.5,-0.975,0.1235, 6655,9, 56874,533
886, 281.5,0,0.1235, 5722,11, 49177,391
898, 281.5,0.975,0.1235, 6880,14, 56855,541
910, 281.5,2.25,0.1235, 4577,14, 39328,382
922, 281.5,3.6,0.1235, 0,0, 0,0
937, 14.5,-2.25,0.13, 3622,12, 32537,147
949, 14.5,-0.975,0.13, 4113,61, 42093,803
961, 14.5,0,0.13, 4051,60, 40409,996
973, 14.5,0.975,0.13, 4057,59, 42305,827
985, 14.5,2.25,0.13, 3506,9, 32865,184
997, 14.5,3.6,0.13, 0,0, 0,0
938, 31,-2.25,0.13, 1348,18, 13889,328
950, 31,-0.975,0.13, 1799,54, 19591,788
962, 31,0,0.13, 1935,59, 18212,737
974, 31,0.975,0.13, 1763,58, 19974,831
986, 31,2.25,0.13, 1341,32, 14082,384
998, 31,3.6,0.13, 0,0, 0,0
939, 35,-2.25,0.13, 1230,34, 13745,436
951, 35,-0.975,0.13, 1776,59, 17936,748
963, 35,0,0.13, 1898,53, 16705,784
975, 35,0.975,0.13, 1676,66, 18286,766
987, 35,2.25,0.13, 1290,20, 14273,493
999, 35,3.6,0.13, 0,0, 0,0
940, 38.5,-2.25,0.13, 978,20, 9678,331
952, 38.5,-0.975,0.13, 1290,37, 12267,525
964, 38.5,0,0.13, 1366,29, 11203,476
976, 38.5,0.975,0.13, 1351,32, 12386,533
988, 38.5,2.25,0.13, 952,16, 9768,367
1000, 38.5,3.6,0.13, 0,0, 0,0
941, 41.5,-2.25,0.13, 817,17, 9177,333
953, 41.5,-0.975,0.13, 1295,19, 11629,505
965, 41.5,0,0.13, 1251,29, 10566,465
977, 41.5,0.975,0.13, 1269,31, 11750,518
989, 41.5,2.25,0.13, 860,23, 9220,360
1001, 41.5,3.6,0.13, 0,0, 0,0
942, 44,-2.25,0.13, 544,10, 5798,237
954, 44,-0.975,0.13, 839,14, 7390,336
966, 44,0,0.13, 814,14, 6840,286
978, 44,0.975,0.13, 776,10, 7605,375
990, 44,2.25,0.13, 535,13, 5807,239
1002, 44,3.6,0.13, 0,0, 0,0
943, 46.5,-2.25,0.13, 782,10, 8203,339
955, 46.5,-0.975,0.13, 1152,24, 10682,476
967, 46.5,0,0.13, 1165,19, 9747,418
979, 46.5,0.975,0.13, 1133,13, 10734,493
991, 46.5,2.25,0.13, 763,11, 8269,318
1003, 46.5,3.6,0.13, 0,0, 0,0
944, 52,-2.25,0.13, 1777,31, 17762,605
956, 52,-0.975,0.13, 2669,26, 23221,794
968, 52,0,0.13, 2582,22, 20728,671
980, 52,0.975,0.13, 2687,25, 23703,791
992, 52,2.25,0.13, 1772,24, 18105,565
1004, 52,3.6,0.13, 0,0, 0,0
945, 59.5,-2.25,0.13, 1166,11, 11180,258
957, 59.5,-0.975,0.13, 1816,12, 14493,325
969, 59.5,0,0.13, 1626,7, 12802,234
981, 59.5,0.975,0.13, 1795,7, 14838,336
993, 59.5,2.25,0.13, 1195,7, 11179,273
1005, 59.5,3.6,0.13, 0,0, 0,0
946, 281.5,-2.25,0.13, 3858,14, 31055,250
958, 281.5,-0.975,0.13, 5781,9, 46272,331
970, 281.5,0,0.13, 4809,9, 39713,258
982, 281.5,0.975,0.13, 5590,9, 46474,313
994, 281.5,2.25,0.13, 3606,9, 31081,244
1006, 281.5,3.6,0.13, 0,0, 0,0
1021, 14.5,-2.25,0.1365, 4910,14, 42087,148
1033, 14.5,-0.975,0.1365, 5566,52, 52886,783
1045, 14.5,0,0.1365, 5623,72, 50468,915
1057, 14.5,0.975,0.1365, 5519,73, 52686,805
1069, 14.5,2.25,0.1365, 4707,12, 41926,171
1081, 14.5,3.6,0.1365, 0,0, 0,0
1022, 31,-2.25,0.1365, 1768,25, 16703,315
1034, 31,-0.975,0.1365, 2347,62, 23245,788
1046, 31,0,0.1365, 2404,46, 21589,708
1058, 31,0.975,0.1365, 2377,54, 23547,740
1070, 31,2.25,0.1365, 1698,36, 16845,346
1082, 31,3.6,0.1365, 0,0, 0,0
1023, 35,-2.25,0.1365, 1622,24, 15921,438
1035, 35,-0.975,0.1365, 2332,41, 21565,717
1047, 35,0,0.1365, 2354,48, 19737,669
1059, 35,0.975,0.1365, 2275,56, 21537,757
1071, 35,2.25,0.1365, 1651,29, 16368,437
1083, 35,3.6,0.1365, 0,0, 0,0
1024, 38.5,-2.25,0.1365, 1183,20, 11444,320
1036, 38.5,-0.975,0.1365, 1683,28, 14601,495
1048, 38.5,0,0.1365, 1680,33, 13530,464
1060, 38.5,0.975,0.1365, 1654,35, 14759,507
1072, 38.5,2.25,0.1365, 1142,29, 11407,318
1084, 38.5,3.6,0.1365, 0,0, 0,0
1025, 41.5,-2.25,0.1365, 1077,14, 10831,303
1037, 41.5,-0.975,0.1365, 1574,20, 13749,509
1049, 41.5,0,0.1365, 1636,27, 12730,407
1061, 41.5,0.975,0.1365, 1649,33, 13973,457
1073, 41.5,2.25,0.1365, 1043,10, 10742,296
1085, 41.5,3.6,0.1365, 0,0, 0,0
1026, 44,-2.25,0.1365, 645,7, 6677,219
1038, 44,-0.975,0.1365, 1047,16, 8981,328
1050, 44,0,0.1365, 978,8, 7869,272
1062, 44,0.975,0.1365, 1054,27, 8986,321
1074, 44,2.25,0.1365, 638,7, 6731,207
1086, 44,3.6,0.1365, 0,0, 0,0
1027, 46.5,-2.25,0.1365, 980,13, 9449,249
1039, 46.5,-0.975,0.1365, 1402,13, 12467,416
1051, 46.5,0,0.1365, 1425,14, 11162,332
1063, 46.5,0.975,0.1365, 1466,23, 12480,388
1075, 46.5,2.25,0.1365, 926,12, 9229,285
1087, 46.5,3.6,0.1365, 0,0, 0,0
1028, 52,-2.25,0.1365, 2138,26, 19995,492
1040, 52,-0.975,0.1365, 3267,40, 26732,720
1052, 52,0,0.1365, 3120,16, 23738,569
1064, 52,0.975,0.1365, 3361,35, 26948,729
1076, 52,2.25,0.1365, 2112,19, 20212,588
1088, 52,3.6,0.1365, 0,0, 0,0
1029, 59.5,-2.25,0.1365, 1367,11, 12299,232
1041, 59.5,-0.975,0.1365, 2098,10, 16609,279
1053, 59.5,0,0.1365, 1848,11, 14211,203
1065, 59.5,0.975,0.1365, 2078,10, 16702,263
1077, 59.5,2.25,0.1365, 1353,11, 12388,220
1089, 59.5,3.6,0.1365, 0,0, 0,0
1030, 281.5,-2.25,0.1365, 4200,9, 33272,210
1042, 281.5,-0.975,0.1365, 6458,5, 50149,240
1054, 281.5,0,0.1365, 5278,2, 42497,166
1066, 281.5,0.975,0.1365, 6447,12, 50374,217
1078, 281.5,2.25,0.1365, 3919,6, 32684,191
1090, 281.5,3.6,0.1365, 0,0, 0,0
1105, 14.5,-2.25,0.145, 8248,7, 67240,145
1117, 14.5,-0.975,0.145, 9617,38, 82761,666
1129, 14.5,0,0.145, 9455,77, 78219,876
1141, 14.5,0.975,0.145, 9664,59, 83129,763
1153, 14.5,2.25,0.145, 7911,6, 66020,164
1165, 14.5,3.6,0.145, 0,0, 0,0
1106, 31,-2.25,0.145, 2872,17, 24422,293
1118, 31,-0.975,0.145, 3873,53, 33331,771
1130, 31,0,0.145, 3745,57, 31087,765
1142, 31,0.975,0.145, 3817,56, 34245,790
1154, 31,2.25,0.145, 2772,19, 24553,364
1166, 31,3.6,0.145, 0,0, 0,0
1107, 35,-2.25,0.145, 2512,29, 22732,440
1119, 35,-0.975,0.145, 3659,48, 30841,746
1131, 35,0,0.145, 3648,49, 28142,686
1143, 35,0.975,0.145, 3621,53, 31328,762
1155, 35,2.25,0.145, 2611,39, 23304,447
1167, 35,3.6,0.145, 0,0, 0,0
1108, 38.5,-2.25,0.145, 1793,13, 15912,341
1120, 38.5,-0.975,0.145, 2575,30, 21001,507
1132, 38.5,0,0.145, 2536,33, 19082,482
1144, 38.5,0.975,0.145, 2537,41, 21324,510
1156, 38.5,2.25,0.145, 1813,19, 16332,352
1168, 38.5,3.6,0.145, 0,0, 0,0
1109, 41.5,-2.25,0.145, 1611,11, 14796,335
1121, 41.5,-0.975,0.145, 2455,25, 19532,488
1133, 41.5,0,0.145, 2350,33, 17895,395
1145, 41.5,0.975,0.145, 2368,26, 19857,491
1157, 41.5,2.25,0.145, 1554,20, 14865,335
1169, 41.5,3.6,0.145, 0,0, 0,0
1110, 44,-2.25,0.145, 1007,8, 9308,189
1122, 44,-0.975,0.145, 1554,10, 12477,308
1134, 44,0,0.145, 1497,12, 11187,263
1146, 44,0.975,0.145, 1521,16, 12463,288
1158, 44,2.25,0.145, 980,6, 9404,212
1170, 44,3.6,0.145, 0,0, 0,0
1111, 46.5,-2.25,0.145, 1417,12, 12493,257
1123, 46.5,-0.975,0.145, 2176,16, 17111,378
1135, 46.5,0,0.145, 2087,19, 15075,281
1147, 46.5,0.975,0.145, 2113,16, 17117,408
1159, 46.5,2.25,0.145, 1435,12, 12802,277
1171, 46.5,3.6,0.145, 0,0, 0,0
1112, 52,-2.25,0.145, 2912,18, 26122,505
1124, 52,-0.975,0.145, 4847,27, 36111,607
1136, 52,0,0.145, 4454,19, 31801,493
1148, 52,0.975,0.145, 4661,22, 36023,678
1160, 52,2.25,0.145, 2966,12, 26615,547
1172, 52,3.6,0.145, 0,0, 0,0
1113, 59.5,-2.25,0.145, 1929,5, 15813,218
1125, 59.5,-0.975,0.145, 2977,12, 21940,262
1137, 59.5,0,0.145, 2694,4, 19095,184
1149, 59.5,0.975,0.145, 3065,9, 22078,242
1161, 59.5,2.25,0.145, 1896,7, 15776,203
1173, 59.5,3.6,0.145, 0,0, 0,0
1114, 281.5,-2.25,0.145, 5297,8, 40809,186
1126, 281.5,-0.975,0.145, 8233,6, 61920,224
1138, 281.5,0,0.145, 6808,6, 52439,130
1150, 281.5,0.975,0.145, 8222,10, 63026,213
1162, 281.5,2.25,0.145, 5127,7, 40794,168
1174, 281.5,3.6,0.145, 0,0, 0,0
1189, 14.5,-2.25,0.155, 9686,7, 75118,98
1201, 14.5,-0.975,0.155, 11694,24, 93220,395
1213, 14.5,0,0.155, 10961,40, 86285,510
1225, 14.5,0.975,0.155, 11555,26, 92803,433
1237, 14.5,2.25,0.155, 9472,4, 74603,99
1249, 14.5,3.6,0.155, 0,0, 0,0
1190, 31,-2.25,0.155, 3099,9, 24789,158
1202, 31,-0.975,0.155, 4235,36, 33839,458
1214, 31,0,0.155, 4004,29, 31018,481
1226, 31,0.975,0.155, 4244,34, 34336,483
1238, 31,2.25,0.155, 3104,11, 24667,206
1250, 31,3.6,0.155, 0,0, 0,0
1191, 35,-2.25,0.155, 2659,19, 22110,272
1203, 35,-0.975,0.155, 3843,35, 30860,419
1215, 35,0,0.155, 3727,20, 28095,413
1227, 35,0.975,0.155, 3847,31, 30894,508
1239, 35,2.25,0.155, 2755,20, 22255,304
1251, 35,3.6,0.155, 0,0, 0,0
1192, 38.5,-2.25,0.155, 1800,14, 15179,204
1204, 38.5,-0.975,0.155, 2623,25, 20567,288
1216, 38.5,0,0.155, 2501,15, 18745,257
1228, 38.5,0.975,0.155, 2591,17, 20747,298
1240, 38.5,2.25,0.155, 1699,11, 15274,234
1252, 38.5,3.6,0.155, 0,0, 0,0
1193, 41.5,-2.25,0.155, 1569,9, 13758,162
1205, 41.5,-0.975,0.155, 2420,15, 18900,276
1217, 41.5,0,0.155, 2283,11, 16930,254
1229, 41.5,0.975,0.155, 2330,21, 19188,282
1241, 41.5,2.25,0.155, 1674,8, 13991,217
1253, 41.5,3.6,0.155, 0,0, 0,0
1194, 44,-2.25,0.155, 997,15, 8472,120
1206, 44,-0.975,0.155, 1555,6, 11636,183
1218, 44,0,0.155, 1459,6, 10368,144
1230, 44,0.975,0.155, 1513,9, 11890,155
1242, 44,2.25,0.155, 1025,5, 8522,129
1254, 44,3.6,0.155, 0,0, 0,0
1195, 46.5,-2.25,0.155, 1308,3, 11357,141
1207, 46.5,-0.975,0.155, 2103,7, 15944,240
1219, 46.5,0,0.155, 1946,8, 13908,186
1231, 46.5,0.975,0.155, 1967,5, 16108,234
1243, 46.5,2.25,0.155, 1275,6, 11432,156
1255, 46.5,3.6,0.155, 0,0, 0,0
1196, 52,-2.25,0.155, 2819,15, 23224,282
1208, 52,-0.975,0.155, 4409,24, 32583,362
1220, 52,0,0.155, 4030,11, 28597,322
1232, 52,0.975,0.155, 4495,8, 33068,352
1244, 52,2.25,0.155, 2766,16, 23674,312
1256, 52,3.6,0.155, 0,0, 0,0
1197, 59.5,-2.25,0.155, 1735,4, 13497,110
1209, 59.5,-0.975,0.155, 2654,3, 19177,143
1221, 59.5,0,0.155, 2401,3, 16626,111
1233, 59.5,0.975,0.155, 2691,5, 19509,160
1245, 59.5,2.25,0.155, 1739,3, 13669,97
1257, 59.5,3.6,0.155, 0,0, 0,0
1198, 281.5,-2.25,0.155, 4389,3, 32803,87
1210, 281.5,-0.975,0.155, 7016,3, 50897,89
1222, 281.5,0,0.155, 5989,2, 43603,60
1234, 281.5,0.975,0.155, 7086,5, 51329,104
1246, 281.5,2.25,0.155, 4294,6, 32618,81
1258, 281.5,3.6,0.155, 0,0, 0,0
1273, 14.5,-2.25,1.08, 83177,13, 609947,149
1285, 14.5,-0.975,1.08, 111982,37, 840984,413
1297, 14.5,0,1.08, 98132,32, 734416,491
1309, 14.5,0.975,1.08, 113296,27, 851309,436
1321, 14.5,2.25,1.08, 84289,7, 618714,197
1333, 14.5,3.6,1.08, 0,0, 0,0
1274, 31,-2.25,1.08, 18183,12, 136119,139
1286, 31,-0.975,1.08, 25802,31, 197285,482
1298, 31,0,1.08, 22699,27, 172524,482
1310, 31,0.975,1.08, 26411,33, 200249,465
1322, 31,2.25,1.08, 18140,16, 138718,147
1334, 31,3.6,1.08, 0,0, 0,0
1275, 35,-2.25,1.08, 12973,16, 101133,257
1287, 35,-0.975,1.08, 19520,31, 149425,474
1299, 35,0,1.08, 17456,29, 131515,492
1311, 35,0.975,1.08, 19574,37, 150947,502
1323, 35,2.25,1.08, 13341,22, 103536,315
1335, 35,3.6,1.08, 0,0, 0,0
1276, 38.5,-2.25,1.08, 7784,13, 60440,224
1288, 38.5,-0.975,1.08, 11635,28, 89265,326
1300, 38.5,0,1.08, 10362,25, 79176,295
1312, 38.5,0.975,1.08, 11720,20, 91089,348
1324, 38.5,2.25,1.08, 7788,12, 62314,232
1336, 38.5,3.6,1.08, 0,0, 0,0
1277, 41.5,-2.25,1.08, 6264,17, 50725,203
1289, 41.5,-0.975,1.08, 9518,16, 75677,251
1301, 41.5,0,1.08, 8766,17, 67212,275
1313, 41.5,0.975,1.08, 9651,17, 77001,287
1325, 41.5,2.25,1.08, 6426,15, 52153,216
1337, 41.5,3.6,1.08, 0,0, 0,0
1278, 44,-2.25,1.08, 3595,7, 29288,136
1290, 44,-0.975,1.08, 5545,6, 43989,165
1302, 44,0,1.08, 5028,3, 38605,152
1314, 44,0.975,1.08, 5613,11, 44990,181
1326, 44,2.25,1.08, 3647,9, 29977,138
1338, 44,3.6,1.08, 0,0, 0,0
1279, 46.5,-2.25,1.08, 4534,13, 37670,172
1291, 46.5,-0.975,1.08, 7260,13, 57083,207
1303, 46.5,0,1.08, 6414,10, 49458,172
1315, 46.5,0.975,1.08, 7081,13, 57239,231
1327, 46.5,2.25,1.08, 4489,7, 38334,163
1339, 46.5,3.6,1.08, 0,0, 0,0
1280, 52,-2.25,1.08, 8776,20, 70997,285
1292, 52,-0.975,1.08, 14357,16, 107294,341
1304, 52,0,1.08, 12765,11, 92759,300
1316, 52,0.975,1.08, 14407,22, 108202,353
1328, 52,2.25,1.08, 8758,10, 72856,315
1340, 52,3.6,1.08, 0,0, 0,0
1281, 59.5,-2.25,1.08, 4975,6, 37878,130
1293, 59.5,-0.975,1.08, 8078,4, 57825,133
1305, 59.5,0,1.08, 7423,4, 50179,82
1317, 59.5,0.975,1.08, 8105,6, 58843,133
1329, 59.5,2.25,1.08, 5069,3, 38886,113
1341, 59.5,3.6,1.08, 0,0, 0,0
1282, 281.5,-2.25,1.08, 12261,7, 86037,87
1294, 281.5,-0.975,1.08, 20865,1, 139878,89
1306, 281.5,0,1.08, 18516,5, 121734,81
1318, 281.5,0.975,1.08, 21161,6, 140705,104
1330, 281.5,2.25,1.08, 12325,4, 87674,98
1342, 281.5,3.6,1.08, 0,0, 0,0
1357, 14.5,-2.25,2.06667, 0,0, 0,0
1369, 14.5,-0.975,2.06667, 0,0, 0,0
1381, 14.5,0,2.06667, 0,0, 0,0
1393, 14.5,0.975,2.06667, 0,0, 0,0
1405, 14.5,2.25,2.06667, 0,0, 0,0
1417, 14.5,3.6,2.06667, 0,0, 0,0
1358, 31,-2.25,2.06667, 0,0, 0,0
1370, 31,-0.975,2.06667, 0,0, 0,0
1382, 31,0,2.06667, 0,0, 0,0
1394, 31,0.975,2.06667, 0,0, 0,0
1406, 31,2.25,2.06667, 0,0, 0,0
1418, 31,3.6,2.06667, 0,0, 0,0
1359, 35,-2.25,2.06667, 0,0, 0,0
1371, 35,-0.975,2.06667, 0,0, 0,0
1383, 35,0,2.06667, 0,0, 0,0
1395, 35,0.975,2.06667, 0,0, 0,0
1407, 35,2.25,2.06667, 0,0, 0,0
1419, 35,3.6,2.06667, 0,0, 0,0
1360, 38.5,-2.25,2.06667, 0,0, 0,0
1372, 38.5,-0.975,2.06667, 0,0, 0,0
1384, 38.5,0,2.06667, 0,0, 0,0
1396, 38.5,0.975,2.06667, 0,0, 0,0
1408, 38.5,2.25,2.06667, 0,0, 0,0
1420, 38.5,3.6,2.06667, 0,0, 0,0
1361, 41.5,-2.25,2.06667, 0,0, 0,0
1373, 41.5,-0.975,2.06667, 0,0, 0,0
1385, 41.5,0,2.06667, 0,0, 0,0
1397, 41.5,0.975,2.06667, 0,0, 0,0
1409, 41.5,2.25,2.06667, 0,0, 0,0
1421, 41.5,3.6,2.06667, 0,0, 0,0
1362, 44,-2.25,2.06667, 0,0, 0,0
1374, 44,-0.975,2.06667, 0,0, 0,0
1386, 44,0,2.06667, 0,0, 0,0
1398, 44,0.975,2.06667, 0,0, 0,0
1410, 44,2.25,2.06667, 0,0, 0,0
1422, 44,3.6,2.06667, 0,0, 0,0
1363, 46.5,-2.25,2.06667, 0,0, 0,0
1375, 46.5,-0.975,2.06667, 0,0, 0,0
1387, 46.5,0,2.06667, 0,0, 0,0
1399, 46.5,0.975,2.06667, 0,0, 0,0
1411, 46.5,2.25,2.06667, 0,0, 0,0
1423, 46.5,3.6,2.06667, 0,0, 0,0
1364, 52,-2.25,2.06667, 0,0, 0,0
1376, 52,-0.975,2.06667, 0,0, 0,0
1388, 52,0,2.06667, 0,0, 0,0
1400, 52,0.975,2.06667, 0,0, 0,0
1412, 52,2.25,2.06667, 0,0, 0,0
1424, 52,3.6,2.06667, 0,0, 0,0
1365, 59.5,-2.25,2.06667, 0,0, 0,0
1377, 59.5,-0.975,2.06667, 0,0, 0,0
1389, 59.5,0,2.06667, 0,0, 0,0
1401, 59.5,0.975,2.06667, 0,0, 0,0
1413, 59.5,2.25,2.06667, 0,0, 0,0
1425, 59.5,3.6,2.06667, 0,0, 0,0
1366, 281.5,-2.25,2.06667, 0,0, 0,0
1378, 281.5,-0.975,2.06667, 0,0, 0,0
1390, 281.5,0,2.06667, 0,0, 0,0
1402, 281.5,0.975,2.06667, 0,0, 0,0
1414, 281.5,2.25,2.06667, 0,0, 0,0
1426, 281.5,3.6,2.06667, 0,0, 0,0
