i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
142, 281.5,0.975,0.03, 2,0, 59062,844
154, 281.5,2.25,0.03, 3,0, 90952,971
166, 281.5,3.6,0.03, 0,0, 0,0
181, 14.5,-2.25,0.065, 1,0, 3111,59
193, 14.5,-0.975,0.065, 0,0, 2143,71
205, 14.5,0,0.065, 0,0, 2623,80
217, 14.5,0.975,0.065, 0,0, 1994,56
229, 14.5,2.25,0.065, 0,0, 2821,43
241, 14.5,3.6,0.065, 0,0, 0,0
182, 31,-2.25,0.065, 0,0, 1099,37
194, 31,-0.975,0.065, 0,0, 744,38
206, 31,0,0.065, 0,0, 909,43
218, 31,0.975,0.065, 0,0, 670,27
230, 31,2.25,0.065, 0,0, 994,41
242, 31,3.6,0.065, 0,0, 0,0
183, 35,-2.25,0.065, 0,0, 1099,50
195, 35,-0.975,0.065, 0,0, 647,38
207, 35,0,0.065, 0,0, 838,43
219, 35,0.975,0.065, 0,0, 698,41
231, 35,2.25,0.065, 0,0, 987,32
243, 35,3.6,0.065, 0,0, 0,0
184, 38.5,-2.25,0.065, 0,0, 692,26
196, 38.5,-0.975,0.065, 0,0, 491,19
208, 38.5,0,0.065, 1,0, 662,38
220, 38.5,0.975,0.065, 0,0, 443,29
232, 38.5,2.25,0.065, 0,0, 699,20
244, 38.5,3.6,0.065, 0,0, 0,0
185, 41.5,-2.25,0.065, 0,0, 749,31
197, 41.5,-0.975,0.065, 0,0, 556,33
209, 41.5,0,0.065, 0,0, 686,28
221, 41.5,0.975,0.065, 0,0, 479,26
233, 41.5,2.25,0.065, 0,0, 663,26
245, 41.5,3.6,0.065, 0,0, 0,0
186, 44,-2.25,0.065, 0,0, 502,14
198, 44,-0.975,0.065, 0,0, 354,12
210, 44,0,0.065, 0,0, 453,14
222, 44,0.975,0.065, 1,0, 362,14
234, 44,2.25,0.065, 0,0, 495,19
246, 44,3.6,0.065, 0,0, 0,0
187, 46.5,-2.25,0.065, 0,0, 773,28
199, 46.5,-0.975,0.065, 0,0, 558,17
211, 46.5,0,0.065, 0,0, 713,17
223, 46.5,0.975,0.065, 0,0, 492,18
235, 46.5,2.25,0.065, 0,0, 669,23
247, 46.5,3.6,0.065, 0,0, 0,0
188, 52,-2.25,0.065, 0,0, 2145,68
200, 52,-0.975,0.065, 0,0, 1473,59
212, 52,0,0.065, 0,0, 1942,46
224, 52,0.975,0.065, 1,0, 1395,32
236, 52,2.25,0.065, 0,0, 1965,41
248, 52,3.6,0.065, 0,0, 0,0
189, 59.5,-2.25,0.065, 0,0, 1914,50
201, 59.5,-0.975,0.065, 0,0, 1405,38
213, 59.5,0,0.065, 0,0, 1887,45
225, 59.5,0.975,0.065, 0,0, 1350,44
237, 59.5,2.25,0.065, 0,0, 1866,47
249, 59.5,3.6,0.065, 0,0, 0,0
190, 281.5,-2.25,0.065, 5,0, 122778,776
202, 281.5,-0.975,0.065, 6,0, 108276,636
214, 281.5,0,0.065, 8,0, 143587,699
226, 281.5,0.975,0.065, 10,0, 106549,627
238, 281.5,2.25,0.065, 7,1, 119433,721
250, 281.5,3.6,0.065, 0,0, 0,0
265, 14.5,-2.25,0.075, 1,0, 5587,69
277, 14.5,-0.975,0.075, 1,0, 4061,93
289, 14.5,0,0.075, 2,0, 4957,120
301, 14.5,0.975,0.075, 0,0, 3887,105
313, 14.5,2.25,0.075, 0,0, 5056,70
325, 14.5,3.6,0.075, 0,0, 0,0
266, 31,-2.25,0.075, 0,0, 1950,67
278, 31,-0.975,0.075, 0,0, 1534,66
290, 31,0,0.075, 0,0, 1720,63
302, 31,0.975,0.075, 0,0, 1385,57
314, 31,2.25,0.075, 1,0, 1927,70
326, 31,3.6,0.075, 0,0, 0,0
267, 35,-2.25,0.075, 0,0, 1895,66
279, 35,-0.975,0.075, 0,0, 1529,54
291, 35,0,0.075, 0,0, 1915,65
303, 35,0.975,0.075, 0,0, 1433,53
315, 35,2.25,0.075, 0,0, 1783,76
327, 35,3.6,0.075, 0,0, 0,0
268, 38.5,-2.25,0.075, 0,0, 1380,49
280, 38.5,-0.975,0.075, 0,0, 1069,43
292, 38.5,0,0.075, 0,0, 1362,38
304, 38.5,0.975,0.075, 0,0, 1062,22
316, 38.5,2.25,0.075, 0,0, 1365,47
328, 38.5,3.6,0.075, 0,0, 0,0
269, 41.5,-2.25,0.075, 0,0, 1510,46
281, 41.5,-0.975,0.075, 0,0, 1108,36
293, 41.5,0,0.075, 0,0, 1466,54
305, 41.5,0.975,0.075, 1,0, 1077,29
317, 41.5,2.25,0.075, 0,0, 1293,40
329, 41.5,3.6,0.075, 0,0, 0,0
270, 44,-2.25,0.075, 0,0, 978,38
282, 44,-0.975,0.075, 1,0, 757,20
294, 44,0,0.075, 0,0, 966,29
306, 44,0.975,0.075, 0,0, 720,19
318, 44,2.25,0.075, 0,0, 948,23
330, 44,3.6,0.075, 0,0, 0,0
271, 46.5,-2.25,0.075, 0,0, 1549,46
283, 46.5,-0.975,0.075, 0,0, 1121,30
295, 46.5,0,0.075, 0,0, 1550,45
307, 46.5,0.975,0.075, 0,0, 1191,37
319, 46.5,2.25,0.075, 0,0, 1445,31
331, 46.5,3.6,0.075, 0,0, 0,0
272, 52,-2.25,0.075, 0,0, 4277,93
284, 52,-0.975,0.075, 0,0, 3401,77
296, 52,0,0.075, 0,0, 4284,62
308, 52,0.975,0.075, 2,0, 3371,73
320, 52,2.25,0.075, 1,0, 3974,105
332, 52,3.6,0.075, 0,0, 0,0
273, 59.5,-2.25,0.075, 1,0, 3999,65
285, 59.5,-0.975,0.075, 0,0, 3222,58
297, 59.5,0,0.075, 0,0, 4185,59
309, 59.5,0.975,0.075, 1,0, 3219,49
321, 59.5,2.25,0.075, 0,0, 3874,65
333, 59.5,3.6,0.075, 0,0, 0,0
274, 281.5,-2.25,0.075, 14,0, 203155,902
286, 281.5,-0.975,0.075, 18,0, 212492,729
298, 281.5,0,0.075, 16,0, 259472,671
310, 281.5,0.975,0.075, 10,0, 210899,714
322, 281.5,2.25,0.075, 10,0, 199206,806
334, 281.5,3.6,0.075, 0,0, 0,0
349, 14.5,-2.25,0.0835, 0,0, 6118,65
361, 14.5,-0.975,0.0835, 1,0, 4760,96
373, 14.5,0,0.0835, 1,0, 5682,135
385, 14.5,0.975,0.0835, 0,0, 4653,105
397, 14.5,2.25,0.0835, 0,0, 5725,66
409, 14.5,3.6,0.0835, 0,0, 0,0
350, 31,-2.25,0.0835, 0,0, 2365,82
362, 31,-0.975,0.0835, 0,0, 1923,61
374, 31,0,0.0835, 0,0, 2235,61
386, 31,0.975,0.0835, 0,0, 1772,61
398, 31,2.25,0.0835, 0,0, 2133,56
410, 31,3.6,0.0835, 0,0, 0,0
351, 35,-2.25,0.0835, 0,0, 2206,73
363, 35,-0.975,0.0835, 0,0, 1871,52
375, 35,0,0.0835, 0,0, 2154,53
387, 35,0.975,0.0835, 0,0, 1790,66
399, 35,2.25,0.0835, 0,0, 2041,70
411, 35,3.6,0.0835, 0,0, 0,0
352, 38.5,-2.25,0.0835, 0,0, 1664,53
364, 38.5,-0.975,0.0835, 0,0, 1338,34
376, 38.5,0,0.0835, 0,0, 1719,51
388, 38.5,0.975,0.0835, 0,0, 1339,49
400, 38.5,2.25,0.0835, 0,0, 1528,42
412, 38.5,3.6,0.0835, 0,0, 0,0
353, 41.5,-2.25,0.0835, 0,0, 1743,52
365, 41.5,-0.975,0.0835, 0,0, 1421,40
377, 41.5,0,0.0835, 0,0, 1755,32
389, 41.5,0.975,0.0835, 0,0, 1461,42
401, 41.5,2.25,0.0835, 0,0, 1616,35
413, 41.5,3.6,0.0835, 0,0, 0,0
354, 44,-2.25,0.0835, 0,0, 1154,24
366, 44,-0.975,0.0835, 0,0, 975,18
378, 44,0,0.0835, 0,0, 1172,21
390, 44,0.975,0.0835, 0,0, 915,21
402, 44,2.25,0.0835, 0,0, 1074,32
414, 44,3.6,0.0835, 0,0, 0,0
355, 46.5,-2.25,0.0835, 1,0, 1811,39
367, 46.5,-0.975,0.0835, 0,0, 1645,24
379, 46.5,0,0.0835, 0,0, 1875,37
391, 46.5,0.975,0.0835, 0,0, 1532,24
403, 46.5,2.25,0.0835, 0,0, 1700,43
415, 46.5,3.6,0.0835, 0,0, 0,0
356, 52,-2.25,0.0835, 0,0, 5076,97
368, 52,-0.975,0.0835, 2,0, 4580,74
380, 52,0,0.0835, 0,0, 5643,72
392, 52,0.975,0.0835, 0,0, 4268,59
404, 52,2.25,0.0835, 1,0, 4753,83
416, 52,3.6,0.0835, 0,0, 0,0
357, 59.5,-2.25,0.0835, 0,0, 4754,61
369, 59.5,-0.975,0.0835, 0,0, 4293,53
381, 59.5,0,0.0835, 0,0, 5435,53
393, 59.5,0.975,0.0835, 0,0, 4139,41
405, 59.5,2.25,0.0835, 1,0, 4556,55
417, 59.5,3.6,0.0835, 0,0, 0,0
358, 281.5,-2.25,0.0835, 12,0, 195874,665
370, 281.5,-0.975,0.0835, 13,0, 230173,449
382, 281.5,0,0.0835, 14,0, 265303,462
394, 281.5,0.975,0.0835, 19,0, 229463,451
406, 281.5,2.25,0.0835, 14,0, 192470,551
418, 281.5,3.6,0.0835, 0,0, 0,0
433, 14.5,-2.25,0.09, 1,0, 7329,67
445, 14.5,-0.975,0.09, 0,0, 6155,118
457, 14.5,0,0.09, 0,0, 7032,124
469, 14.5,0.975,0.09, 0,0, 5753,93
481, 14.5,2.25,0.09, 0,0, 6802,49
493, 14.5,3.6,0.09, 0,0, 0,0
434, 31,-2.25,0.09, 0,0, 2752,74
446, 31,-0.975,0.09, 1,0, 2379,70
458, 31,0,0.09, 0,0, 2747,65
470, 31,0.975,0.09, 0,0, 2323,63
482, 31,2.25,0.09, 0,0, 2620,78
494, 31,3.6,0.09, 0,0, 0,0
435, 35,-2.25,0.09, 0,0, 2746,61
447, 35,-0.975,0.09, 0,0, 2449,76
459, 35,0,0.09, 1,0, 2731,73
471, 35,0.975,0.09, 0,0, 2322,48
483, 35,2.25,0.09, 0,0, 2534,67
495, 35,3.6,0.09, 0,0, 0,0
436, 38.5,-2.25,0.09, 0,0, 2003,69
448, 38.5,-0.975,0.09, 0,0, 1787,30
460, 38.5,0,0.09, 0,0, 2188,36
472, 38.5,0.975,0.09, 0,0, 1747,49
484, 38.5,2.25,0.09, 0,0, 1918,47
496, 38.5,3.6,0.09, 0,0, 0,0
437, 41.5,-2.25,0.09, 1,0, 2056,46
449, 41.5,-0.975,0.09, 0,0, 1973,37
461, 41.5,0,0.09, 0,0, 2293,40
473, 41.5,0.975,0.09, 0,0, 1886,45
485, 41.5,2.25,0.09, 1,0, 2043,41
497, 41.5,3.6,0.09, 0,0, 0,0
438, 44,-2.25,0.09, 0,0, 1366,28
450, 44,-0.975,0.09, 0,0, 1362,29
462, 44,0,0.09, 0,0, 1567,23
474, 44,0.975,0.09, 0,0, 1295,21
486, 44,2.25,0.09, 0,0, 1329,31
498, 44,3.6,0.09, 0,0, 0,0
439, 46.5,-2.25,0.09, 0,0, 2101,39
451, 46.5,-0.975,0.09, 0,0, 2026,24
463, 46.5,0,0.09, 1,0, 2436,29
475, 46.5,0.975,0.09, 0,0, 2094,30
487, 46.5,2.25,0.09, 0,0, 2200,33
499, 46.5,3.6,0.09, 0,0, 0,0
440, 52,-2.25,0.09, 0,0, 6178,102
452, 52,-0.975,0.09, 1,0, 5955,71
464, 52,0,0.09, 0,0, 7038,73
476, 52,0.975,0.09, 2,0, 5717,74
488, 52,2.25,0.09, 1,0, 5786,65
500, 52,3.6,0.09, 0,0, 0,0
441, 59.5,-2.25,0.09, 1,0, 5814,60
453, 59.5,-0.975,0.09, 1,0, 5609,61
465, 59.5,0,0.09, 1,0, 7083,44
477, 59.5,0.975,0.09, 0,0, 5806,46
489, 59.5,2.25,0.09, 0,0, 5691,58
501, 59.5,3.6,0.09, 0,0, 0,0
442, 281.5,-2.25,0.09, 15,0, 202561,534
454, 281.5,-0.975,0.09, 11,0, 258545,384
466, 281.5,0,0.09, 18,0, 284732,309
478, 281.5,0.975,0.09, 16,0, 256868,365
490, 281.5,2.25,0.09, 12,0, 198279,454
502, 281.5,3.6,0.09, 0,0, 0,0
517, 14.5,-2.25,0.0965, 0,0, 11943,57
529, 14.5,-0.975,0.0965, 1,0, 10103,128
541, 14.5,0,0.0965, 1,0, 11587,173
553, 14.5,0.975,0.0965, 2,0, 9729,137
565, 14.5,2.25,0.0965, 0,0, 11162,89
577, 14.5,3.6,0.0965, 0,0, 0,0
518, 31,-2.25,0.0965, 1,0, 4514,117
530, 31,-0.975,0.0965, 1,0, 4106,113
542, 31,0,0.0965, 0,0, 4649,93
554, 31,0.975,0.0965, 0,0, 3962,97
566, 31,2.25,0.0965, 0,0, 4127,76
578, 31,3.6,0.0965, 0,0, 0,0
519, 35,-2.25,0.0965, 2,0, 4411,92
531, 35,-0.975,0.0965, 0,0, 4184,80
543, 35,0,0.0965, 0,0, 4924,106
555, 35,0.975,0.0965, 0,0, 4059,74
567, 35,2.25,0.0965, 0,0, 4076,89
579, 35,3.6,0.0965, 0,0, 0,0
520, 38.5,-2.25,0.0965, 0,0, 3350,60
532, 38.5,-0.975,0.0965, 0,0, 3157,70
544, 38.5,0,0.0965, 1,1, 3584,63
556, 38.5,0.975,0.0965, 0,0, 3223,57
568, 38.5,2.25,0.0965, 1,0, 3149,58
580, 38.5,3.6,0.0965, 0,0, 0,0
521, 41.5,-2.25,0.0965, 0,0, 3298,51
533, 41.5,-0.975,0.0965, 1,0, 3297,54
545, 41.5,0,0.0965, 0,0, 3810,38
557, 41.5,0.975,0.0965, 1,0, 3300,51
569, 41.5,2.25,0.0965, 0,0, 3272,51
581, 41.5,3.6,0.0965, 0,0, 0,0
522, 44,-2.25,0.0965, 1,0, 2263,34
534, 44,-0.975,0.0965, 1,0, 2322,23
546, 44,0,0.0965, 0,0, 2619,32
558, 44,0.975,0.0965, 0,0, 2299,33
570, 44,2.25,0.0965, 0,0, 2221,38
582, 44,3.6,0.0965, 0,0, 0,0
523, 46.5,-2.25,0.0965, 1,0, 3570,54
535, 46.5,-0.975,0.0965, 0,0, 3557,45
547, 46.5,0,0.0965, 0,0, 4093,48
559, 46.5,0.975,0.0965, 0,0, 3427,43
571, 46.5,2.25,0.0965, 1,0, 3424,63
583, 46.5,3.6,0.0965, 0,0, 0,0
524, 52,-2.25,0.0965, 3,1, 9900,94
536, 52,-0.975,0.0965, 0,0, 10184,86
548, 52,0,0.0965, 1,0, 11863,86
560, 52,0.975,0.0965, 2,0, 10059,94
572, 52,2.25,0.0965, 0,0, 9526,115
584, 52,3.6,0.0965, 0,0, 0,0
525, 59.5,-2.25,0.0965, 1,0, 9117,94
537, 59.5,-0.975,0.0965, 1,0, 10161,54
549, 59.5,0,0.0965, 1,0, 11561,48
561, 59.5,0.975,0.0965, 0,0, 9980,51
573, 59.5,2.25,0.0965, 0,0, 9060,75
585, 59.5,3.6,0.0965, 0,0, 0,0
526, 281.5,-2.25,0.0965, 28,0, 271945,589
538, 281.5,-0.975,0.0965, 22,0, 373804,393
550, 281.5,0,0.0965, 29,0, 395644,301
562, 281.5,0.975,0.0965, 23,0, 372184,362
574, 281.5,2.25,0.0965, 20,0, 268927,499
586, 281.5,3.6,0.0965, 0,0, 0,0
601, 14.5,-2.25,0.1035, 1,0, 16248,62
613, 14.5,-0.975,0.1035, 3,0, 14700,157
625, 14.5,0,0.1035, 2,0, 16415,162
637, 14.5,0.975,0.1035, 0,0, 14371,167
649, 14.5,2.25,0.1035, 2,0, 15242,73
661, 14.5,3.6,0.1035, 0,0, 0,0
602, 31,-2.25,0.1035, 1,0, 6226,101
614, 31,-0.975,0.1035, 1,0, 6033,128
626, 31,0,0.1035, 1,0, 6701,124
638, 31,0.975,0.1035, 1,0, 5818,113
650, 31,2.25,0.1035, 2,0, 6008,129
662, 31,3.6,0.1035, 0,0, 0,0
603, 35,-2.25,0.1035, 0,0, 6163,110
615, 35,-0.975,0.1035, 1,0, 6070,96
627, 35,0,0.1035, 1,0, 6885,95
639, 35,0.975,0.1035, 0,0, 5833,97
651, 35,2.25,0.1035, 1,0, 5806,116
663, 35,3.6,0.1035, 0,0, 0,0
604, 38.5,-2.25,0.1035, 1,0, 4623,73
616, 38.5,-0.975,0.1035, 1,0, 4806,66
628, 38.5,0,0.1035, 1,0, 5317,57
640, 38.5,0.975,0.1035, 0,0, 4684,60
652, 38.5,2.25,0.1035, 0,0, 4385,72
664, 38.5,3.6,0.1035, 0,0, 0,0
605, 41.5,-2.25,0.1035, 0,0, 4741,74
617, 41.5,-0.975,0.1035, 0,0, 4991,58
629, 41.5,0,0.1035, 0,0, 5549,54
641, 41.5,0.975,0.1035, 0,0, 4844,71
653, 41.5,2.25,0.1035, 0,0, 4552,75
665, 41.5,3.6,0.1035, 0,0, 0,0
606, 44,-2.25,0.1035, 0,0, 3175,52
618, 44,-0.975,0.1035, 0,0, 3359,28
630, 44,0,0.1035, 0,0, 3722,30
642, 44,0.975,0.1035, 0,0, 3365,40
654, 44,2.25,0.1035, 0,0, 3048,38
666, 44,3.6,0.1035, 0,0, 0,0
607, 46.5,-2.25,0.1035, 0,0, 4918,65
619, 46.5,-0.975,0.1035, 0,0, 5287,42
631, 46.5,0,0.1035, 1,0, 5588,43
643, 46.5,0.975,0.1035, 1,0, 5030,45
655, 46.5,2.25,0.1035, 0,0, 4661,58
667, 46.5,3.6,0.1035, 0,0, 0,0
608, 52,-2.25,0.1035, 1,0, 13525,126
620, 52,-0.975,0.1035, 2,0, 15284,107
632, 52,0,0.1035, 2,0, 16899,100
644, 52,0.975,0.1035, 2,0, 14687,105
656, 52,2.25,0.1035, 0,0, 13186,145
668, 52,3.6,0.1035, 0,0, 0,0
609, 59.5,-2.25,0.1035, 0,0, 12874,74
621, 59.5,-0.975,0.1035, 1,0, 14659,57
633, 59.5,0,0.1035, 1,0, 16347,49
645, 59.5,0.975,0.1035, 2,0, 14437,64
657, 59.5,2.25,0.1035, 1,0, 12301,73
669, 59.5,3.6,0.1035, 0,0, 0,0
610, 281.5,-2.25,0.1035, 19,0, 304860,492
622, 281.5,-0.975,0.1035, 43,0, 446395,331
634, 281.5,0,0.1035, 25,0, 455802,262
646, 281.5,0.975,0.1035, 27,0, 444946,309
658, 281.5,2.25,0.1035, 23,0, 302254,455
670, 281.5,3.6,0.1035, 0,0, 0,0
685, 14.5,-2.25,0.11, 0,0, 18173,66
697, 14.5,-0.975,0.11, 5,0, 17552,145
709, 14.5,0,0.11, 4,0, 19031,159
721, 14.5,0.975,0.11, 2,0, 16919,149
733, 14.5,2.25,0.11, 1,0, 17488,59
745, 14.5,3.6,0.11, 0,0, 0,0
686, 31,-2.25,0.11, 0,0, 7309,111
698, 31,-0.975,0.11, 1,0, 7098,92
710, 31,0,0.11, 0,0, 7759,88
722, 31,0.975,0.11, 0,0, 7041,110
734, 31,2.25,0.11, 1,0, 6836,71
746, 31,3.6,0.11, 0,0, 0,0
687, 35,-2.25,0.11, 0,0, 6952,96
699, 35,-0.975,0.11, 0,0, 7396,98
711, 35,0,0.11, 1,1, 7945,102
723, 35,0.975,0.11, 0,0, 7082,85
735, 35,2.25,0.11, 1,0, 6620,87
747, 35,3.6,0.11, 0,0, 0,0
688, 38.5,-2.25,0.11, 1,0, 5128,62
700, 38.5,-0.975,0.11, 0,0, 5700,64
712, 38.5,0,0.11, 1,0, 6209,51
724, 38.5,0.975,0.11, 0,0, 5806,60
736, 38.5,2.25,0.11, 1,0, 4978,65
748, 38.5,3.6,0.11, 0,0, 0,0
689, 41.5,-2.25,0.11, 2,0, 5398,59
701, 41.5,-0.975,0.11, 1,0, 5687,57
713, 41.5,0,0.11, 1,0, 6457,45
725, 41.5,0.975,0.11, 2,0, 5812,53
737, 41.5,2.25,0.11, 0,0, 5081,54
749, 41.5,3.6,0.11, 0,0, 0,0
690, 44,-2.25,0.11, 1,0, 3562,44
702, 44,-0.975,0.11, 1,0, 4083,21
714, 44,0,0.11, 0,0, 4333,23
726, 44,0.975,0.11, 0,0, 3988,41
738, 44,2.25,0.11, 2,0, 3541,33
750, 44,3.6,0.11, 0,0, 0,0
691, 46.5,-2.25,0.11, 1,0, 5404,54
703, 46.5,-0.975,0.11, 3,0, 6121,42
715, 46.5,0,0.11, 2,0, 6789,36
727, 46.5,0.975,0.11, 1,0, 6098,39
739, 46.5,2.25,0.11, 0,0, 5319,45
751, 46.5,3.6,0.11, 0,0, 0,0
692, 52,-2.25,0.11, 0,0, 15201,121
704, 52,-0.975,0.11, 3,0, 17598,70
716, 52,0,0.11, 0,0, 19163,81
728, 52,0.975,0.11, 0,0, 17541,77
740, 52,2.25,0.11, 4,0, 14772,108
752, 52,3.6,0.11, 0,0, 0,0
693, 59.5,-2.25,0.11, 1,0, 13733,79
705, 59.5,-0.975,0.11, 3,0, 17026,55
717, 59.5,0,0.11, 0,0, 18154,46
729, 59.5,0.975,0.11, 0,0, 16825,57
741, 59.5,2.25,0.11, 0,0, 13558,75
753, 59.5,3.6,0.11, 0,0, 0,0
694, 281.5,-2.25,0.11, 24,0, 280586,386
706, 281.5,-0.975,0.11, 31,0, 431789,231
718, 281.5,0,0.11, 22,0, 426748,173
730, 281.5,0.975,0.11, 27,0, 430341,213
742, 281.5,2.25,0.11, 13,0, 278342,339
754, 281.5,3.6,0.11, 0,0, 0,0
769, 14.5,-2.25,0.1165, 4,0, 27931,57
781, 14.5,-0.975,0.1165, 3,0, 27614,144
793, 14.5,0,0.1165, 0,0, 29626,171
805, 14.5,0.975,0.1165, 2,0, 26518,148
817, 14.5,2.25,0.1165, 2,0, 26263,70
829, 14.5,3.6,0.1165, 0,0, 0,0
770, 31,-2.25,0.1165, 2,0, 10620,118
782, 31,-0.975,0.1165, 1,0, 11442,110
794, 31,0,0.1165, 1,0, 12024,93
806, 31,0.975,0.1165, 0,0, 11156,141
818, 31,2.25,0.1165, 2,0, 10481,122
830, 31,3.6,0.1165, 0,0, 0,0
771, 35,-2.25,0.1165, 2,0, 10485,124
783, 35,-0.975,0.1165, 2,0, 11525,106
795, 35,0,0.1165, 0,0, 12401,116
807, 35,0.975,0.1165, 1,0, 11499,104
819, 35,2.25,0.1165, 1,0, 9949,98
831, 35,3.6,0.1165, 0,0, 0,0
772, 38.5,-2.25,0.1165, 1,0, 7773,94
784, 38.5,-0.975,0.1165, 1,0, 8826,85
796, 38.5,0,0.1165, 0,0, 9497,74
808, 38.5,0.975,0.1165, 0,0, 8776,62
820, 38.5,2.25,0.1165, 1,0, 7483,91
832, 38.5,3.6,0.1165, 0,0, 0,0
773, 41.5,-2.25,0.1165, 0,0, 7883,70
785, 41.5,-0.975,0.1165, 2,0, 9153,57
797, 41.5,0,0.1165, 1,0, 9693,41
809, 41.5,0.975,0.1165, 1,0, 8853,57
821, 41.5,2.25,0.1165, 0,0, 7690,85
833, 41.5,3.6,0.1165, 0,0, 0,0
774, 44,-2.25,0.1165, 0,0, 5307,46
786, 44,-0.975,0.1165, 1,0, 6294,40
798, 44,0,0.1165, 0,0, 6688,31
810, 44,0.975,0.1165, 0,0, 6110,36
822, 44,2.25,0.1165, 0,0, 5269,50
834, 44,3.6,0.1165, 0,0, 0,0
775, 46.5,-2.25,0.1165, 1,0, 8085,74
787, 46.5,-0.975,0.1165, 1,0, 9632,47
799, 46.5,0,0.1165, 0,0, 10249,32
811, 46.5,0.975,0.1165, 1,0, 9534,50
823, 46.5,2.25,0.1165, 0,0, 7978,43
835, 46.5,3.6,0.1165, 0,0, 0,0
776, 52,-2.25,0.1165, 0,0, 22063,149
788, 52,-0.975,0.1165, 2,0, 27260,98
800, 52,0,0.1165, 3,0, 28845,62
812, 52,0.975,0.1165, 7,0, 26992,83
824, 52,2.25,0.1165, 1,0, 21440,105
836, 52,3.6,0.1165, 0,0, 0,0
777, 59.5,-2.25,0.1165, 4,0, 20015,77
789, 59.5,-0.975,0.1165, 5,0, 25417,54
801, 59.5,0,0.1165, 3,0, 27128,34
813, 59.5,0.975,0.1165, 4,0, 25357,53
825, 59.5,2.25,0.1165, 2,0, 19221,72
837, 59.5,3.6,0.1165, 0,0, 0,0
778, 281.5,-2.25,0.1165, 20,0, 339099,351
790, 281.5,-0.975,0.1165, 45,0, 542367,208
802, 281.5,0,0.1165, 33,0, 523928,153
814, 281.5,0.975,0.1165, 41,0, 543073,183
826, 281.5,2.25,0.1165, 19,0, 338132,329
838, 281.5,3.6,0.1165, 0,0, 0,0
853, 14.5,-2.25,0.1235, 3,0, 36024,38
865, 14.5,-0.975,0.1235, 2,0, 37755,183
877, 14.5,0,0.1235, 2,0, 39631,186
889, 14.5,0.975,0.1235, 3,0, 36500,150
901, 14.5,2.25,0.1235, 6,0, 34106,60
913, 14.5,3.6,0.1235, 0,0, 0,0
854, 31,-2.25,0.1235, 3,0, 13644,111
