i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
952, 38.5,-0.975,0.13, 10108,116, 44491,164
964, 38.5,0,0.13, 10151,122, 37864,201
976, 38.5,0.975,0.13, 10087,111, 43463,180
988, 38.5,2.25,0.13, 7525,76, 31414,133
941, 41.5,-2.25,0.13, 6950,64, 26427,115
953, 41.5,-0.975,0.13, 9587,93, 38432,164
965, 41.5,0,0.13, 9458,78, 33240,128
977, 41.5,0.975,0.13, 9642,84, 37743,163
989, 41.5,2.25,0.13, 6819,70, 25608,118
942, 44,-2.25,0.13, 4201,38, 14939,58
954, 44,-0.975,0.13, 5995,57, 22899,94
966, 44,0,0.13, 5963,54, 19935,62
978, 44,0.975,0.13, 6117,40, 22104,79
990, 44,2.25,0.13, 4091,39, 14679,61
943, 46.5,-2.25,0.13, 5844,46, 19990,77
955, 46.5,-0.975,0.13, 8532,72, 30133,116
967, 46.5,0,0.13, 8339,53, 26728,86
979, 46.5,0.975,0.13, 8511,66, 29326,89
991, 46.5,2.25,0.13, 5750,48, 19348,85
944, 52,-2.25,0.13, 13356,82, 39766,132
956, 52,-0.975,0.13, 19908,98, 61716,147
968, 52,0,0.13, 19525,65, 54626,127
980, 52,0.975,0.13, 20279,93, 60036,169
992, 52,2.25,0.13, 12860,100, 38720,135
945, 59.5,-2.25,0.13, 9159,53, 23530,69
957, 59.5,-0.975,0.13, 14237,39, 36965,70
969, 59.5,0,0.13, 13560,27, 32198,50
981, 59.5,0.975,0.13, 14145,34, 35551,55
993, 59.5,2.25,0.13, 8590,36, 22364,67
946, 281.5,-2.25,0.13, 30055,60, 61581,85
958, 281.5,-0.975,0.13, 53207,55, 103954,83
970, 281.5,0,0.13, 49356,43, 93921,73
982, 281.5,0.975,0.13, 53132,59, 102790,81
994, 281.5,2.25,0.13, 28832,45, 59163,75
1021, 14.5,-2.25,0.1365, 59675,56, 96082,87
1033, 14.5,-0.975,0.1365, 63694,269, 108115,362
1045, 14.5,0,0.1365, 65036,337, 115698,475
1057, 14.5,0.975,0.1365, 64243,255, 110973,339
1069, 14.5,2.25,0.1365, 57699,71, 95790,106
1022, 31,-2.25,0.1365, 17781,138, 44440,214
1034, 31,-0.975,0.1365, 21657,251, 88119,379
1046, 31,0,0.1365, 21191,230, 86516,378
1058, 31,0.975,0.1365, 22102,235, 89248,369
1070, 31,2.25,0.1365, 17912,153, 47506,221
1023, 35,-2.25,0.1365, 15233,160, 59300,214
1035, 35,-0.975,0.1365, 19588,238, 93083,353
1047, 35,0,0.1365, 19362,150, 76550,295
1059, 35,0.975,0.1365, 20095,222, 91344,343
1071, 35,2.25,0.1365, 15107,170, 60903,268
1024, 38.5,-2.25,0.1365, 10181,95, 40047,132
1036, 38.5,-0.975,0.1365, 13527,118, 57495,203
1048, 38.5,0,0.1365, 13244,130, 48501,174
1060, 38.5,0.975,0.1365, 13896,120, 55785,205
1072, 38.5,2.25,0.1365, 9894,106, 38711,180
1025, 41.5,-2.25,0.1365, 9287,89, 33069,121
1037, 41.5,-0.975,0.1365, 12754,102, 48822,149
1049, 41.5,0,0.1365, 12386,92, 42104,144
1061, 41.5,0.975,0.1365, 12767,96, 47745,151
1073, 41.5,2.25,0.1365, 8985,89, 31567,122
1026, 44,-2.25,0.1365, 5379,38, 18498,69
1038, 44,-0.975,0.1365, 7990,48, 28737,84
1050, 44,0,0.1365, 7851,46, 24856,52
1062, 44,0.975,0.1365, 7997,60, 27929,68
1074, 44,2.25,0.1365, 5402,45, 18264,70
1027, 46.5,-2.25,0.1365, 7441,44, 24014,65
1039, 46.5,-0.975,0.1365, 10921,64, 37553,109
1051, 46.5,0,0.1365, 11009,46, 32938,81
1063, 46.5,0.975,0.1365, 11223,67, 36597,115
1075, 46.5,2.25,0.1365, 7363,63, 23705,92
1028, 52,-2.25,0.1365, 16448,92, 47462,148
1040, 52,-0.975,0.1365, 25216,100, 75058,157
1052, 52,0,0.1365, 24506,95, 65970,135
1064, 52,0.975,0.1365, 25569,94, 73381,164
1076, 52,2.25,0.1365, 15777,76, 45666,140
1029, 59.5,-2.25,0.1365, 10724,30, 27011,57
1041, 59.5,-0.975,0.1365, 17130,37, 43633,59
1053, 59.5,0,0.1365, 16205,45, 38087,56
1065, 59.5,0.975,0.1365, 17292,32, 42019,67
1077, 59.5,2.25,0.1365, 10187,58, 25966,74
1030, 281.5,-2.25,0.1365, 33620,44, 67537,78
1042, 281.5,-0.975,0.1365, 57424,41, 113534,78
1054, 281.5,0,0.1365, 53244,41, 102041,69
1066, 281.5,0.975,0.1365, 57208,43, 111826,77
1078, 281.5,2.25,0.1365, 31260,40, 63215,81
1105, 14.5,-2.25,0.145, 105803,65, 171451,120
1117, 14.5,-0.975,0.145, 116564,252, 191233,354
1129, 14.5,0,0.145, 117293,364, 194625,528
1141, 14.5,0.975,0.145, 117711,240, 193492,398
1153, 14.5,2.25,0.145, 102929,74, 167592,122
1106, 31,-2.25,0.145, 30413,164, 64695,218
1118, 31,-0.975,0.145, 38052,313, 118070,454
1130, 31,0,0.145, 36921,274, 123132,416
1142, 31,0.975,0.145, 38272,293, 120509,470
1154, 31,2.25,0.145, 29465,164, 66665,249
1107, 35,-2.25,0.145, 25181,161, 80765,294
1119, 35,-0.975,0.145, 33391,241, 137810,392
1131, 35,0,0.145, 32127,186, 117068,374
1143, 35,0.975,0.145, 33818,243, 135556,384
1155, 35,2.25,0.145, 24669,170, 82857,261
1108, 38.5,-2.25,0.145, 16184,102, 57498,140
1120, 38.5,-0.975,0.145, 22117,139, 87380,232
1132, 38.5,0,0.145, 21440,121, 73642,197
1144, 38.5,0.975,0.145, 22454,151, 85352,241
1156, 38.5,2.25,0.145, 15850,139, 56743,218
1109, 41.5,-2.25,0.145, 14292,97, 47741,147
1121, 41.5,-0.975,0.145, 20052,106, 73646,193
1133, 41.5,0,0.145, 19731,89, 63600,131
1145, 41.5,0.975,0.145, 20516,111, 72805,175
1157, 41.5,2.25,0.145, 14053,90, 46491,158
1110, 44,-2.25,0.145, 8438,55, 26999,88
1122, 44,-0.975,0.145, 12556,57, 42659,111
1134, 44,0,0.145, 11770,49, 36873,93
1146, 44,0.975,0.145, 12498,54, 41789,96
1158, 44,2.25,0.145, 8157,56, 26132,101
1111, 46.5,-2.25,0.145, 11587,54, 34749,88
1123, 46.5,-0.975,0.145, 17263,66, 55120,101
1135, 46.5,0,0.145, 16255,41, 47541,85
1147, 46.5,0.975,0.145, 17135,60, 53911,98
1159, 46.5,2.25,0.145, 11269,72, 33667,104
1112, 52,-2.25,0.145, 24233,109, 67158,165
1124, 52,-0.975,0.145, 37578,99, 107747,147
1136, 52,0,0.145, 35396,80, 93011,139
1148, 52,0.975,0.145, 38115,100, 105461,166
1160, 52,2.25,0.145, 23085,109, 64129,160
1113, 59.5,-2.25,0.145, 14794,43, 37083,57
1125, 59.5,-0.975,0.145, 24604,42, 60302,75
1137, 59.5,0,0.145, 22552,29, 52516,67
1149, 59.5,0.975,0.145, 24477,28, 58779,79
1161, 59.5,2.25,0.145, 14283,42, 35280,71
1114, 281.5,-2.25,0.145, 42010,39, 85158,80
1126, 281.5,-0.975,0.145, 72788,36, 144482,67
1138, 281.5,0,0.145, 66180,36, 128324,69
1150, 281.5,0.975,0.145, 72511,44, 141887,69
1162, 281.5,2.25,0.145, 38856,50, 79178,82
1189, 14.5,-2.25,0.155, 131904,55, 214661,90
1201, 14.5,-0.975,0.155, 150736,171, 242938,248
1213, 14.5,0,0.155, 148427,270, 237842,339
1225, 14.5,0.975,0.155, 151891,181, 245990,249
1237, 14.5,2.25,0.155, 125964,60, 207431,87
1190, 31,-2.25,0.155, 35273,82, 68165,148
1202, 31,-0.975,0.155, 45334,198, 109298,280
1214, 31,0,0.155, 43226,199, 115247,316
1226, 31,0.975,0.155, 45596,176, 112330,268
1238, 31,2.25,0.155, 34086,109, 67467,181
1191, 35,-2.25,0.155, 27959,133, 73350,184
1203, 35,-0.975,0.155, 37912,185, 130892,299
1215, 35,0,0.155, 36018,165, 117567,253
1227, 35,0.975,0.155, 38416,149, 130274,284
1239, 35,2.25,0.155, 27301,154, 74938,217
1192, 38.5,-2.25,0.155, 17476,84, 54436,127
1204, 38.5,-0.975,0.155, 24740,109, 87463,171
1216, 38.5,0,0.155, 23379,82, 75055,128
1228, 38.5,0.975,0.155, 24647,107, 85681,179
1240, 38.5,2.25,0.155, 16705,79, 53385,139
1193, 41.5,-2.25,0.155, 15102,81, 46078,112
1205, 41.5,-0.975,0.155, 22039,60, 74039,136
1217, 41.5,0,0.155, 20445,83, 62479,135
1229, 41.5,0.975,0.155, 21648,80, 71380,127
1241, 41.5,2.25,0.155, 14118,80, 44822,151
1194, 44,-2.25,0.155, 8846,41, 26333,62
1206, 44,-0.975,0.155, 13068,52, 41881,87
1218, 44,0,0.155, 12106,42, 35768,58
1230, 44,0.975,0.155, 13163,29, 40854,60
1242, 44,2.25,0.155, 8449,35, 25170,68
1195, 46.5,-2.25,0.155, 11537,61, 32961,76
1207, 46.5,-0.975,0.155, 17223,47, 53210,97
1219, 46.5,0,0.155, 16370,37, 46097,57
1231, 46.5,0.975,0.155, 17492,40, 52192,71
1243, 46.5,2.25,0.155, 10950,29, 31913,74
1196, 52,-2.25,0.155, 23384,82, 61563,107
1208, 52,-0.975,0.155, 36916,61, 100655,127
1220, 52,0,0.155, 33873,73, 86820,96
1232, 52,0.975,0.155, 36414,59, 97828,102
1244, 52,2.25,0.155, 21950,73, 58542,121
1197, 59.5,-2.25,0.155, 13695,20, 32798,34
1209, 59.5,-0.975,0.155, 22416,20, 53869,42
1221, 59.5,0,0.155, 20287,15, 46840,37
1233, 59.5,0.975,0.155, 21953,25, 52756,28
1245, 59.5,2.25,0.155, 12895,28, 30915,48
1198, 281.5,-2.25,0.155, 34201,31, 69766,46
1210, 281.5,-0.975,0.155, 59408,23, 118717,31
1222, 281.5,0,0.155, 53593,29, 105392,35
1234, 281.5,0.975,0.155, 58530,23, 116376,37
1246, 281.5,2.25,0.155, 31902,27, 65085,52
1273, 14.5,-2.25,1.08, 1.37717e+06,129, 2.32613e+06,172
1285, 14.5,-0.975,1.08, 1.83092e+06,229, 3.16858e+06,363
1297, 14.5,0,1.08, 1.71725e+06,274, 2.93523e+06,416
1309, 14.5,0.975,1.08, 1.78262e+06,247, 3.09915e+06,420
1321, 14.5,2.25,1.08, 1.26315e+06,101, 2.15401e+06,171
1274, 31,-2.25,1.08, 236971,64, 447423,153
1286, 31,-0.975,1.08, 335132,234, 656717,371
1298, 31,0,1.08, 308853,270, 618393,423
1310, 31,0.975,1.08, 330780,229, 653483,334
1322, 31,2.25,1.08, 220449,111, 422874,160
1275, 35,-2.25,1.08, 156625,149, 324489,257
1287, 35,-0.975,1.08, 228191,228, 523595,408
1299, 35,0,1.08, 209677,209, 490841,321
1311, 35,0.975,1.08, 226687,219, 521795,368
1323, 35,2.25,1.08, 147358,170, 311443,242
1276, 38.5,-2.25,1.08, 85264,114, 196892,176
1288, 38.5,-0.975,1.08, 127629,122, 326728,250
1300, 38.5,0,1.08, 116566,106, 295279,184
1312, 38.5,0.975,1.08, 125919,141, 321823,231
1324, 38.5,2.25,1.08, 80133,128, 189410,203
1277, 41.5,-2.25,1.08, 65246,105, 160972,160
1289, 41.5,-0.975,1.08, 100286,120, 268382,168
1301, 41.5,0,1.08, 91575,105, 238116,170
1313, 41.5,0.975,1.08, 99330,98, 263311,178
1325, 41.5,2.25,1.08, 61558,97, 155274,170
1278, 44,-2.25,1.08, 35824,45, 89769,74
1290, 44,-0.975,1.08, 55087,38, 148591,100
1302, 44,0,1.08, 50892,31, 131113,66
1314, 44,0.975,1.08, 54929,57, 145199,102
1326, 44,2.25,1.08, 33620,56, 85450,94
1279, 46.5,-2.25,1.08, 44390,58, 111937,107
1291, 46.5,-0.975,1.08, 68914,55, 184609,102
1303, 46.5,0,1.08, 63763,42, 162575,73
1315, 46.5,0.975,1.08, 68639,62, 179916,117
1327, 46.5,2.25,1.08, 41844,53, 105798,109
1280, 52,-2.25,1.08, 79205,99, 195935,161
1292, 52,-0.975,1.08, 127916,62, 326461,159
1304, 52,0,1.08, 117450,67, 288023,112
1316, 52,0.975,1.08, 126472,77, 318329,139
1328, 52,2.25,1.08, 74587,96, 184717,165
1281, 59.5,-2.25,1.08, 41113,25, 97371,51
1293, 59.5,-0.975,1.08, 68093,26, 162381,50
1305, 59.5,0,1.08, 62545,20, 143764,29
1317, 59.5,0.975,1.08, 67723,29, 159560,48
1329, 59.5,2.25,1.08, 38901,27, 92132,62
1282, 281.5,-2.25,1.08, 89443,34, 188614,53
1294, 281.5,-0.975,1.08, 157158,17, 325130,40
1306, 281.5,0,1.08, 145208,22, 296256,27
1318, 281.5,0.975,1.08, 156817,24, 322662,41
1330, 281.5,2.25,1.08, 82985,43, 174644,62
