i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
914, 31,3.6,0.1235, 0,0, 0,0
855, 35,-2.25,0.1235, 83,1, 1932,43
867, 35,-0.975,0.1235, 129,0, 2007,43
879, 35,0,0.1235, 135,3, 1952,49
891, 35,0.975,0.1235, 135,1, 2070,48
903, 35,2.25,0.1235, 98,1, 1995,41
915, 35,3.6,0.1235, 0,0, 0,0
856, 38.5,-2.25,0.1235, 65,4, 1516,25
868, 38.5,-0.975,0.1235, 105,0, 1615,35
880, 38.5,0,0.1235, 116,3, 1516,25
892, 38.5,0.975,0.1235, 88,0, 1613,34
904, 38.5,2.25,0.1235, 55,1, 1466,22
916, 38.5,3.6,0.1235, 0,0, 0,0
857, 41.5,-2.25,0.1235, 66,0, 1546,26
869, 41.5,-0.975,0.1235, 78,2, 1745,27
881, 41.5,0,0.1235, 95,0, 1666,29
893, 41.5,0.975,0.1235, 104,1, 1796,30
905, 41.5,2.25,0.1235, 61,2, 1492,23
917, 41.5,3.6,0.1235, 0,0, 0,0
858, 44,-2.25,0.1235, 40,0, 991,13
870, 44,-0.975,0.1235, 53,1, 1231,11
882, 44,0,0.1235, 55,2, 1140,18
894, 44,0.975,0.1235, 51,1, 1110,17
906, 44,2.25,0.1235, 38,0, 1034,20
918, 44,3.6,0.1235, 0,0, 0,0
859, 46.5,-2.25,0.1235, 59,2, 1491,25
871, 46.5,-0.975,0.1235, 70,0, 1670,17
883, 46.5,0,0.1235, 75,1, 1612,20
895, 46.5,0.975,0.1235, 76,1, 1764,27
907, 46.5,2.25,0.1235, 51,2, 1453,19
919, 46.5,3.6,0.1235, 0,0, 0,0
860, 52,-2.25,0.1235, 145,1, 3181,39
872, 52,-0.975,0.1235, 168,2, 3812,43
884, 52,0,0.1235, 208,0, 3530,24
896, 52,0.975,0.1235, 193,0, 3824,30
908, 52,2.25,0.1235, 112,1, 3269,36
920, 52,3.6,0.1235, 0,0, 0,0
861, 59.5,-2.25,0.1235, 85,0, 2090,15
873, 59.5,-0.975,0.1235, 116,1, 2560,17
885, 59.5,0,0.1235, 97,2, 2277,15
897, 59.5,0.975,0.1235, 115,0, 2485,10
909, 59.5,2.25,0.1235, 72,0, 2018,11
921, 59.5,3.6,0.1235, 0,0, 0,0
862, 281.5,-2.25,0.1235, 273,1, 6048,15
874, 281.5,-0.975,0.1235, 457,0, 8278,22
886, 281.5,0,0.1235, 411,1, 7396,8
898, 281.5,0.975,0.1235, 463,0, 8407,16
910, 281.5,2.25,0.1235, 278,1, 5964,25
922, 281.5,3.6,0.1235, 0,0, 0,0
937, 14.5,-2.25,0.13, 267,1, 5189,14
949, 14.5,-0.975,0.13, 309,1, 5408,42
961, 14.5,0,0.13, 296,4, 5034,57
973, 14.5,0.975,0.13, 300,2, 5371,43
985, 14.5,2.25,0.13, 231,0, 5056,13
997, 14.5,3.6,0.13, 0,0, 0,0
938, 31,-2.25,0.13, 92,2, 1880,13
950, 31,-0.975,0.13, 127,3, 2212,32
962, 31,0,0.13, 128,4, 1994,35
974, 31,0.975,0.13, 127,2, 2209,39
986, 31,2.25,0.13, 109,0, 1941,29
998, 31,3.6,0.13, 0,0, 0,0
939, 35,-2.25,0.13, 86,2, 1921,23
951, 35,-0.975,0.13, 140,4, 2052,38
963, 35,0,0.13, 148,1, 1900,26
975, 35,0.975,0.13, 127,2, 2024,29
987, 35,2.25,0.13, 87,2, 1813,28
999, 35,3.6,0.13, 0,0, 0,0
940, 38.5,-2.25,0.13, 70,2, 1435,22
952, 38.5,-0.975,0.13, 99,3, 1621,29
964, 38.5,0,0.13, 106,1, 1488,20
976, 38.5,0.975,0.13, 87,1, 1650,24
988, 38.5,2.25,0.13, 56,1, 1402,19
1000, 38.5,3.6,0.13, 0,0, 0,0
941, 41.5,-2.25,0.13, 61,1, 1504,14
953, 41.5,-0.975,0.13, 90,1, 1645,22
965, 41.5,0,0.13, 79,0, 1603,17
977, 41.5,0.975,0.13, 102,2, 1733,22
989, 41.5,2.25,0.13, 78,2, 1439,15
1001, 41.5,3.6,0.13, 0,0, 0,0
942, 44,-2.25,0.13, 40,2, 975,9
954, 44,-0.975,0.13, 43,0, 1137,17
966, 44,0,0.13, 49,1, 1110,17
978, 44,0.975,0.13, 51,0, 1114,12
990, 44,2.25,0.13, 46,3, 938,8
1002, 44,3.6,0.13, 0,0, 0,0
943, 46.5,-2.25,0.13, 57,1, 1438,18
955, 46.5,-0.975,0.13, 79,0, 1682,14
967, 46.5,0,0.13, 78,0, 1610,7
979, 46.5,0.975,0.13, 77,0, 1718,13
991, 46.5,2.25,0.13, 51,1, 1470,16
1003, 46.5,3.6,0.13, 0,0, 0,0
944, 52,-2.25,0.13, 116,2, 2940,19
956, 52,-0.975,0.13, 171,1, 3714,25
968, 52,0,0.13, 176,1, 3360,14
980, 52,0.975,0.13, 148,2, 3767,30
992, 52,2.25,0.13, 111,0, 3008,30
1004, 52,3.6,0.13, 0,0, 0,0
945, 59.5,-2.25,0.13, 69,1, 1967,14
957, 59.5,-0.975,0.13, 114,0, 2421,6
969, 59.5,0,0.13, 111,1, 2169,7
981, 59.5,0.975,0.13, 116,0, 2357,9
993, 59.5,2.25,0.13, 78,0, 1864,9
1005, 59.5,3.6,0.13, 0,0, 0,0
946, 281.5,-2.25,0.13, 213,0, 5118,17
958, 281.5,-0.975,0.13, 376,0, 7203,10
970, 281.5,0,0.13, 325,0, 6456,3
982, 281.5,0.975,0.13, 358,0, 7232,13
994, 281.5,2.25,0.13, 231,0, 5205,14
1006, 281.5,3.6,0.13, 0,0, 0,0
1021, 14.5,-2.25,0.1365, 343,1, 6688,10
1033, 14.5,-0.975,0.1365, 412,1, 7171,38
1045, 14.5,0,0.1365, 386,3, 6616,36
1057, 14.5,0.975,0.1365, 419,2, 7038,35
1069, 14.5,2.25,0.1365, 275,1, 6568,15
1081, 14.5,3.6,0.1365, 0,0, 0,0
1022, 31,-2.25,0.1365, 118,2, 2448,22
1034, 31,-0.975,0.1365, 178,2, 2891,33
1046, 31,0,0.1365, 184,2, 2653,28
1058, 31,0.975,0.1365, 169,4, 2734,33
1070, 31,2.25,0.1365, 115,2, 2362,21
1082, 31,3.6,0.1365, 0,0, 0,0
1023, 35,-2.25,0.1365, 119,2, 2372,22
1035, 35,-0.975,0.1365, 190,8, 2717,45
1047, 35,0,0.1365, 171,2, 2552,35
1059, 35,0.975,0.1365, 193,0, 2734,32
1071, 35,2.25,0.1365, 118,0, 2361,37
1083, 35,3.6,0.1365, 0,0, 0,0
1024, 38.5,-2.25,0.1365, 95,0, 1850,21
1036, 38.5,-0.975,0.1365, 122,1, 2074,18
1048, 38.5,0,0.1365, 130,3, 2000,16
1060, 38.5,0.975,0.1365, 130,0, 2166,19
1072, 38.5,2.25,0.1365, 93,0, 1799,27
1084, 38.5,3.6,0.1365, 0,0, 0,0
1025, 41.5,-2.25,0.1365, 95,2, 1866,13
1037, 41.5,-0.975,0.1365, 138,2, 2207,25
1049, 41.5,0,0.1365, 84,0, 2094,17
1061, 41.5,0.975,0.1365, 128,0, 2310,24
1073, 41.5,2.25,0.1365, 78,0, 1874,24
1085, 41.5,3.6,0.1365, 0,0, 0,0
1026, 44,-2.25,0.1365, 54,1, 1268,7
1038, 44,-0.975,0.1365, 77,1, 1530,12
1050, 44,0,0.1365, 72,1, 1426,12
1062, 44,0.975,0.1365, 72,0, 1570,10
1074, 44,2.25,0.1365, 57,0, 1230,9
1086, 44,3.6,0.1365, 0,0, 0,0
1027, 46.5,-2.25,0.1365, 68,1, 1807,12
1039, 46.5,-0.975,0.1365, 102,1, 2214,12
1051, 46.5,0,0.1365, 108,0, 2051,17
1063, 46.5,0.975,0.1365, 117,1, 2238,19
1075, 46.5,2.25,0.1365, 73,1, 1808,16
1087, 46.5,3.6,0.1365, 0,0, 0,0
1028, 52,-2.25,0.1365, 133,0, 3814,21
1040, 52,-0.975,0.1365, 184,1, 4849,27
1052, 52,0,0.1365, 204,2, 4331,23
1064, 52,0.975,0.1365, 196,1, 4781,28
1076, 52,2.25,0.1365, 139,1, 3810,33
1088, 52,3.6,0.1365, 0,0, 0,0
1029, 59.5,-2.25,0.1365, 80,1, 2310,3
1041, 59.5,-0.975,0.1365, 143,1, 2935,9
1053, 59.5,0,0.1365, 111,0, 2695,6
1065, 59.5,0.975,0.1365, 144,0, 3004,8
1077, 59.5,2.25,0.1365, 68,0, 2180,8
1089, 59.5,3.6,0.1365, 0,0, 0,0
1030, 281.5,-2.25,0.1365, 262,1, 5718,13
1042, 281.5,-0.975,0.1365, 422,0, 8312,5
1054, 281.5,0,0.1365, 342,0, 7214,7
1066, 281.5,0.975,0.1365, 434,0, 8110,6
1078, 281.5,2.25,0.1365, 241,0, 5714,17
1090, 281.5,3.6,0.1365, 0,0, 0,0
1105, 14.5,-2.25,0.145, 569,0, 10909,12
1117, 14.5,-0.975,0.145, 740,4, 11927,54
1129, 14.5,0,0.145, 723,0, 11195,33
1141, 14.5,0.975,0.145, 750,3, 11673,44
1153, 14.5,2.25,0.145, 573,1, 10804,9
1165, 14.5,3.6,0.145, 0,0, 0,0
1106, 31,-2.25,0.145, 209,1, 3820,19
1118, 31,-0.975,0.145, 305,3, 4592,43
1130, 31,0,0.145, 279,1, 4097,31
1142, 31,0.975,0.145, 299,0, 4530,36
1154, 31,2.25,0.145, 198,0, 3816,26
1166, 31,3.6,0.145, 0,0, 0,0
1107, 35,-2.25,0.145, 177,4, 3764,27
1119, 35,-0.975,0.145, 290,1, 4323,40
1131, 35,0,0.145, 267,1, 4063,28
1143, 35,0.975,0.145, 272,0, 4380,40
1155, 35,2.25,0.145, 188,8, 3720,36
1167, 35,3.6,0.145, 0,0, 0,0
1108, 38.5,-2.25,0.145, 133,1, 2861,29
1120, 38.5,-0.975,0.145, 183,0, 3331,28
1132, 38.5,0,0.145, 180,0, 3204,26
1144, 38.5,0.975,0.145, 208,0, 3450,19
1156, 38.5,2.25,0.145, 139,3, 2807,28
1168, 38.5,3.6,0.145, 0,0, 0,0
1109, 41.5,-2.25,0.145, 112,0, 2936,20
1121, 41.5,-0.975,0.145, 193,2, 3701,21
1133, 41.5,0,0.145, 150,1, 3342,21
1145, 41.5,0.975,0.145, 188,1, 3734,22
1157, 41.5,2.25,0.145, 122,0, 2942,30
1169, 41.5,3.6,0.145, 0,0, 0,0
1110, 44,-2.25,0.145, 76,2, 1955,11
1122, 44,-0.975,0.145, 119,0, 2421,9
1134, 44,0,0.145, 103,0, 2251,16
1146, 44,0.975,0.145, 103,0, 2476,18
1158, 44,2.25,0.145, 76,2, 1843,16
1170, 44,3.6,0.145, 0,0, 0,0
1111, 46.5,-2.25,0.145, 91,0, 2700,13
1123, 46.5,-0.975,0.145, 142,0, 3493,14
1135, 46.5,0,0.145, 125,1, 3210,8
1147, 46.5,0.975,0.145, 140,1, 3323,9
1159, 46.5,2.25,0.145, 116,0, 2756,17
1171, 46.5,3.6,0.145, 0,0, 0,0
1112, 52,-2.25,0.145, 192,1, 5668,26
1124, 52,-0.975,0.145, 315,1, 7405,24
1136, 52,0,0.145, 278,0, 6592,22
1148, 52,0.975,0.145, 319,3, 7478,25
1160, 52,2.25,0.145, 194,2, 5763,27
1172, 52,3.6,0.145, 0,0, 0,0
1113, 59.5,-2.25,0.145, 133,0, 3338,13
1125, 59.5,-0.975,0.145, 185,0, 4320,6
1137, 59.5,0,0.145, 171,0, 3843,11
1149, 59.5,0.975,0.145, 173,0, 4358,11
1161, 59.5,2.25,0.145, 111,1, 3136,11
1173, 59.5,3.6,0.145, 0,0, 0,0
1114, 281.5,-2.25,0.145, 302,0, 7567,15
1126, 281.5,-0.975,0.145, 541,0, 10838,8
1138, 281.5,0,0.145, 464,0, 9348,5
1150, 281.5,0.975,0.145, 546,1, 10790,13
1162, 281.5,2.25,0.145, 312,2, 7475,17
1174, 281.5,3.6,0.145, 0,0, 0,0
1189, 14.5,-2.25,0.155, 685,0, 12702,8
1201, 14.5,-0.975,0.155, 952,0, 14065,21
1213, 14.5,0,0.155, 878,0, 12964,35
1225, 14.5,0.975,0.155, 865,2, 14058,30
1237, 14.5,2.25,0.155, 662,0, 12622,7
1249, 14.5,3.6,0.155, 0,0, 0,0
1190, 31,-2.25,0.155, 219,1, 4084,7
1202, 31,-0.975,0.155, 364,1, 4963,21
1214, 31,0,0.155, 312,2, 4641,20
1226, 31,0.975,0.155, 309,4, 5212,38
1238, 31,2.25,0.155, 259,2, 4212,15
1250, 31,3.6,0.155, 0,0, 0,0
1191, 35,-2.25,0.155, 220,0, 3950,25
1203, 35,-0.975,0.155, 265,1, 4877,24
1215, 35,0,0.155, 278,1, 4566,24
1227, 35,0.975,0.155, 321,1, 5028,28
1239, 35,2.25,0.155, 229,0, 4011,16
1251, 35,3.6,0.155, 0,0, 0,0
1192, 38.5,-2.25,0.155, 140,1, 3028,15
1204, 38.5,-0.975,0.155, 207,4, 3657,17
1216, 38.5,0,0.155, 196,1, 3454,18
1228, 38.5,0.975,0.155, 232,0, 3938,13
1240, 38.5,2.25,0.155, 145,3, 2991,19
1252, 38.5,3.6,0.155, 0,0, 0,0
1193, 41.5,-2.25,0.155, 119,1, 3057,14
1205, 41.5,-0.975,0.155, 190,2, 3919,19
1217, 41.5,0,0.155, 156,0, 3604,13
1229, 41.5,0.975,0.155, 194,0, 4103,18
1241, 41.5,2.25,0.155, 96,2, 3055,18
1253, 41.5,3.6,0.155, 0,0, 0,0
1194, 44,-2.25,0.155, 79,0, 2023,13
1206, 44,-0.975,0.155, 111,2, 2648,11
1218, 44,0,0.155, 111,0, 2427,10
1230, 44,0.975,0.155, 115,0, 2705,6
1242, 44,2.25,0.155, 75,0, 2017,15
1254, 44,3.6,0.155, 0,0, 0,0
1195, 46.5,-2.25,0.155, 79,0, 2728,12
1207, 46.5,-0.975,0.155, 157,0, 3720,7
1219, 46.5,0,0.155, 121,0, 3367,7
1231, 46.5,0.975,0.155, 144,1, 3728,10
1243, 46.5,2.25,0.155, 93,0, 2762,8
1255, 46.5,3.6,0.155, 0,0, 0,0
1196, 52,-2.25,0.155, 199,0, 5620,14
1208, 52,-0.975,0.155, 317,0, 7699,20
1220, 52,0,0.155, 273,0, 6635,11
1232, 52,0.975,0.155, 314,1, 7495,18
1244, 52,2.25,0.155, 177,0, 5604,11
1256, 52,3.6,0.155, 0,0, 0,0
1197, 59.5,-2.25,0.155, 112,0, 3157,4
1209, 59.5,-0.975,0.155, 132,0, 4316,1
1221, 59.5,0,0.155, 161,1, 3547,4
1233, 59.5,0.975,0.155, 181,1, 4347,7
1245, 59.5,2.25,0.155, 117,0, 3061,5
1257, 59.5,3.6,0.155, 0,0, 0,0
1198, 281.5,-2.25,0.155, 248,0, 6301,11
1210, 281.5,-0.975,0.155, 403,2, 9485,3
1222, 281.5,0,0.155, 337,0, 7863,3
1234, 281.5,0.975,0.155, 395,1, 9282,3
1246, 281.5,2.25,0.155, 275,0, 6409,6
1258, 281.5,3.6,0.155, 0,0, 0,0
1273, 14.5,-2.25,1.08, 5612,1, 110054,14
1285, 14.5,-0.975,1.08, 8131,0, 148311,28
1297, 14.5,0,1.08, 7162,1, 129423,32
1309, 14.5,0.975,1.08, 8296,2, 150618,24
1321, 14.5,2.25,1.08, 5783,0, 111826,15
1333, 14.5,3.6,1.08, 0,0, 0,0
1274, 31,-2.25,1.08, 1344,1, 26105,9
1286, 31,-0.975,1.08, 2080,2, 36967,19
1298, 31,0,1.08, 1864,0, 32386,32
1310, 31,0.975,1.08, 2031,2, 37498,28
1322, 31,2.25,1.08, 1424,0, 27246,8
1334, 31,3.6,1.08, 0,0, 0,0
1275, 35,-2.25,1.08, 991,0, 21118,31
1287, 35,-0.975,1.08, 1580,2, 29683,31
1299, 35,0,1.08, 1382,0, 27089,30
1311, 35,0.975,1.08, 1637,1, 30784,35
1323, 35,2.25,1.08, 1031,0, 22068,23
1335, 35,3.6,1.08, 0,0, 0,0
1276, 38.5,-2.25,1.08, 614,0, 13880,24
1288, 38.5,-0.975,1.08, 903,1, 19945,23
1300, 38.5,0,1.08, 866,0, 18647,20
1312, 38.5,0.975,1.08, 976,0, 20891,18
1324, 38.5,2.25,1.08, 628,1, 14824,19
1336, 38.5,3.6,1.08, 0,0, 0,0
1277, 41.5,-2.25,1.08, 499,0, 13103,24
1289, 41.5,-0.975,1.08, 773,1, 18843,13
1301, 41.5,0,1.08, 620,1, 17386,17
1313, 41.5,0.975,1.08, 794,0, 19808,18
1325, 41.5,2.25,1.08, 481,1, 13728,20
1337, 41.5,3.6,1.08, 0,0, 0,0
1278, 44,-2.25,1.08, 266,0, 8071,11
1290, 44,-0.975,1.08, 474,3, 12032,10
1302, 44,0,1.08, 361,0, 10675,7
1314, 44,0.975,1.08, 418,0, 12464,11
1326, 44,2.25,1.08, 271,0, 8605,16
1338, 44,3.6,1.08, 0,0, 0,0
1279, 46.5,-2.25,1.08, 329,0, 10805,19
1291, 46.5,-0.975,1.08, 529,0, 15691,12
1303, 46.5,0,1.08, 461,0, 14075,5
1315, 46.5,0.975,1.08, 516,2, 16423,13
1327, 46.5,2.25,1.08, 381,0, 11362,13
1339, 46.5,3.6,1.08, 0,0, 0,0
1280, 52,-2.25,1.08, 627,1, 19887,22
1292, 52,-0.975,1.08, 951,0, 29399,26
1304, 52,0,1.08, 850,0, 25484,14
1316, 52,0.975,1.08, 975,1, 29693,21
1328, 52,2.25,1.08, 601,0, 20210,21
1340, 52,3.6,1.08, 0,0, 0,0
1281, 59.5,-2.25,1.08, 306,1, 9734,11
1293, 59.5,-0.975,1.08, 486,0, 14519,5
1305, 59.5,0,1.08, 444,1, 12488,3
1317, 59.5,0.975,1.08, 509,1, 14901,8
1329, 59.5,2.25,1.08, 315,0, 9891,5
1341, 59.5,3.6,1.08, 0,0, 0,0
1282, 281.5,-2.25,1.08, 648,1, 17683,8
1294, 281.5,-0.975,1.08, 1088,0, 26609,7
1306, 281.5,0,1.08, 945,0, 23128,6
1318, 281.5,0.975,1.08, 1090,1, 26891,9
1330, 281.5,2.25,1.08, 656,1, 17773,10
1342, 281.5,3.6,1.08, 0,0, 0,0
1357, 14.5,-2.25,2.06667, 0,0, 0,0
1369, 14.5,-0.975,2.06667, 0,0, 0,0
1381, 14.5,0,2.06667, 0,0, 0,0
1393, 14.5,0.975,2.06667, 0,0, 0,0
1405, 14.5,2.25,2.06667, 0,0, 0,0
1417, 14.5,3.6,2.06667, 0,0, 0,0
1358, 31,-2.25,2.06667, 0,0, 0,0
1370, 31,-0.975,2.06667, 0,0, 0,0
1382, 31,0,2.06667, 0,0, 0,0
1394, 31,0.975,2.06667, 0,0, 0,0
1406, 31,2.25,2.06667, 0,0, 0,0
1418, 31,3.6,2.06667, 0,0, 0,0
1359, 35,-2.25,2.06667, 0,0, 0,0
1371, 35,-0.975,2.06667, 0,0, 0,0
1383, 35,0,2.06667, 0,0, 0,0
1395, 35,0.975,2.06667, 0,0, 0,0
1407, 35,2.25,2.06667, 0,0, 0,0
1419, 35,3.6,2.06667, 0,0, 0,0
1360, 38.5,-2.25,2.06667, 0,0, 0,0
1372, 38.5,-0.975,2.06667, 0,0, 0,0
1384, 38.5,0,2.06667, 0,0, 0,0
1396, 38.5,0.975,2.06667, 0,0, 0,0
1408, 38.5,2.25,2.06667, 0,0, 0,0
1420, 38.5,3.6,2.06667, 0,0, 0,0
1361, 41.5,-2.25,2.06667, 0,0, 0,0
1373, 41.5,-0.975,2.06667, 0,0, 0,0
1385, 41.5,0,2.06667, 0,0, 0,0
1397, 41.5,0.975,2.06667, 0,0, 0,0
1409, 41.5,2.25,2.06667, 0,0, 0,0
1421, 41.5,3.6,2.06667, 0,0, 0,0
1362, 44,-2.25,2.06667, 0,0, 0,0
1374, 44,-0.975,2.06667, 0,0, 0,0
1386, 44,0,2.06667, 0,0, 0,0
1398, 44,0.975,2.06667, 0,0, 0,0
1410, 44,2.25,2.06667, 0,0, 0,0
1422, 44,3.6,2.06667, 0,0, 0,0
1363, 46.5,-2.25,2.06667, 0,0, 0,0
1375, 46.5,-0.975,2.06667, 0,0, 0,0
1387, 46.5,0,2.06667, 0,0, 0,0
1399, 46.5,0.975,2.06667, 0,0, 0,0
1411, 46.5,2.25,2.06667, 0,0, 0,0
1423, 46.5,3.6,2.06667, 0,0, 0,0
1364, 52,-2.25,2.06667, 0,0, 0,0
1376, 52,-0.975,2.06667, 0,0, 0,0
1388, 52,0,2.06667, 0,0, 0,0
1400, 52,0.975,2.06667, 0,0, 0,0
1412, 52,2.25,2.06667, 0,0, 0,0
1424, 52,3.6,2.06667, 0,0, 0,0
1365, 59.5,-2.25,2.06667, 0,0, 0,0
1377, 59.5,-0.975,2.06667, 0,0, 0,0
1389, 59.5,0,2.06667, 0,0, 0,0
1401, 59.5,0.975,2.06667, 0,0, 0,0
1413, 59.5,2.25,2.06667, 0,0, 0,0
1425, 59.5,3.6,2.06667, 0,0, 0,0
1366, 281.5,-2.25,2.06667, 0,0, 0,0
1378, 281.5,-0.975,2.06667, 0,0, 0,0
1390, 281.5,0,2.06667, 0,0, 0,0
1402, 281.5,0.975,2.06667, 0,0, 0,0
1414, 281.5,2.25,2.06667, 0,0, 0,0
1426, 281.5,3.6,2.06667, 0,0, 0,0
