i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
902, 31,2.25,0.1235, 0,0, 2440,19
914, 31,3.6,0.1235, 0,0, 0,0
855, 35,-2.25,0.1235, 0,0, 2367,22
867, 35,-0.975,0.1235, 0,0, 3835,18
879, 35,0,0.1235, 2,0, 4670,11
891, 35,0.975,0.1235, 0,0, 3794,15
903, 35,2.25,0.1235, 1,0, 2256,23
915, 35,3.6,0.1235, 0,0, 0,0
856, 38.5,-2.25,0.1235, 0,0, 1683,9
868, 38.5,-0.975,0.1235, 1,0, 2832,6
880, 38.5,0,0.1235, 0,0, 3368,7
892, 38.5,0.975,0.1235, 1,0, 2878,13
904, 38.5,2.25,0.1235, 1,0, 1542,9
916, 38.5,3.6,0.1235, 0,0, 0,0
857, 41.5,-2.25,0.1235, 0,0, 1649,16
869, 41.5,-0.975,0.1235, 0,0, 2835,7
881, 41.5,0,0.1235, 0,0, 3441,8
893, 41.5,0.975,0.1235, 0,0, 2847,8
905, 41.5,2.25,0.1235, 0,0, 1502,10
917, 41.5,3.6,0.1235, 0,0, 0,0
858, 44,-2.25,0.1235, 0,0, 983,10
870, 44,-0.975,0.1235, 0,0, 1930,4
882, 44,0,0.1235, 0,0, 2217,5
894, 44,0.975,0.1235, 0,0, 1862,5
906, 44,2.25,0.1235, 0,0, 1016,8
918, 44,3.6,0.1235, 0,0, 0,0
859, 46.5,-2.25,0.1235, 0,0, 1483,7
871, 46.5,-0.975,0.1235, 0,0, 2711,3
883, 46.5,0,0.1235, 0,0, 3283,8
895, 46.5,0.975,0.1235, 0,0, 2758,8
907, 46.5,2.25,0.1235, 0,0, 1417,6
919, 46.5,3.6,0.1235, 0,0, 0,0
860, 52,-2.25,0.1235, 1,0, 3836,16
872, 52,-0.975,0.1235, 0,0, 7243,16
884, 52,0,0.1235, 0,0, 8481,10
896, 52,0.975,0.1235, 0,0, 7074,16
908, 52,2.25,0.1235, 1,0, 3655,15
920, 52,3.6,0.1235, 0,0, 0,0
861, 59.5,-2.25,0.1235, 0,0, 2868,11
873, 59.5,-0.975,0.1235, 2,0, 6079,6
885, 59.5,0,0.1235, 0,0, 7238,3
897, 59.5,0.975,0.1235, 0,0, 6041,6
909, 59.5,2.25,0.1235, 0,0, 2973,11
921, 59.5,3.6,0.1235, 0,0, 0,0
862, 281.5,-2.25,0.1235, 2,0, 43255,22
874, 281.5,-0.975,0.1235, 12,0, 117872,26
886, 281.5,0,0.1235, 12,0, 126129,29
898, 281.5,0.975,0.1235, 9,0, 118290,26
910, 281.5,2.25,0.1235, 5,0, 43350,27
922, 281.5,3.6,0.1235, 0,0, 0,0
937, 14.5,-2.25,0.13, 0,0, 7679,10
949, 14.5,-0.975,0.13, 0,0, 11542,18
961, 14.5,0,0.13, 0,0, 13654,28
973, 14.5,0.975,0.13, 1,0, 11360,21
985, 14.5,2.25,0.13, 1,0, 7413,4
997, 14.5,3.6,0.13, 0,0, 0,0
938, 31,-2.25,0.13, 0,0, 2658,6
950, 31,-0.975,0.13, 1,0, 4307,19
962, 31,0,0.13, 1,0, 5249,13
974, 31,0.975,0.13, 0,0, 4265,22
986, 31,2.25,0.13, 0,0, 2611,18
998, 31,3.6,0.13, 0,0, 0,0
939, 35,-2.25,0.13, 0,0, 2527,11
951, 35,-0.975,0.13, 0,0, 4119,17
963, 35,0,0.13, 1,0, 4788,15
975, 35,0.975,0.13, 0,0, 4103,14
987, 35,2.25,0.13, 0,0, 2386,18
999, 35,3.6,0.13, 0,0, 0,0
940, 38.5,-2.25,0.13, 0,0, 1745,17
952, 38.5,-0.975,0.13, 0,0, 3022,9
964, 38.5,0,0.13, 2,1, 3586,7
976, 38.5,0.975,0.13, 0,0, 2950,3
988, 38.5,2.25,0.13, 0,0, 1654,14
1000, 38.5,3.6,0.13, 0,0, 0,0
941, 41.5,-2.25,0.13, 0,0, 1600,13
953, 41.5,-0.975,0.13, 0,0, 2979,10
965, 41.5,0,0.13, 0,0, 3479,2
977, 41.5,0.975,0.13, 1,0, 2984,5
989, 41.5,2.25,0.13, 0,0, 1561,14
1001, 41.5,3.6,0.13, 0,0, 0,0
942, 44,-2.25,0.13, 0,0, 1032,9
954, 44,-0.975,0.13, 1,0, 1978,1
966, 44,0,0.13, 1,0, 2319,8
978, 44,0.975,0.13, 0,0, 1918,3
990, 44,2.25,0.13, 0,0, 1058,3
1002, 44,3.6,0.13, 0,0, 0,0
943, 46.5,-2.25,0.13, 0,0, 1471,8
955, 46.5,-0.975,0.13, 0,0, 2879,4
967, 46.5,0,0.13, 2,0, 3361,3
979, 46.5,0.975,0.13, 0,0, 2868,6
991, 46.5,2.25,0.13, 1,0, 1510,3
1003, 46.5,3.6,0.13, 0,0, 0,0
944, 52,-2.25,0.13, 0,0, 3724,17
956, 52,-0.975,0.13, 1,0, 7533,5
968, 52,0,0.13, 1,0, 8594,7
980, 52,0.975,0.13, 1,0, 7379,8
992, 52,2.25,0.13, 0,0, 3611,8
1004, 52,3.6,0.13, 0,0, 0,0
945, 59.5,-2.25,0.13, 0,0, 2898,4
957, 59.5,-0.975,0.13, 2,0, 6243,6
969, 59.5,0,0.13, 0,0, 6870,2
981, 59.5,0.975,0.13, 0,0, 6212,2
993, 59.5,2.25,0.13, 0,0, 2991,5
1005, 59.5,3.6,0.13, 0,0, 0,0
946, 281.5,-2.25,0.13, 6,0, 35523,19
958, 281.5,-0.975,0.13, 11,0, 97612,19
970, 281.5,0,0.13, 9,0, 103526,21
982, 281.5,0.975,0.13, 13,0, 97592,21
994, 281.5,2.25,0.13, 3,0, 35801,20
1006, 281.5,3.6,0.13, 0,0, 0,0
1021, 14.5,-2.25,0.1365, 0,0, 11407,3
1033, 14.5,-0.975,0.1365, 1,0, 16917,20
1045, 14.5,0,0.1365, 1,0, 19571,18
1057, 14.5,0.975,0.1365, 0,0, 16590,30
1069, 14.5,2.25,0.1365, 2,0, 10614,7
1081, 14.5,3.6,0.1365, 0,0, 0,0
1022, 31,-2.25,0.1365, 1,0, 3821,11
1034, 31,-0.975,0.1365, 0,0, 6390,35
1046, 31,0,0.1365, 1,0, 7312,27
1058, 31,0.975,0.1365, 1,0, 6096,23
1070, 31,2.25,0.1365, 0,0, 3616,16
1082, 31,3.6,0.1365, 0,0, 0,0
1023, 35,-2.25,0.1365, 0,0, 3542,14
1035, 35,-0.975,0.1365, 0,0, 5975,16
1047, 35,0,0.1365, 0,0, 6787,13
1059, 35,0.975,0.1365, 0,0, 5967,13
1071, 35,2.25,0.1365, 0,0, 3345,16
1083, 35,3.6,0.1365, 0,0, 0,0
1024, 38.5,-2.25,0.1365, 1,0, 2405,19
1036, 38.5,-0.975,0.1365, 0,0, 4380,12
1048, 38.5,0,0.1365, 0,0, 4893,8
1060, 38.5,0.975,0.1365, 0,0, 4276,3
1072, 38.5,2.25,0.1365, 0,0, 2310,5
1084, 38.5,3.6,0.1365, 0,0, 0,0
1025, 41.5,-2.25,0.1365, 0,0, 2193,7
1037, 41.5,-0.975,0.1365, 0,0, 4312,8
1049, 41.5,0,0.1365, 1,0, 4803,10
1061, 41.5,0.975,0.1365, 0,0, 4127,8
1073, 41.5,2.25,0.1365, 0,0, 2338,12
1085, 41.5,3.6,0.1365, 0,0, 0,0
1026, 44,-2.25,0.1365, 0,0, 1386,7
1038, 44,-0.975,0.1365, 0,0, 2666,4
1050, 44,0,0.1365, 0,0, 3000,2
1062, 44,0.975,0.1365, 0,0, 2645,4
1074, 44,2.25,0.1365, 0,0, 1447,4
1086, 44,3.6,0.1365, 0,0, 0,0
1027, 46.5,-2.25,0.1365, 0,0, 2076,10
1039, 46.5,-0.975,0.1365, 0,0, 4001,6
1051, 46.5,0,0.1365, 1,0, 4546,6
1063, 46.5,0.975,0.1365, 1,0, 3878,4
1075, 46.5,2.25,0.1365, 1,0, 2134,5
1087, 46.5,3.6,0.1365, 0,0, 0,0
1028, 52,-2.25,0.1365, 0,0, 4963,11
1040, 52,-0.975,0.1365, 0,0, 10208,6
1052, 52,0,0.1365, 2,0, 11441,5
1064, 52,0.975,0.1365, 1,0, 10026,6
1076, 52,2.25,0.1365, 0,0, 4999,18
1088, 52,3.6,0.1365, 0,0, 0,0
1029, 59.5,-2.25,0.1365, 0,0, 3822,6
1041, 59.5,-0.975,0.1365, 0,0, 8347,3
1053, 59.5,0,0.1365, 0,0, 9080,3
1065, 59.5,0.975,0.1365, 3,0, 8009,2
1077, 59.5,2.25,0.1365, 0,0, 3835,11
1089, 59.5,3.6,0.1365, 0,0, 0,0
1030, 281.5,-2.25,0.1365, 4,0, 39304,21
1042, 281.5,-0.975,0.1365, 11,0, 107961,23
1054, 281.5,0,0.1365, 10,0, 113074,15
1066, 281.5,0.975,0.1365, 13,0, 108579,27
1078, 281.5,2.25,0.1365, 6,0, 39283,16
1090, 281.5,3.6,0.1365, 0,0, 0,0
1105, 14.5,-2.25,0.145, 2,0, 20218,9
1117, 14.5,-0.975,0.145, 1,0, 31586,22
1129, 14.5,0,0.145, 2,0, 35291,29
1141, 14.5,0.975,0.145, 3,0, 31659,29
1153, 14.5,2.25,0.145, 1,0, 19639,15
1165, 14.5,3.6,0.145, 0,0, 0,0
1106, 31,-2.25,0.145, 2,0, 6654,13
1118, 31,-0.975,0.145, 0,0, 11637,24
1130, 31,0,0.145, 1,0, 12660,19
1142, 31,0.975,0.145, 1,0, 11287,24
1154, 31,2.25,0.145, 1,0, 6515,17
1166, 31,3.6,0.145, 0,0, 0,0
1107, 35,-2.25,0.145, 1,0, 5984,20
1119, 35,-0.975,0.145, 1,0, 10703,23
1131, 35,0,0.145, 0,0, 12101,16
1143, 35,0.975,0.145, 1,0, 10448,18
1155, 35,2.25,0.145, 2,0, 5870,18
1167, 35,3.6,0.145, 0,0, 0,0
1108, 38.5,-2.25,0.145, 0,0, 4187,12
1120, 38.5,-0.975,0.145, 1,0, 7619,12
1132, 38.5,0,0.145, 1,0, 8377,10
1144, 38.5,0.975,0.145, 0,0, 7492,9
1156, 38.5,2.25,0.145, 0,0, 4014,14
1168, 38.5,3.6,0.145, 0,0, 0,0
1109, 41.5,-2.25,0.145, 0,0, 3811,13
1121, 41.5,-0.975,0.145, 1,0, 7204,12
1133, 41.5,0,0.145, 2,0, 7923,6
1145, 41.5,0.975,0.145, 4,0, 7130,8
1157, 41.5,2.25,0.145, 0,0, 3789,8
1169, 41.5,3.6,0.145, 0,0, 0,0
1110, 44,-2.25,0.145, 0,0, 2382,7
1122, 44,-0.975,0.145, 0,0, 4579,2
1134, 44,0,0.145, 1,0, 5174,4
1146, 44,0.975,0.145, 1,0, 4605,5
1158, 44,2.25,0.145, 0,0, 2305,8
1170, 44,3.6,0.145, 0,0, 0,0
1111, 46.5,-2.25,0.145, 0,0, 3400,7
1123, 46.5,-0.975,0.145, 0,0, 6700,9
1135, 46.5,0,0.145, 0,0, 7423,5
1147, 46.5,0.975,0.145, 0,0, 6811,5
1159, 46.5,2.25,0.145, 0,0, 3435,5
1171, 46.5,3.6,0.145, 0,0, 0,0
1112, 52,-2.25,0.145, 0,0, 7934,16
1124, 52,-0.975,0.145, 1,0, 16666,15
1136, 52,0,0.145, 1,0, 18067,6
1148, 52,0.975,0.145, 2,0, 16443,11
1160, 52,2.25,0.145, 0,0, 7909,18
1172, 52,3.6,0.145, 0,0, 0,0
1113, 59.5,-2.25,0.145, 0,0, 5915,10
1125, 59.5,-0.975,0.145, 0,0, 12680,5
1137, 59.5,0,0.145, 1,0, 13747,3
1149, 59.5,0.975,0.145, 0,0, 12964,2
1161, 59.5,2.25,0.145, 0,0, 5970,8
1173, 59.5,3.6,0.145, 0,0, 0,0
1114, 281.5,-2.25,0.145, 1,0, 49937,16
1126, 281.5,-0.975,0.145, 23,0, 140031,20
1138, 281.5,0,0.145, 13,0, 146356,26
1150, 281.5,0.975,0.145, 13,0, 139381,31
1162, 281.5,2.25,0.145, 1,0, 50310,26
1174, 281.5,3.6,0.145, 0,0, 0,0
1189, 14.5,-2.25,0.155, 2,0, 25756,7
1201, 14.5,-0.975,0.155, 5,0, 42144,17
1213, 14.5,0,0.155, 2,0, 45120,20
1225, 14.5,0.975,0.155, 5,0, 41265,16
1237, 14.5,2.25,0.155, 2,0, 25197,3
1249, 14.5,3.6,0.155, 0,0, 0,0
1190, 31,-2.25,0.155, 1,0, 8182,13
1202, 31,-0.975,0.155, 1,0, 14482,13
1214, 31,0,0.155, 2,0, 15592,15
1226, 31,0.975,0.155, 0,0, 14495,14
1238, 31,2.25,0.155, 0,0, 8152,8
1250, 31,3.6,0.155, 0,0, 0,0
1191, 35,-2.25,0.155, 1,0, 7185,16
1203, 35,-0.975,0.155, 0,0, 12926,15
1215, 35,0,0.155, 2,0, 14245,11
1227, 35,0.975,0.155, 0,0, 13087,16
1239, 35,2.25,0.155, 1,0, 6887,15
1251, 35,3.6,0.155, 0,0, 0,0
1192, 38.5,-2.25,0.155, 0,0, 4819,16
1204, 38.5,-0.975,0.155, 2,0, 9037,9
1216, 38.5,0,0.155, 3,0, 9667,6
1228, 38.5,0.975,0.155, 0,0, 9208,9
1240, 38.5,2.25,0.155, 1,0, 4682,9
1252, 38.5,3.6,0.155, 0,0, 0,0
1193, 41.5,-2.25,0.155, 0,0, 4348,10
1205, 41.5,-0.975,0.155, 1,0, 8514,6
1217, 41.5,0,0.155, 0,0, 9089,4
1229, 41.5,0.975,0.155, 0,0, 8717,10
1241, 41.5,2.25,0.155, 1,0, 4452,10
1253, 41.5,3.6,0.155, 0,0, 0,0
1194, 44,-2.25,0.155, 0,0, 2687,6
1206, 44,-0.975,0.155, 1,0, 5406,10
1218, 44,0,0.155, 0,0, 5789,4
1230, 44,0.975,0.155, 0,0, 5386,6
1242, 44,2.25,0.155, 1,0, 2744,7
1254, 44,3.6,0.155, 0,0, 0,0
1195, 46.5,-2.25,0.155, 2,0, 3700,6
1207, 46.5,-0.975,0.155, 1,0, 7873,10
1219, 46.5,0,0.155, 1,0, 8090,5
1231, 46.5,0.975,0.155, 2,0, 7696,4
1243, 46.5,2.25,0.155, 0,0, 3730,1
1255, 46.5,3.6,0.155, 0,0, 0,0
1196, 52,-2.25,0.155, 1,0, 8463,15
1208, 52,-0.975,0.155, 3,0, 18089,8
1220, 52,0,0.155, 1,0, 18890,8
1232, 52,0.975,0.155, 2,0, 18315,8
1244, 52,2.25,0.155, 0,0, 8668,15
1256, 52,3.6,0.155, 0,0, 0,0
1197, 59.5,-2.25,0.155, 0,0, 6100,8
1209, 59.5,-0.975,0.155, 2,0, 13479,4
1221, 59.5,0,0.155, 1,0, 13910,3
1233, 59.5,0.975,0.155, 2,0, 13398,5
1245, 59.5,2.25,0.155, 1,0, 5979,2
1257, 59.5,3.6,0.155, 0,0, 0,0
1198, 281.5,-2.25,0.155, 6,0, 42986,11
1210, 281.5,-0.975,0.155, 5,0, 119810,12
1222, 281.5,0,0.155, 8,0, 125772,17
1234, 281.5,0.975,0.155, 8,0, 120435,16
1246, 281.5,2.25,0.155, 1,0, 43211,22
1258, 281.5,3.6,0.155, 0,0, 0,0
1273, 14.5,-2.25,1.08, 30,0, 265063,16
1285, 14.5,-0.975,1.08, 42,0, 498460,24
1297, 14.5,0,1.08, 43,0, 475949,28
1309, 14.5,0.975,1.08, 40,1, 502481,31
1321, 14.5,2.25,1.08, 30,0, 269029,12
1333, 14.5,3.6,1.08, 0,0, 0,0
1274, 31,-2.25,1.08, 11,0, 65005,9
1286, 31,-0.975,1.08, 9,0, 130369,17
1298, 31,0,1.08, 12,0, 127526,25
1310, 31,0.975,1.08, 13,0, 130254,20
1322, 31,2.25,1.08, 2,0, 66164,7
1334, 31,3.6,1.08, 0,0, 0,0
1275, 35,-2.25,1.08, 3,0, 49355,11
1287, 35,-0.975,1.08, 6,0, 100917,26
1299, 35,0,1.08, 3,0, 99790,18
1311, 35,0.975,1.08, 8,0, 101108,21
1323, 35,2.25,1.08, 4,0, 50061,16
1335, 35,3.6,1.08, 0,0, 0,0
1276, 38.5,-2.25,1.08, 2,0, 29465,19
1288, 38.5,-0.975,1.08, 3,0, 61850,18
1300, 38.5,0,1.08, 5,0, 61448,11
1312, 38.5,0.975,1.08, 8,0, 62673,15
1324, 38.5,2.25,1.08, 2,0, 30021,8
1336, 38.5,3.6,1.08, 0,0, 0,0
1277, 41.5,-2.25,1.08, 1,0, 24774,20
1289, 41.5,-0.975,1.08, 5,0, 52718,8
1301, 41.5,0,1.08, 2,0, 52797,9
1313, 41.5,0.975,1.08, 2,0, 53478,14
1325, 41.5,2.25,1.08, 1,0, 25226,15
1337, 41.5,3.6,1.08, 0,0, 0,0
1278, 44,-2.25,1.08, 2,0, 14288,3
1290, 44,-0.975,1.08, 4,0, 31119,4
1302, 44,0,1.08, 2,0, 31038,4
1314, 44,0.975,1.08, 3,0, 30949,4
1326, 44,2.25,1.08, 2,0, 14443,8
1338, 44,3.6,1.08, 0,0, 0,0
1279, 46.5,-2.25,1.08, 0,0, 18647,6
1291, 46.5,-0.975,1.08, 4,0, 41570,5
1303, 46.5,0,1.08, 1,0, 41630,7
1315, 46.5,0.975,1.08, 2,0, 41738,4
1327, 46.5,2.25,1.08, 1,0, 19091,11
1339, 46.5,3.6,1.08, 0,0, 0,0
1280, 52,-2.25,1.08, 3,0, 38048,15
1292, 52,-0.975,1.08, 5,0, 86988,12
1304, 52,0,1.08, 7,0, 87632,9
1316, 52,0.975,1.08, 10,0, 87454,6
1328, 52,2.25,1.08, 2,0, 38897,17
1340, 52,3.6,1.08, 0,0, 0,0
1281, 59.5,-2.25,1.08, 3,0, 23730,12
1293, 59.5,-0.975,1.08, 2,0, 56143,10
1305, 59.5,0,1.08, 6,0, 57146,2
1317, 59.5,0.975,1.08, 2,0, 56840,3
1329, 59.5,2.25,1.08, 1,0, 23773,5
1341, 59.5,3.6,1.08, 0,0, 0,0
1282, 281.5,-2.25,1.08, 15,0, 129738,20
1294, 281.5,-0.975,1.08, 40,0, 381717,20
1306, 281.5,0,1.08, 28,0, 405067,20
1318, 281.5,0.975,1.08, 32,0, 382604,24
1330, 281.5,2.25,1.08, 14,0, 132287,24
1342, 281.5,3.6,1.08, 0,0, 0,0
1357, 14.5,-2.25,2.06667, 0,0, 0,0
1369, 14.5,-0.975,2.06667, 0,0, 0,0
1381, 14.5,0,2.06667, 0,0, 0,0
1393, 14.5,0.975,2.06667, 0,0, 0,0
1405, 14.5,2.25,2.06667, 0,0, 0,0
1417, 14.5,3.6,2.06667, 0,0, 0,0
1358, 31,-2.25,2.06667, 0,0, 0,0
1370, 31,-0.975,2.06667, 0,0, 0,0
1382, 31,0,2.06667, 0,0, 0,0
1394, 31,0.975,2.06667, 0,0, 0,0
1406, 31,2.25,2.06667, 0,0, 0,0
1418, 31,3.6,2.06667, 0,0, 0,0
1359, 35,-2.25,2.06667, 0,0, 0,0
1371, 35,-0.975,2.06667, 0,0, 0,0
1383, 35,0,2.06667, 0,0, 0,0
1395, 35,0.975,2.06667, 0,0, 0,0
1407, 35,2.25,2.06667, 0,0, 0,0
1419, 35,3.6,2.06667, 0,0, 0,0
1360, 38.5,-2.25,2.06667, 0,0, 0,0
1372, 38.5,-0.975,2.06667, 0,0, 0,0
1384, 38.5,0,2.06667, 0,0, 0,0
1396, 38.5,0.975,2.06667, 0,0, 0,0
1408, 38.5,2.25,2.06667, 0,0, 0,0
1420, 38.5,3.6,2.06667, 0,0, 0,0
1361, 41.5,-2.25,2.06667, 0,0, 0,0
1373, 41.5,-0.975,2.06667, 0,0, 0,0
1385, 41.5,0,2.06667, 0,0, 0,0
1397, 41.5,0.975,2.06667, 0,0, 0,0
1409, 41.5,2.25,2.06667, 0,0, 0,0
1421, 41.5,3.6,2.06667, 0,0, 0,0
1362, 44,-2.25,2.06667, 0,0, 0,0
1374, 44,-0.975,2.06667, 0,0, 0,0
1386, 44,0,2.06667, 0,0, 0,0
1398, 44,0.975,2.06667, 0,0, 0,0
1410, 44,2.25,2.06667, 0,0, 0,0
1422, 44,3.6,2.06667, 0,0, 0,0
1363, 46.5,-2.25,2.06667, 0,0, 0,0
1375, 46.5,-0.975,2.06667, 0,0, 0,0
1387, 46.5,0,2.06667, 0,0, 0,0
1399, 46.5,0.975,2.06667, 0,0, 0,0
1411, 46.5,2.25,2.06667, 0,0, 0,0
1423, 46.5,3.6,2.06667, 0,0, 0,0
1364, 52,-2.25,2.06667, 0,0, 0,0
1376, 52,-0.975,2.06667, 0,0, 0,0
1388, 52,0,2.06667, 0,0, 0,0
1400, 52,0.975,2.06667, 0,0, 0,0
1412, 52,2.25,2.06667, 0,0, 0,0
1424, 52,3.6,2.06667, 0,0, 0,0
1365, 59.5,-2.25,2.06667, 0,0, 0,0
1377, 59.5,-0.975,2.06667, 0,0, 0,0
1389, 59.5,0,2.06667, 0,0, 0,0
1401, 59.5,0.975,2.06667, 0,0, 0,0
1413, 59.5,2.25,2.06667, 0,0, 0,0
1425, 59.5,3.6,2.06667, 0,0, 0,0
1366, 281.5,-2.25,2.06667, 0,0, 0,0
1378, 281.5,-0.975,2.06667, 0,0, 0,0
1390, 281.5,0,2.06667, 0,0, 0,0
1402, 281.5,0.975,2.06667, 0,0, 0,0
1414, 281.5,2.25,2.06667, 0,0, 0,0
1426, 281.5,3.6,2.06667, 0,0, 0,0
