i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
245, 41.5,3.6,0.065, 0,0, 0,0
186, 44,-2.25,0.065, 0,0, 596,26
198, 44,-0.975,0.065, 0,0, 380,13
210, 44,0,0.065, 0,0, 476,18
222, 44,0.975,0.065, 0,0, 355,12
234, 44,2.25,0.065, 0,0, 582,26
246, 44,3.6,0.065, 0,0, 0,0
187, 46.5,-2.25,0.065, 0,0, 937,40
199, 46.5,-0.975,0.065, 0,0, 620,29
211, 46.5,0,0.065, 0,0, 794,38
223, 46.5,0.975,0.065, 0,0, 501,26
235, 46.5,2.25,0.065, 0,0, 836,34
247, 46.5,3.6,0.065, 0,0, 0,0
188, 52,-2.25,0.065, 0,0, 2596,102
200, 52,-0.975,0.065, 1,0, 1624,71
212, 52,0,0.065, 0,0, 2188,86
224, 52,0.975,0.065, 0,0, 1604,57
236, 52,2.25,0.065, 0,0, 2520,74
248, 52,3.6,0.065, 0,0, 0,0
189, 59.5,-2.25,0.065, 0,0, 2575,72
201, 59.5,-0.975,0.065, 0,0, 1711,60
213, 59.5,0,0.065, 1,0, 2328,64
225, 59.5,0.975,0.065, 0,0, 1605,60
237, 59.5,2.25,0.065, 0,0, 2466,61
249, 59.5,3.6,0.065, 0,0, 0,0
190, 281.5,-2.25,0.065, 4,0, 49129,630
202, 281.5,-0.975,0.065, 3,0, 37610,483
214, 281.5,0,0.065, 3,0, 49358,521
226, 281.5,0.975,0.065, 2,0, 36319,495
238, 281.5,2.25,0.065, 5,0, 47447,547
250, 281.5,3.6,0.065, 0,0, 0,0
265, 14.5,-2.25,0.075, 1,0, 5917,54
277, 14.5,-0.975,0.075, 0,0, 4043,104
289, 14.5,0,0.075, 0,0, 4667,171
301, 14.5,0.975,0.075, 0,0, 3684,128
313, 14.5,2.25,0.075, 0,0, 5546,92
325, 14.5,3.6,0.075, 0,0, 0,0
266, 31,-2.25,0.075, 0,0, 2327,104
278, 31,-0.975,0.075, 1,0, 1501,85
290, 31,0,0.075, 0,0, 1826,99
302, 31,0.975,0.075, 0,0, 1464,78
314, 31,2.25,0.075, 0,0, 2034,85
326, 31,3.6,0.075, 0,0, 0,0
267, 35,-2.25,0.075, 0,0, 2095,103
279, 35,-0.975,0.075, 1,1, 1535,95
291, 35,0,0.075, 0,0, 1768,73
303, 35,0.975,0.075, 0,0, 1401,70
315, 35,2.25,0.075, 0,0, 2041,87
327, 35,3.6,0.075, 0,0, 0,0
268, 38.5,-2.25,0.075, 0,0, 1736,79
280, 38.5,-0.975,0.075, 0,0, 1153,46
292, 38.5,0,0.075, 0,0, 1427,61
304, 38.5,0.975,0.075, 0,0, 1117,53
316, 38.5,2.25,0.075, 0,0, 1555,57
328, 38.5,3.6,0.075, 0,0, 0,0
269, 41.5,-2.25,0.075, 0,0, 1743,72
281, 41.5,-0.975,0.075, 0,0, 1267,53
293, 41.5,0,0.075, 0,0, 1531,54
305, 41.5,0.975,0.075, 0,0, 1153,49
317, 41.5,2.25,0.075, 0,0, 1694,67
329, 41.5,3.6,0.075, 0,0, 0,0
270, 44,-2.25,0.075, 0,0, 1117,43
282, 44,-0.975,0.075, 0,0, 832,31
294, 44,0,0.075, 1,1, 994,29
306, 44,0.975,0.075, 0,0, 829,42
318, 44,2.25,0.075, 0,0, 1112,30
330, 44,3.6,0.075, 0,0, 0,0
271, 46.5,-2.25,0.075, 0,0, 1862,54
283, 46.5,-0.975,0.075, 0,0, 1323,55
295, 46.5,0,0.075, 0,0, 1629,58
307, 46.5,0.975,0.075, 0,0, 1244,38
319, 46.5,2.25,0.075, 0,0, 1769,62
331, 46.5,3.6,0.075, 0,0, 0,0
272, 52,-2.25,0.075, 0,0, 5307,123
284, 52,-0.975,0.075, 0,0, 4031,124
296, 52,0,0.075, 1,0, 4989,113
308, 52,0.975,0.075, 2,0, 3781,92
320, 52,2.25,0.075, 0,0, 5108,154
332, 52,3.6,0.075, 0,0, 0,0
273, 59.5,-2.25,0.075, 1,0, 5360,111
285, 59.5,-0.975,0.075, 1,0, 4091,79
297, 59.5,0,0.075, 0,0, 5251,101
309, 59.5,0.975,0.075, 0,0, 3893,91
321, 59.5,2.25,0.075, 0,0, 5066,95
333, 59.5,3.6,0.075, 0,0, 0,0
274, 281.5,-2.25,0.075, 4,0, 91657,792
286, 281.5,-0.975,0.075, 5,0, 82829,629
298, 281.5,0,0.075, 4,0, 101770,672
310, 281.5,0.975,0.075, 5,0, 81678,581
322, 281.5,2.25,0.075, 7,0, 88934,731
334, 281.5,3.6,0.075, 0,0, 0,0
349, 14.5,-2.25,0.0835, 0,0, 6512,69
361, 14.5,-0.975,0.0835, 1,0, 4715,119
373, 14.5,0,0.0835, 0,0, 5480,150
385, 14.5,0.975,0.0835, 0,0, 4515,117
397, 14.5,2.25,0.0835, 2,0, 6158,87
409, 14.5,3.6,0.0835, 0,0, 0,0
350, 31,-2.25,0.0835, 1,0, 2547,89
362, 31,-0.975,0.0835, 0,0, 1915,96
374, 31,0,0.0835, 0,0, 2191,80
386, 31,0.975,0.0835, 0,0, 1754,83
398, 31,2.25,0.0835, 1,0, 2361,79
410, 31,3.6,0.0835, 0,0, 0,0
351, 35,-2.25,0.0835, 0,0, 2611,86
363, 35,-0.975,0.0835, 0,0, 1880,78
375, 35,0,0.0835, 1,0, 2249,89
387, 35,0.975,0.0835, 0,0, 1838,68
399, 35,2.25,0.0835, 0,0, 2420,96
411, 35,3.6,0.0835, 0,0, 0,0
352, 38.5,-2.25,0.0835, 0,0, 1893,69
364, 38.5,-0.975,0.0835, 0,0, 1493,46
376, 38.5,0,0.0835, 0,0, 1807,72
388, 38.5,0.975,0.0835, 0,0, 1432,57
400, 38.5,2.25,0.0835, 0,0, 1823,55
412, 38.5,3.6,0.0835, 0,0, 0,0
353, 41.5,-2.25,0.0835, 0,0, 1966,59
365, 41.5,-0.975,0.0835, 0,0, 1539,47
377, 41.5,0,0.0835, 0,0, 1918,44
389, 41.5,0.975,0.0835, 0,0, 1557,52
401, 41.5,2.25,0.0835, 0,0, 1981,41
413, 41.5,3.6,0.0835, 0,0, 0,0
354, 44,-2.25,0.0835, 0,0, 1365,32
366, 44,-0.975,0.0835, 1,0, 1091,40
378, 44,0,0.0835, 0,0, 1350,21
390, 44,0.975,0.0835, 0,0, 1087,27
402, 44,2.25,0.0835, 0,0, 1333,32
414, 44,3.6,0.0835, 0,0, 0,0
355, 46.5,-2.25,0.0835, 0,0, 2207,62
367, 46.5,-0.975,0.0835, 0,0, 1730,47
379, 46.5,0,0.0835, 0,0, 2129,52
391, 46.5,0.975,0.0835, 0,0, 1685,57
403, 46.5,2.25,0.0835, 0,0, 2092,59
415, 46.5,3.6,0.0835, 0,0, 0,0
356, 52,-2.25,0.0835, 0,0, 6413,139
368, 52,-0.975,0.0835, 0,0, 5241,112
380, 52,0,0.0835, 0,0, 6338,99
392, 52,0.975,0.0835, 0,0, 5162,116
404, 52,2.25,0.0835, 0,0, 6028,116
416, 52,3.6,0.0835, 0,0, 0,0
357, 59.5,-2.25,0.0835, 1,0, 6343,102
369, 59.5,-0.975,0.0835, 0,0, 5561,90
381, 59.5,0,0.0835, 0,0, 6581,76
393, 59.5,0.975,0.0835, 0,0, 5145,75
405, 59.5,2.25,0.0835, 1,0, 6060,92
417, 59.5,3.6,0.0835, 0,0, 0,0
358, 281.5,-2.25,0.0835, 7,0, 96298,605
370, 281.5,-0.975,0.0835, 6,0, 99143,489
382, 281.5,0,0.0835, 6,0, 114261,442
394, 281.5,0.975,0.0835, 5,0, 97747,466
406, 281.5,2.25,0.0835, 6,0, 93997,551
418, 281.5,3.6,0.0835, 0,0, 0,0
433, 14.5,-2.25,0.09, 1,0, 7915,69
445, 14.5,-0.975,0.09, 3,0, 5926,141
457, 14.5,0,0.09, 0,0, 6744,142
469, 14.5,0.975,0.09, 1,0, 5677,117
481, 14.5,2.25,0.09, 1,0, 7244,89
493, 14.5,3.6,0.09, 0,0, 0,0
434, 31,-2.25,0.09, 1,0, 3198,87
446, 31,-0.975,0.09, 0,0, 2376,96
458, 31,0,0.09, 0,0, 2758,84
470, 31,0.975,0.09, 0,0, 2346,80
482, 31,2.25,0.09, 1,0, 2919,94
494, 31,3.6,0.09, 0,0, 0,0
435, 35,-2.25,0.09, 0,0, 3191,99
447, 35,-0.975,0.09, 2,0, 2542,79
459, 35,0,0.09, 0,0, 2919,72
471, 35,0.975,0.09, 0,0, 2394,83
483, 35,2.25,0.09, 0,0, 2885,88
495, 35,3.6,0.09, 0,0, 0,0
436, 38.5,-2.25,0.09, 0,0, 2503,75
448, 38.5,-0.975,0.09, 0,0, 2017,59
460, 38.5,0,0.09, 0,0, 2350,46
472, 38.5,0.975,0.09, 0,0, 1893,54
484, 38.5,2.25,0.09, 0,0, 2319,77
496, 38.5,3.6,0.09, 0,0, 0,0
437, 41.5,-2.25,0.09, 0,0, 2551,68
449, 41.5,-0.975,0.09, 0,0, 2200,54
461, 41.5,0,0.09, 0,0, 2516,44
473, 41.5,0.975,0.09, 0,0, 2133,59
485, 41.5,2.25,0.09, 0,0, 2428,59
497, 41.5,3.6,0.09, 0,0, 0,0
438, 44,-2.25,0.09, 0,0, 1752,60
450, 44,-0.975,0.09, 0,0, 1525,25
462, 44,0,0.09, 0,0, 1698,22
474, 44,0.975,0.09, 0,0, 1463,29
486, 44,2.25,0.09, 0,0, 1657,39
498, 44,3.6,0.09, 0,0, 0,0
439, 46.5,-2.25,0.09, 0,0, 2738,72
451, 46.5,-0.975,0.09, 0,0, 2304,37
463, 46.5,0,0.09, 0,0, 2712,43
475, 46.5,0.975,0.09, 0,0, 2300,46
487, 46.5,2.25,0.09, 1,0, 2612,52
499, 46.5,3.6,0.09, 0,0, 0,0
440, 52,-2.25,0.09, 0,0, 7969,129
452, 52,-0.975,0.09, 0,0, 7116,117
464, 52,0,0.09, 0,0, 8251,123
476, 52,0.975,0.09, 1,0, 6918,105
488, 52,2.25,0.09, 0,0, 7602,119
500, 52,3.6,0.09, 0,0, 0,0
441, 59.5,-2.25,0.09, 1,0, 7708,102
453, 59.5,-0.975,0.09, 0,0, 7437,89
465, 59.5,0,0.09, 0,0, 8684,89
477, 59.5,0.975,0.09, 0,0, 7226,88
489, 59.5,2.25,0.09, 0,0, 7570,84
501, 59.5,3.6,0.09, 0,0, 0,0
442, 281.5,-2.25,0.09, 3,0, 107046,583
454, 281.5,-0.975,0.09, 5,0, 120378,358
466, 281.5,0,0.09, 7,0, 132545,348
478, 281.5,0.975,0.09, 8,0, 118207,369
490, 281.5,2.25,0.09, 4,0, 104320,479
502, 281.5,3.6,0.09, 0,0, 0,0
517, 14.5,-2.25,0.0965, 4,0, 12589,79
529, 14.5,-0.975,0.0965, 1,0, 10165,176
541, 14.5,0,0.0965, 0,0, 11496,184
553, 14.5,0.975,0.0965, 1,0, 9872,183
565, 14.5,2.25,0.0965, 1,0, 11709,88
577, 14.5,3.6,0.0965, 0,0, 0,0
518, 31,-2.25,0.0965, 1,0, 5070,114
530, 31,-0.975,0.0965, 0,0, 4179,133
542, 31,0,0.0965, 0,0, 4696,132
554, 31,0.975,0.0965, 1,0, 4180,125
566, 31,2.25,0.0965, 1,0, 4674,108
578, 31,3.6,0.0965, 0,0, 0,0
519, 35,-2.25,0.0965, 1,0, 5250,118
531, 35,-0.975,0.0965, 0,0, 4463,128
543, 35,0,0.0965, 1,0, 5133,105
555, 35,0.975,0.0965, 0,0, 4183,117
567, 35,2.25,0.0965, 0,0, 4891,122
579, 35,3.6,0.0965, 0,0, 0,0
520, 38.5,-2.25,0.0965, 0,0, 3919,110
532, 38.5,-0.975,0.0965, 0,0, 3527,77
544, 38.5,0,0.0965, 0,0, 4020,76
556, 38.5,0.975,0.0965, 0,0, 3380,92
568, 38.5,2.25,0.0965, 0,0, 3704,80
580, 38.5,3.6,0.0965, 0,0, 0,0
521, 41.5,-2.25,0.0965, 0,0, 4236,98
533, 41.5,-0.975,0.0965, 0,0, 3674,64
545, 41.5,0,0.0965, 1,0, 4312,74
557, 41.5,0.975,0.0965, 0,0, 3566,68
569, 41.5,2.25,0.0965, 0,0, 3997,91
581, 41.5,3.6,0.0965, 0,0, 0,0
522, 44,-2.25,0.0965, 0,0, 2922,61
534, 44,-0.975,0.0965, 0,0, 2651,58
546, 44,0,0.0965, 1,0, 3104,49
558, 44,0.975,0.0965, 1,0, 2602,53
570, 44,2.25,0.0965, 0,0, 2725,52
582, 44,3.6,0.0965, 0,0, 0,0
523, 46.5,-2.25,0.0965, 0,0, 4453,94
535, 46.5,-0.975,0.0965, 0,0, 4153,85
547, 46.5,0,0.0965, 0,0, 4663,66
559, 46.5,0.975,0.0965, 0,0, 4229,73
571, 46.5,2.25,0.0965, 0,0, 4273,66
583, 46.5,3.6,0.0965, 0,0, 0,0
524, 52,-2.25,0.0965, 0,0, 12940,164
536, 52,-0.975,0.0965, 2,0, 12247,147
548, 52,0,0.0965, 3,0, 14190,126
560, 52,0.975,0.0965, 0,0, 12205,143
572, 52,2.25,0.0965, 0,0, 12285,149
584, 52,3.6,0.0965, 0,0, 0,0
525, 59.5,-2.25,0.0965, 1,0, 12399,126
537, 59.5,-0.975,0.0965, 0,0, 12759,107
549, 59.5,0,0.0965, 0,0, 14380,108
561, 59.5,0.975,0.0965, 0,0, 12488,99
573, 59.5,2.25,0.0965, 0,0, 11993,120
585, 59.5,3.6,0.0965, 0,0, 0,0
526, 281.5,-2.25,0.0965, 9,0, 153003,588
538, 281.5,-0.975,0.0965, 6,0, 185744,421
550, 281.5,0,0.0965, 11,0, 198414,359
562, 281.5,0.975,0.0965, 7,0, 184504,397
574, 281.5,2.25,0.0965, 7,0, 151115,515
586, 281.5,3.6,0.0965, 0,0, 0,0
601, 14.5,-2.25,0.1035, 2,0, 17386,109
613, 14.5,-0.975,0.1035, 2,0, 14990,211
625, 14.5,0,0.1035, 2,0, 16146,221
637, 14.5,0.975,0.1035, 2,0, 14308,206
649, 14.5,2.25,0.1035, 2,0, 16512,85
661, 14.5,3.6,0.1035, 0,0, 0,0
602, 31,-2.25,0.1035, 2,0, 7168,142
614, 31,-0.975,0.1035, 0,0, 6275,149
626, 31,0,0.1035, 1,0, 6828,155
638, 31,0.975,0.1035, 0,0, 6157,151
650, 31,2.25,0.1035, 2,0, 6676,127
662, 31,3.6,0.1035, 0,0, 0,0
603, 35,-2.25,0.1035, 1,0, 7153,144
615, 35,-0.975,0.1035, 0,0, 6551,132
627, 35,0,0.1035, 1,0, 7277,128
639, 35,0.975,0.1035, 2,0, 6398,154
651, 35,2.25,0.1035, 1,0, 6803,158
663, 35,3.6,0.1035, 0,0, 0,0
604, 38.5,-2.25,0.1035, 0,0, 5618,132
616, 38.5,-0.975,0.1035, 1,0, 5193,82
628, 38.5,0,0.1035, 0,0, 5838,78
640, 38.5,0.975,0.1035, 2,0, 5161,79
652, 38.5,2.25,0.1035, 2,0, 5411,107
664, 38.5,3.6,0.1035, 0,0, 0,0
605, 41.5,-2.25,0.1035, 1,0, 5687,99
617, 41.5,-0.975,0.1035, 0,0, 5646,95
629, 41.5,0,0.1035, 1,0, 6151,61
641, 41.5,0.975,0.1035, 0,0, 5360,67
653, 41.5,2.25,0.1035, 0,0, 5557,104
665, 41.5,3.6,0.1035, 0,0, 0,0
606, 44,-2.25,0.1035, 0,0, 4029,54
618, 44,-0.975,0.1035, 0,0, 3965,42
630, 44,0,0.1035, 0,0, 4428,41
642, 44,0.975,0.1035, 0,0, 3850,47
654, 44,2.25,0.1035, 1,0, 3802,53
666, 44,3.6,0.1035, 0,0, 0,0
607, 46.5,-2.25,0.1035, 2,0, 6171,88
619, 46.5,-0.975,0.1035, 0,0, 6163,62
631, 46.5,0,0.1035, 0,0, 6679,54
643, 46.5,0.975,0.1035, 0,0, 6013,68
655, 46.5,2.25,0.1035, 0,0, 6001,61
667, 46.5,3.6,0.1035, 0,0, 0,0
608, 52,-2.25,0.1035, 1,0, 17738,180
620, 52,-0.975,0.1035, 2,0, 18312,142
632, 52,0,0.1035, 0,0, 20215,122
644, 52,0.975,0.1035, 2,0, 18000,151
656, 52,2.25,0.1035, 1,0, 17195,156
668, 52,3.6,0.1035, 0,0, 0,0
609, 59.5,-2.25,0.1035, 2,0, 16825,133
621, 59.5,-0.975,0.1035, 1,0, 18588,103
633, 59.5,0,0.1035, 0,0, 20593,80
645, 59.5,0.975,0.1035, 0,0, 18090,89
657, 59.5,2.25,0.1035, 1,0, 16532,147
669, 59.5,3.6,0.1035, 0,0, 0,0
610, 281.5,-2.25,0.1035, 6,0, 183292,536
622, 281.5,-0.975,0.1035, 17,0, 238239,370
634, 281.5,0,0.1035, 11,0, 246151,306
646, 281.5,0.975,0.1035, 11,0, 237324,359
658, 281.5,2.25,0.1035, 9,0, 180301,531
670, 281.5,3.6,0.1035, 0,0, 0,0
685, 14.5,-2.25,0.11, 0,0, 20129,72
697, 14.5,-0.975,0.11, 1,0, 17636,173
709, 14.5,0,0.11, 1,0, 18935,187
721, 14.5,0.975,0.11, 1,0, 16996,172
733, 14.5,2.25,0.11, 4,0, 19076,74
745, 14.5,3.6,0.11, 0,0, 0,0
686, 31,-2.25,0.11, 0,0, 8038,130
698, 31,-0.975,0.11, 2,1, 7721,142
710, 31,0,0.11, 0,0, 8228,134
722, 31,0.975,0.11, 0,0, 7531,120
734, 31,2.25,0.11, 0,0, 7656,123
746, 31,3.6,0.11, 0,0, 0,0
687, 35,-2.25,0.11, 2,0, 8206,132
699, 35,-0.975,0.11, 0,0, 7993,142
711, 35,0,0.11, 0,0, 8622,109
723, 35,0.975,0.11, 0,0, 7880,135
735, 35,2.25,0.11, 0,0, 7826,137
747, 35,3.6,0.11, 0,0, 0,0
688, 38.5,-2.25,0.11, 1,0, 6326,113
700, 38.5,-0.975,0.11, 1,0, 6406,92
712, 38.5,0,0.11, 0,0, 6869,76
724, 38.5,0.975,0.11, 0,0, 6091,79
736, 38.5,2.25,0.11, 0,0, 6059,99
748, 38.5,3.6,0.11, 0,0, 0,0
689, 41.5,-2.25,0.11, 1,0, 6524,96
701, 41.5,-0.975,0.11, 1,0, 6760,68
713, 41.5,0,0.11, 0,0, 7267,60
725, 41.5,0.975,0.11, 0,0, 6499,67
737, 41.5,2.25,0.11, 1,0, 6275,80
749, 41.5,3.6,0.11, 0,0, 0,0
690, 44,-2.25,0.11, 2,0, 4342,44
702, 44,-0.975,0.11, 1,0, 4732,59
714, 44,0,0.11, 1,0, 5109,34
726, 44,0.975,0.11, 0,0, 4595,39
738, 44,2.25,0.11, 1,0, 4476,47
750, 44,3.6,0.11, 0,0, 0,0
691, 46.5,-2.25,0.11, 0,0, 7111,71
703, 46.5,-0.975,0.11, 0,0, 7327,70
715, 46.5,0,0.11, 1,0, 7962,51
727, 46.5,0.975,0.11, 0,0, 7404,53
739, 46.5,2.25,0.11, 0,0, 6593,84
751, 46.5,3.6,0.11, 0,0, 0,0
692, 52,-2.25,0.11, 2,0, 19863,186
704, 52,-0.975,0.11, 2,0, 21718,113
716, 52,0,0.11, 1,0, 23230,99
728, 52,0.975,0.11, 1,0, 21403,123
740, 52,2.25,0.11, 2,0, 19173,164
752, 52,3.6,0.11, 0,0, 0,0
693, 59.5,-2.25,0.11, 0,0, 18497,103
705, 59.5,-0.975,0.11, 0,0, 21562,77
717, 59.5,0,0.11, 2,0, 22719,61
729, 59.5,0.975,0.11, 3,0, 21327,80
741, 59.5,2.25,0.11, 1,0, 18115,97
753, 59.5,3.6,0.11, 0,0, 0,0
694, 281.5,-2.25,0.11, 9,0, 178181,395
706, 281.5,-0.975,0.11, 14,0, 244009,258
718, 281.5,0,0.11, 8,0, 245150,207
730, 281.5,0.975,0.11, 15,0, 243119,258
742, 281.5,2.25,0.11, 5,0, 175160,337
754, 281.5,3.6,0.11, 0,0, 0,0
769, 14.5,-2.25,0.1165, 2,0, 30325,83
781, 14.5,-0.975,0.1165, 1,0, 28067,204
793, 14.5,0,0.1165, 0,0, 29944,215
805, 14.5,0.975,0.1165, 0,0, 27275,199
817, 14.5,2.25,0.1165, 4,0, 28805,82
829, 14.5,3.6,0.1165, 0,0, 0,0
770, 31,-2.25,0.1165, 0,0, 12252,155
782, 31,-0.975,0.1165, 0,0, 12319,171
794, 31,0,0.1165, 1,0, 12935,162
806, 31,0.975,0.1165, 2,0, 11987,142
818, 31,2.25,0.1165, 0,0, 11728,131
830, 31,3.6,0.1165, 0,0, 0,0
771, 35,-2.25,0.1165, 1,0, 12418,164
783, 35,-0.975,0.1165, 0,0, 12695,149
795, 35,0,0.1165, 0,0, 13302,158
807, 35,0.975,0.1165, 0,0, 12702,148
819, 35,2.25,0.1165, 0,0, 11924,144
831, 35,3.6,0.1165, 0,0, 0,0
772, 38.5,-2.25,0.1165, 1,0, 9611,134
784, 38.5,-0.975,0.1165, 1,0, 10265,93
796, 38.5,0,0.1165, 1,0, 10703,88
808, 38.5,0.975,0.1165, 0,0, 9940,117
820, 38.5,2.25,0.1165, 1,0, 9404,120
832, 38.5,3.6,0.1165, 0,0, 0,0
773, 41.5,-2.25,0.1165, 1,0, 9715,101
785, 41.5,-0.975,0.1165, 3,0, 10786,94
797, 41.5,0,0.1165, 0,0, 11074,84
809, 41.5,0.975,0.1165, 1,0, 10538,94
821, 41.5,2.25,0.1165, 0,0, 9501,127
833, 41.5,3.6,0.1165, 0,0, 0,0
774, 44,-2.25,0.1165, 0,0, 6741,69
786, 44,-0.975,0.1165, 2,0, 7523,39
798, 44,0,0.1165, 1,0, 7858,27
810, 44,0.975,0.1165, 0,0, 7381,55
822, 44,2.25,0.1165, 1,0, 6387,53
834, 44,3.6,0.1165, 0,0, 0,0
775, 46.5,-2.25,0.1165, 2,0, 10418,103
787, 46.5,-0.975,0.1165, 0,0, 11667,75
799, 46.5,0,0.1165, 1,0, 12295,60
811, 46.5,0.975,0.1165, 1,0, 11266,62
823, 46.5,2.25,0.1165, 1,0, 10116,96
835, 46.5,3.6,0.1165, 0,0, 0,0
776, 52,-2.25,0.1165, 3,0, 28858,206
788, 52,-0.975,0.1165, 2,0, 33399,142
800, 52,0,0.1165, 3,0, 35007,109
812, 52,0.975,0.1165, 1,0, 33357,139
824, 52,2.25,0.1165, 1,0, 28152,172
836, 52,3.6,0.1165, 0,0, 0,0
777, 59.5,-2.25,0.1165, 1,0, 26503,112
789, 59.5,-0.975,0.1165, 4,0, 33013,73
801, 59.5,0,0.1165, 2,0, 34060,71
813, 59.5,0.975,0.1165, 2,0, 32537,96
825, 59.5,2.25,0.1165, 1,0, 26278,123
837, 59.5,3.6,0.1165, 0,0, 0,0
778, 281.5,-2.25,0.1165, 14,0, 226053,375
790, 281.5,-0.975,0.1165, 14,0, 327371,250
802, 281.5,0,0.1165, 9,0, 318269,161
814, 281.5,0.975,0.1165, 19,0, 326324,231
826, 281.5,2.25,0.1165, 14,0, 224721,377
838, 281.5,3.6,0.1165, 0,0, 0,0
853, 14.5,-2.25,0.1235, 1,0, 39463,75
865, 14.5,-0.975,0.1235, 1,0, 38893,214
877, 14.5,0,0.1235, 3,0, 40043,238
889, 14.5,0.975,0.1235, 0,0, 37489,175
901, 14.5,2.25,0.1235, 2,0, 37565,79
913, 14.5,3.6,0.1235, 0,0, 0,0
854, 31,-2.25,0.1235, 0,0, 15789,140
