i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
877, 14.5,0,0.1235, 1614,17, 7222,167
889, 14.5,0.975,0.1235, 1589,10, 7353,142
901, 14.5,2.25,0.1235, 1470,3, 6512,27
913, 14.5,3.6,0.1235, 0,0, 0,0
854, 31,-2.25,0.1235, 555,8, 2699,67
866, 31,-0.975,0.1235, 694,12, 3499,99
878, 31,0,0.1235, 666,12, 3217,104
890, 31,0.975,0.1235, 695,10, 3672,97
902, 31,2.25,0.1235, 556,8, 2776,69
914, 31,3.6,0.1235, 0,0, 0,0
855, 35,-2.25,0.1235, 503,6, 2861,72
867, 35,-0.975,0.1235, 673,12, 3220,82
879, 35,0,0.1235, 695,10, 3017,87
891, 35,0.975,0.1235, 683,7, 3369,110
903, 35,2.25,0.1235, 519,6, 2866,74
915, 35,3.6,0.1235, 0,0, 0,0
856, 38.5,-2.25,0.1235, 397,8, 2022,43
868, 38.5,-0.975,0.1235, 536,12, 2388,78
880, 38.5,0,0.1235, 520,7, 2311,70
892, 38.5,0.975,0.1235, 493,4, 2373,63
904, 38.5,2.25,0.1235, 369,2, 2014,48
916, 38.5,3.6,0.1235, 0,0, 0,0
857, 41.5,-2.25,0.1235, 344,10, 2001,71
869, 41.5,-0.975,0.1235, 473,6, 2371,55
881, 41.5,0,0.1235, 501,3, 2351,58
893, 41.5,0.975,0.1235, 472,3, 2429,64
905, 41.5,2.25,0.1235, 333,12, 2058,67
917, 41.5,3.6,0.1235, 0,0, 0,0
858, 44,-2.25,0.1235, 198,2, 1286,31
870, 44,-0.975,0.1235, 306,1, 1646,49
882, 44,0,0.1235, 311,3, 1601,38
894, 44,0.975,0.1235, 305,6, 1647,42
906, 44,2.25,0.1235, 214,0, 1311,32
918, 44,3.6,0.1235, 0,0, 0,0
859, 46.5,-2.25,0.1235, 281,3, 1925,43
871, 46.5,-0.975,0.1235, 474,2, 2402,69
883, 46.5,0,0.1235, 430,2, 2174,41
895, 46.5,0.975,0.1235, 460,0, 2400,66
907, 46.5,2.25,0.1235, 329,1, 1966,49
919, 46.5,3.6,0.1235, 0,0, 0,0
860, 52,-2.25,0.1235, 655,4, 4429,81
872, 52,-0.975,0.1235, 964,8, 5653,119
884, 52,0,0.1235, 916,5, 5002,95
896, 52,0.975,0.1235, 969,8, 5427,120
908, 52,2.25,0.1235, 666,3, 4456,73
920, 52,3.6,0.1235, 0,0, 0,0
861, 59.5,-2.25,0.1235, 463,2, 2915,50
873, 59.5,-0.975,0.1235, 728,3, 3789,49
885, 59.5,0,0.1235, 686,3, 3403,45
897, 59.5,0.975,0.1235, 698,4, 3628,47
909, 59.5,2.25,0.1235, 455,2, 2923,37
921, 59.5,3.6,0.1235, 0,0, 0,0
862, 281.5,-2.25,0.1235, 1850,9, 10033,63
874, 281.5,-0.975,0.1235, 3091,8, 14401,70
886, 281.5,0,0.1235, 2864,7, 12634,48
898, 281.5,0.975,0.1235, 3071,2, 14573,53
910, 281.5,2.25,0.1235, 1749,8, 9970,42
922, 281.5,3.6,0.1235, 0,0, 0,0
937, 14.5,-2.25,0.13, 1628,2, 6418,22
949, 14.5,-0.975,0.13, 1744,10, 7304,107
961, 14.5,0,0.13, 1770,6, 7143,104
973, 14.5,0.975,0.13, 1731,7, 7283,85
985, 14.5,2.25,0.13, 1523,3, 6285,29
997, 14.5,3.6,0.13, 0,0, 0,0
938, 31,-2.25,0.13, 574,5, 2530,45
950, 31,-0.975,0.13, 695,7, 3231,77
962, 31,0,0.13, 691,6, 3082,79
974, 31,0.975,0.13, 648,8, 3294,80
986, 31,2.25,0.13, 556,2, 2482,47
998, 31,3.6,0.13, 0,0, 0,0
939, 35,-2.25,0.13, 496,7, 2571,51
951, 35,-0.975,0.13, 677,9, 3115,80
963, 35,0,0.13, 674,5, 2802,66
975, 35,0.975,0.13, 612,9, 3127,81
987, 35,2.25,0.13, 512,6, 2600,54
999, 35,3.6,0.13, 0,0, 0,0
940, 38.5,-2.25,0.13, 335,2, 1893,50
952, 38.5,-0.975,0.13, 492,6, 2233,53
964, 38.5,0,0.13, 492,3, 2116,41
976, 38.5,0.975,0.13, 499,9, 2308,68
988, 38.5,2.25,0.13, 356,0, 1841,38
1000, 38.5,3.6,0.13, 0,0, 0,0
941, 41.5,-2.25,0.13, 332,1, 1835,47
953, 41.5,-0.975,0.13, 463,4, 2280,56
965, 41.5,0,0.13, 471,5, 2168,45
977, 41.5,0.975,0.13, 504,4, 2370,53
989, 41.5,2.25,0.13, 334,8, 1917,34
1001, 41.5,3.6,0.13, 0,0, 0,0
942, 44,-2.25,0.13, 224,2, 1276,25
954, 44,-0.975,0.13, 304,5, 1451,30
966, 44,0,0.13, 281,2, 1393,24
978, 44,0.975,0.13, 289,1, 1494,30
990, 44,2.25,0.13, 213,2, 1220,18
1002, 44,3.6,0.13, 0,0, 0,0
943, 46.5,-2.25,0.13, 287,4, 1742,42
955, 46.5,-0.975,0.13, 422,3, 2256,38
967, 46.5,0,0.13, 391,2, 2038,28
979, 46.5,0.975,0.13, 417,2, 2177,49
991, 46.5,2.25,0.13, 293,6, 1752,36
1003, 46.5,3.6,0.13, 0,0, 0,0
944, 52,-2.25,0.13, 604,11, 4004,68
956, 52,-0.975,0.13, 1000,6, 4953,57
968, 52,0,0.13, 911,3, 4530,64
980, 52,0.975,0.13, 959,3, 5045,69
992, 52,2.25,0.13, 633,0, 3919,63
1004, 52,3.6,0.13, 0,0, 0,0
945, 59.5,-2.25,0.13, 415,1, 2550,25
957, 59.5,-0.975,0.13, 641,2, 3305,26
969, 59.5,0,0.13, 594,0, 2968,30
981, 59.5,0.975,0.13, 628,3, 3235,32
993, 59.5,2.25,0.13, 399,1, 2477,21
1005, 59.5,3.6,0.13, 0,0, 0,0
946, 281.5,-2.25,0.13, 1524,3, 8038,27
958, 281.5,-0.975,0.13, 2483,2, 11892,24
970, 281.5,0,0.13, 2254,2, 10463,26
982, 281.5,0.975,0.13, 2478,6, 12036,32
994, 281.5,2.25,0.13, 1480,2, 8108,33
1006, 281.5,3.6,0.13, 0,0, 0,0
1021, 14.5,-2.25,0.1365, 2246,4, 8626,21
1033, 14.5,-0.975,0.1365, 2464,11, 9662,94
1045, 14.5,0,0.1365, 2528,15, 9408,104
1057, 14.5,0.975,0.1365, 2445,9, 9686,110
1069, 14.5,2.25,0.1365, 2143,3, 8366,21
1081, 14.5,3.6,0.1365, 0,0, 0,0
1022, 31,-2.25,0.1365, 743,5, 3209,40
1034, 31,-0.975,0.1365, 928,8, 4107,74
1046, 31,0,0.1365, 952,8, 3883,81
1058, 31,0.975,0.1365, 918,9, 4066,98
1070, 31,2.25,0.1365, 762,11, 3208,45
1082, 31,3.6,0.1365, 0,0, 0,0
1023, 35,-2.25,0.1365, 633,5, 3050,38
1035, 35,-0.975,0.1365, 909,9, 3903,81
1047, 35,0,0.1365, 925,9, 3755,73
1059, 35,0.975,0.1365, 887,9, 4061,66
1071, 35,2.25,0.1365, 663,8, 3266,44
1083, 35,3.6,0.1365, 0,0, 0,0
1024, 38.5,-2.25,0.1365, 466,3, 2315,37
1036, 38.5,-0.975,0.1365, 679,7, 3023,60
1048, 38.5,0,0.1365, 641,5, 2674,42
1060, 38.5,0.975,0.1365, 680,9, 2906,65
1072, 38.5,2.25,0.1365, 479,6, 2251,46
1084, 38.5,3.6,0.1365, 0,0, 0,0
1025, 41.5,-2.25,0.1365, 447,4, 2295,45
1037, 41.5,-0.975,0.1365, 653,4, 2835,38
1049, 41.5,0,0.1365, 586,3, 2676,35
1061, 41.5,0.975,0.1365, 624,4, 2936,54
1073, 41.5,2.25,0.1365, 464,6, 2321,24
1085, 41.5,3.6,0.1365, 0,0, 0,0
1026, 44,-2.25,0.1365, 292,2, 1468,24
1038, 44,-0.975,0.1365, 379,3, 1846,38
1050, 44,0,0.1365, 353,2, 1727,17
1062, 44,0.975,0.1365, 374,4, 2006,32
1074, 44,2.25,0.1365, 271,0, 1485,25
1086, 44,3.6,0.1365, 0,0, 0,0
1027, 46.5,-2.25,0.1365, 343,5, 1989,33
1039, 46.5,-0.975,0.1365, 561,5, 2722,40
1051, 46.5,0,0.1365, 501,2, 2421,27
1063, 46.5,0.975,0.1365, 524,2, 2758,38
1075, 46.5,2.25,0.1365, 343,3, 2087,31
1087, 46.5,3.6,0.1365, 0,0, 0,0
1028, 52,-2.25,0.1365, 755,4, 4545,71
1040, 52,-0.975,0.1365, 1199,1, 6118,65
1052, 52,0,0.1365, 1069,2, 5281,46
1064, 52,0.975,0.1365, 1138,0, 6110,83
1076, 52,2.25,0.1365, 784,4, 4602,47
1088, 52,3.6,0.1365, 0,0, 0,0
1029, 59.5,-2.25,0.1365, 520,1, 2930,24
1041, 59.5,-0.975,0.1365, 767,1, 3879,23
1053, 59.5,0,0.1365, 707,3, 3410,24
1065, 59.5,0.975,0.1365, 772,0, 3888,27
1077, 59.5,2.25,0.1365, 516,4, 2903,24
1089, 59.5,3.6,0.1365, 0,0, 0,0
1030, 281.5,-2.25,0.1365, 1591,1, 8842,31
1042, 281.5,-0.975,0.1365, 2698,2, 13251,32
1054, 281.5,0,0.1365, 2341,0, 11300,19
1066, 281.5,0.975,0.1365, 2701,1, 13354,24
1078, 281.5,2.25,0.1365, 1506,4, 8611,34
1090, 281.5,3.6,0.1365, 0,0, 0,0
1105, 14.5,-2.25,0.145, 3885,0, 14315,17
1117, 14.5,-0.975,0.145, 4512,11, 16210,82
1129, 14.5,0,0.145, 4228,11, 15414,103
1141, 14.5,0.975,0.145, 4375,12, 16290,85
1153, 14.5,2.25,0.145, 3744,3, 14063,26
1165, 14.5,3.6,0.145, 0,0, 0,0
1106, 31,-2.25,0.145, 1241,5, 4981,35
1118, 31,-0.975,0.145, 1603,11, 6411,94
1130, 31,0,0.145, 1635,9, 6096,72
1142, 31,0.975,0.145, 1542,11, 6357,81
1154, 31,2.25,0.145, 1163,8, 4908,46
1166, 31,3.6,0.145, 0,0, 0,0
1107, 35,-2.25,0.145, 1081,7, 4794,62
1119, 35,-0.975,0.145, 1565,7, 6203,80
1131, 35,0,0.145, 1418,8, 5598,62
1143, 35,0.975,0.145, 1529,12, 6138,84
1155, 35,2.25,0.145, 1060,4, 4808,62
1167, 35,3.6,0.145, 0,0, 0,0
1108, 38.5,-2.25,0.145, 722,8, 3426,52
1120, 38.5,-0.975,0.145, 1041,4, 4316,40
1132, 38.5,0,0.145, 992,4, 4017,40
1144, 38.5,0.975,0.145, 1038,7, 4445,58
1156, 38.5,2.25,0.145, 731,5, 3417,46
1168, 38.5,3.6,0.145, 0,0, 0,0
1109, 41.5,-2.25,0.145, 703,8, 3222,42
1121, 41.5,-0.975,0.145, 934,1, 4263,45
1133, 41.5,0,0.145, 865,5, 4041,43
1145, 41.5,0.975,0.145, 925,4, 4405,60
1157, 41.5,2.25,0.145, 713,7, 3404,42
1169, 41.5,3.6,0.145, 0,0, 0,0
1110, 44,-2.25,0.145, 375,4, 2074,27
1122, 44,-0.975,0.145, 587,5, 2839,29
1134, 44,0,0.145, 548,4, 2537,27
1146, 44,0.975,0.145, 547,5, 2904,38
1158, 44,2.25,0.145, 375,1, 2142,18
1170, 44,3.6,0.145, 0,0, 0,0
1111, 46.5,-2.25,0.145, 566,1, 3043,28
1123, 46.5,-0.975,0.145, 809,3, 3992,27
1135, 46.5,0,0.145, 723,6, 3474,27
1147, 46.5,0.975,0.145, 768,7, 3957,34
1159, 46.5,2.25,0.145, 490,6, 2841,46
1171, 46.5,3.6,0.145, 0,0, 0,0
1112, 52,-2.25,0.145, 1127,2, 6452,58
1124, 52,-0.975,0.145, 1636,2, 8798,51
1136, 52,0,0.145, 1492,7, 7616,58
1148, 52,0.975,0.145, 1749,5, 8750,73
1160, 52,2.25,0.145, 1114,5, 6357,60
1172, 52,3.6,0.145, 0,0, 0,0
1113, 59.5,-2.25,0.145, 649,1, 3919,23
1125, 59.5,-0.975,0.145, 1069,3, 5556,23
1137, 59.5,0,0.145, 955,1, 4708,23
1149, 59.5,0.975,0.145, 1085,1, 5603,29
1161, 59.5,2.25,0.145, 642,3, 3777,26
1173, 59.5,3.6,0.145, 0,0, 0,0
1114, 281.5,-2.25,0.145, 1951,3, 10679,21
1126, 281.5,-0.975,0.145, 3253,1, 16525,18
1138, 281.5,0,0.145, 2868,0, 14174,21
1150, 281.5,0.975,0.145, 3166,2, 16461,23
1162, 281.5,2.25,0.145, 1877,3, 10368,20
1174, 281.5,3.6,0.145, 0,0, 0,0
1189, 14.5,-2.25,0.155, 4637,2, 16966,18
1201, 14.5,-0.975,0.155, 5625,10, 19927,60
1213, 14.5,0,0.155, 5293,8, 18458,57
1225, 14.5,0.975,0.155, 5469,7, 19649,53
1237, 14.5,2.25,0.155, 4571,2, 16525,22
1249, 14.5,3.6,0.155, 0,0, 0,0
1190, 31,-2.25,0.155, 1342,3, 5410,30
1202, 31,-0.975,0.155, 1836,13, 7020,64
1214, 31,0,0.155, 1749,6, 6363,43
1226, 31,0.975,0.155, 1886,11, 7109,58
1238, 31,2.25,0.155, 1398,1, 5478,18
1250, 31,3.6,0.155, 0,0, 0,0
1191, 35,-2.25,0.155, 1125,4, 4842,37
1203, 35,-0.975,0.155, 1616,8, 6532,55
1215, 35,0,0.155, 1555,4, 5937,39
1227, 35,0.975,0.155, 1643,8, 6618,50
1239, 35,2.25,0.155, 1197,2, 4860,39
1251, 35,3.6,0.155, 0,0, 0,0
1192, 38.5,-2.25,0.155, 728,4, 3343,36
1204, 38.5,-0.975,0.155, 1099,5, 4580,39
1216, 38.5,0,0.155, 999,5, 4189,37
1228, 38.5,0.975,0.155, 1146,3, 4739,31
1240, 38.5,2.25,0.155, 789,0, 3452,22
1252, 38.5,3.6,0.155, 0,0, 0,0
1193, 41.5,-2.25,0.155, 641,4, 3230,34
1205, 41.5,-0.975,0.155, 966,3, 4498,30
1217, 41.5,0,0.155, 921,1, 4038,25
1229, 41.5,0.975,0.155, 1032,4, 4561,41
1241, 41.5,2.25,0.155, 667,2, 3269,26
1253, 41.5,3.6,0.155, 0,0, 0,0
1194, 44,-2.25,0.155, 407,2, 2075,18
1206, 44,-0.975,0.155, 589,1, 2813,15
1218, 44,0,0.155, 565,2, 2504,16
1230, 44,0.975,0.155, 569,1, 2849,19
1242, 44,2.25,0.155, 393,2, 2096,12
1254, 44,3.6,0.155, 0,0, 0,0
1195, 46.5,-2.25,0.155, 526,2, 2798,21
1207, 46.5,-0.975,0.155, 737,2, 3783,24
1219, 46.5,0,0.155, 680,0, 3428,22
1231, 46.5,0.975,0.155, 824,3, 4031,30
1243, 46.5,2.25,0.155, 516,2, 2878,26
1255, 46.5,3.6,0.155, 0,0, 0,0
1196, 52,-2.25,0.155, 1046,3, 5931,26
1208, 52,-0.975,0.155, 1632,2, 8311,36
1220, 52,0,0.155, 1366,1, 7278,26
1232, 52,0.975,0.155, 1616,0, 8374,40
1244, 52,2.25,0.155, 966,3, 6006,35
1256, 52,3.6,0.155, 0,0, 0,0
1197, 59.5,-2.25,0.155, 621,1, 3485,10
1209, 59.5,-0.975,0.155, 917,0, 4967,10
1221, 59.5,0,0.155, 868,2, 4227,12
1233, 59.5,0.975,0.155, 936,0, 5052,17
1245, 59.5,2.25,0.155, 602,1, 3533,16
1257, 59.5,3.6,0.155, 0,0, 0,0
1198, 281.5,-2.25,0.155, 1626,3, 8735,13
1210, 281.5,-0.975,0.155, 2600,2, 13783,15
1222, 281.5,0,0.155, 2242,1, 11480,2
1234, 281.5,0.975,0.155, 2678,1, 13654,9
1246, 281.5,2.25,0.155, 1588,3, 8887,11
1258, 281.5,3.6,0.155, 0,0, 0,0
1273, 14.5,-2.25,1.08, 43155,7, 150641,36
1285, 14.5,-0.975,1.08, 58481,9, 207474,72
1297, 14.5,0,1.08, 51126,12, 182181,81
1309, 14.5,0.975,1.08, 59071,11, 209412,77
1321, 14.5,2.25,1.08, 43519,1, 152795,35
1333, 14.5,3.6,1.08, 0,0, 0,0
1274, 31,-2.25,1.08, 8754,2, 33547,17
1286, 31,-0.975,1.08, 12608,4, 47346,66
1298, 31,0,1.08, 11104,8, 41984,73
1310, 31,0.975,1.08, 12808,10, 48351,54
1322, 31,2.25,1.08, 8805,2, 33998,26
1334, 31,3.6,1.08, 0,0, 0,0
1275, 35,-2.25,1.08, 6145,3, 24927,36
1287, 35,-0.975,1.08, 9112,9, 36022,52
1299, 35,0,1.08, 8075,9, 31828,50
1311, 35,0.975,1.08, 9247,10, 36710,60
1323, 35,2.25,1.08, 6200,1, 25789,41
1335, 35,3.6,1.08, 0,0, 0,0
1276, 38.5,-2.25,1.08, 3469,2, 15157,24
1288, 38.5,-0.975,1.08, 5283,4, 22479,52
1300, 38.5,0,1.08, 4602,3, 19798,33
1312, 38.5,0.975,1.08, 5291,5, 22717,38
1324, 38.5,2.25,1.08, 3599,3, 15627,37
1336, 38.5,3.6,1.08, 0,0, 0,0
1277, 41.5,-2.25,1.08, 2731,3, 12971,25
1289, 41.5,-0.975,1.08, 4271,2, 19441,33
1301, 41.5,0,1.08, 3789,4, 17267,21
1313, 41.5,0.975,1.08, 4292,1, 19717,28
1325, 41.5,2.25,1.08, 2878,4, 13620,32
1337, 41.5,3.6,1.08, 0,0, 0,0
1278, 44,-2.25,1.08, 1536,0, 7948,21
1290, 44,-0.975,1.08, 2382,2, 11612,24
1302, 44,0,1.08, 2100,2, 10143,13
1314, 44,0.975,1.08, 2330,3, 11857,15
1326, 44,2.25,1.08, 1562,2, 7915,11
1338, 44,3.6,1.08, 0,0, 0,0
1279, 46.5,-2.25,1.08, 1913,2, 10067,28
1291, 46.5,-0.975,1.08, 2952,6, 15342,29
1303, 46.5,0,1.08, 2537,3, 13234,17
1315, 46.5,0.975,1.08, 3041,2, 15646,23
1327, 46.5,2.25,1.08, 1913,7, 10407,20
1339, 46.5,3.6,1.08, 0,0, 0,0
1280, 52,-2.25,1.08, 3413,4, 19444,32
1292, 52,-0.975,1.08, 5509,8, 29375,47
1304, 52,0,1.08, 4754,3, 25393,21
1316, 52,0.975,1.08, 5387,2, 29580,37
1328, 52,2.25,1.08, 3553,2, 20031,38
1340, 52,3.6,1.08, 0,0, 0,0
1281, 59.5,-2.25,1.08, 1840,2, 10340,10
1293, 59.5,-0.975,1.08, 2928,2, 15922,20
1305, 59.5,0,1.08, 2487,0, 13646,14
1317, 59.5,0.975,1.08, 2885,1, 16298,13
1329, 59.5,2.25,1.08, 1805,6, 10479,18
1341, 59.5,3.6,1.08, 0,0, 0,0
1282, 281.5,-2.25,1.08, 3955,1, 22945,7
1294, 281.5,-0.975,1.08, 6937,0, 37208,13
1306, 281.5,0,1.08, 6141,0, 32554,8
1318, 281.5,0.975,1.08, 7156,0, 37565,12
1330, 281.5,2.25,1.08, 4045,1, 23521,12
1342, 281.5,3.6,1.08, 0,0, 0,0
1357, 14.5,-2.25,2.06667, 0,0, 0,0
1369, 14.5,-0.975,2.06667, 0,0, 0,0
1381, 14.5,0,2.06667, 0,0, 0,0
1393, 14.5,0.975,2.06667, 0,0, 0,0
1405, 14.5,2.25,2.06667, 0,0, 0,0
1417, 14.5,3.6,2.06667, 0,0, 0,0
1358, 31,-2.25,2.06667, 0,0, 0,0
1370, 31,-0.975,2.06667, 0,0, 0,0
1382, 31,0,2.06667, 0,0, 0,0
1394, 31,0.975,2.06667, 0,0, 0,0
1406, 31,2.25,2.06667, 0,0, 0,0
1418, 31,3.6,2.06667, 0,0, 0,0
1359, 35,-2.25,2.06667, 0,0, 0,0
1371, 35,-0.975,2.06667, 0,0, 0,0
1383, 35,0,2.06667, 0,0, 0,0
1395, 35,0.975,2.06667, 0,0, 0,0
1407, 35,2.25,2.06667, 0,0, 0,0
1419, 35,3.6,2.06667, 0,0, 0,0
1360, 38.5,-2.25,2.06667, 0,0, 0,0
1372, 38.5,-0.975,2.06667, 0,0, 0,0
1384, 38.5,0,2.06667, 0,0, 0,0
1396, 38.5,0.975,2.06667, 0,0, 0,0
1408, 38.5,2.25,2.06667, 0,0, 0,0
1420, 38.5,3.6,2.06667, 0,0, 0,0
1361, 41.5,-2.25,2.06667, 0,0, 0,0
1373, 41.5,-0.975,2.06667, 0,0, 0,0
1385, 41.5,0,2.06667, 0,0, 0,0
1397, 41.5,0.975,2.06667, 0,0, 0,0
1409, 41.5,2.25,2.06667, 0,0, 0,0
1421, 41.5,3.6,2.06667, 0,0, 0,0
1362, 44,-2.25,2.06667, 0,0, 0,0
1374, 44,-0.975,2.06667, 0,0, 0,0
1386, 44,0,2.06667, 0,0, 0,0
1398, 44,0.975,2.06667, 0,0, 0,0
1410, 44,2.25,2.06667, 0,0, 0,0
1422, 44,3.6,2.06667, 0,0, 0,0
1363, 46.5,-2.25,2.06667, 0,0, 0,0
1375, 46.5,-0.975,2.06667, 0,0, 0,0
1387, 46.5,0,2.06667, 0,0, 0,0
1399, 46.5,0.975,2.06667, 0,0, 0,0
1411, 46.5,2.25,2.06667, 0,0, 0,0
1423, 46.5,3.6,2.06667, 0,0, 0,0
1364, 52,-2.25,2.06667, 0,0, 0,0
1376, 52,-0.975,2.06667, 0,0, 0,0
1388, 52,0,2.06667, 0,0, 0,0
1400, 52,0.975,2.06667, 0,0, 0,0
1412, 52,2.25,2.06667, 0,0, 0,0
1424, 52,3.6,2.06667, 0,0, 0,0
1365, 59.5,-2.25,2.06667, 0,0, 0,0
1377, 59.5,-0.975,2.06667, 0,0, 0,0
1389, 59.5,0,2.06667, 0,0, 0,0
1401, 59.5,0.975,2.06667, 0,0, 0,0
1413, 59.5,2.25,2.06667, 0,0, 0,0
1425, 59.5,3.6,2.06667, 0,0, 0,0
1366, 281.5,-2.25,2.06667, 0,0, 0,0
1378, 281.5,-0.975,2.06667, 0,0, 0,0
1390, 281.5,0,2.06667, 0,0, 0,0
1402, 281.5,0.975,2.06667, 0,0, 0,0
1414, 281.5,2.25,2.06667, 0,0, 0,0
1426, 281.5,3.6,2.06667, 0,0, 0,0
