i_bin,x,y,z, w_jets_bin,w_tau_jets_bin, q_jets_bin,q_tau_jets_bin
855, 35,-2.25,0.1235, 0,0, 1127,5
867, 35,-0.975,0.1235, 0,0, 2035,6
879, 35,0,0.1235, 0,0, 2558,5
891, 35,0.975,0.1235, 0,0, 2014,9
903, 35,2.25,0.1235, 1,0, 1107,8
915, 35,3.6,0.1235, 0,0, 0,0
856, 38.5,-2.25,0.1235, 0,0, 791,7
868, 38.5,-0.975,0.1235, 0,0, 1446,5
880, 38.5,0,0.1235, 0,0, 1870,6
892, 38.5,0.975,0.1235, 0,0, 1458,4
904, 38.5,2.25,0.1235, 0,0, 796,9
916, 38.5,3.6,0.1235, 0,0, 0,0
857, 41.5,-2.25,0.1235, 0,0, 711,8
869, 41.5,-0.975,0.1235, 0,0, 1465,9
881, 41.5,0,0.1235, 0,0, 1780,4
893, 41.5,0.975,0.1235, 0,0, 1339,3
905, 41.5,2.25,0.1235, 0,0, 750,4
917, 41.5,3.6,0.1235, 0,0, 0,0
858, 44,-2.25,0.1235, 0,0, 508,5
870, 44,-0.975,0.1235, 1,0, 956,1
882, 44,0,0.1235, 0,0, 1209,3
894, 44,0.975,0.1235, 0,0, 945,2
906, 44,2.25,0.1235, 0,0, 516,2
918, 44,3.6,0.1235, 0,0, 0,0
859, 46.5,-2.25,0.1235, 0,0, 704,7
871, 46.5,-0.975,0.1235, 0,0, 1472,5
883, 46.5,0,0.1235, 0,0, 1784,5
895, 46.5,0.975,0.1235, 0,0, 1449,1
907, 46.5,2.25,0.1235, 0,0, 726,7
919, 46.5,3.6,0.1235, 0,0, 0,0
860, 52,-2.25,0.1235, 0,0, 1802,10
872, 52,-0.975,0.1235, 0,0, 3695,12
884, 52,0,0.1235, 0,0, 4637,2
896, 52,0.975,0.1235, 0,0, 3735,6
908, 52,2.25,0.1235, 0,0, 1803,11
920, 52,3.6,0.1235, 0,0, 0,0
861, 59.5,-2.25,0.1235, 0,0, 1393,4
873, 59.5,-0.975,0.1235, 1,0, 3014,2
885, 59.5,0,0.1235, 1,0, 3844,1
897, 59.5,0.975,0.1235, 0,0, 2973,3
909, 59.5,2.25,0.1235, 0,0, 1441,0
921, 59.5,3.6,0.1235, 0,0, 0,0
862, 281.5,-2.25,0.1235, 2,0, 17844,15
874, 281.5,-0.975,0.1235, 1,0, 53603,17
886, 281.5,0,0.1235, 6,0, 61940,11
898, 281.5,0.975,0.1235, 11,0, 53259,17
910, 281.5,2.25,0.1235, 2,0, 17636,19
922, 281.5,3.6,0.1235, 0,0, 0,0
937, 14.5,-2.25,0.13, 0,0, 3758,6
949, 14.5,-0.975,0.13, 0,0, 6251,12
961, 14.5,0,0.13, 2,0, 7743,15
973, 14.5,0.975,0.13, 0,0, 6123,6
985, 14.5,2.25,0.13, 1,0, 3623,4
997, 14.5,3.6,0.13, 0,0, 0,0
938, 31,-2.25,0.13, 0,0, 1257,10
950, 31,-0.975,0.13, 0,0, 2276,9
962, 31,0,0.13, 0,0, 2842,13
974, 31,0.975,0.13, 0,0, 2305,10
986, 31,2.25,0.13, 0,0, 1258,6
998, 31,3.6,0.13, 0,0, 0,0
939, 35,-2.25,0.13, 0,0, 1151,6
951, 35,-0.975,0.13, 1,0, 2133,7
963, 35,0,0.13, 1,0, 2646,5
975, 35,0.975,0.13, 0,0, 2266,7
987, 35,2.25,0.13, 0,0, 1212,5
999, 35,3.6,0.13, 0,0, 0,0
940, 38.5,-2.25,0.13, 0,0, 836,6
952, 38.5,-0.975,0.13, 0,0, 1544,7
964, 38.5,0,0.13, 0,0, 1917,2
976, 38.5,0.975,0.13, 0,0, 1578,6
988, 38.5,2.25,0.13, 0,0, 785,5
1000, 38.5,3.6,0.13, 0,0, 0,0
941, 41.5,-2.25,0.13, 0,0, 739,6
953, 41.5,-0.975,0.13, 0,0, 1476,6
965, 41.5,0,0.13, 0,0, 1882,5
977, 41.5,0.975,0.13, 0,0, 1473,4
989, 41.5,2.25,0.13, 0,0, 719,6
1001, 41.5,3.6,0.13, 0,0, 0,0
942, 44,-2.25,0.13, 0,0, 514,6
954, 44,-0.975,0.13, 0,0, 993,3
966, 44,0,0.13, 0,0, 1304,0
978, 44,0.975,0.13, 0,0, 992,2
990, 44,2.25,0.13, 0,0, 518,4
1002, 44,3.6,0.13, 0,0, 0,0
943, 46.5,-2.25,0.13, 1,0, 695,2
955, 46.5,-0.975,0.13, 0,0, 1476,3
967, 46.5,0,0.13, 0,0, 1788,0
979, 46.5,0.975,0.13, 0,0, 1418,1
991, 46.5,2.25,0.13, 0,0, 698,3
1003, 46.5,3.6,0.13, 0,0, 0,0
944, 52,-2.25,0.13, 0,0, 1794,8
956, 52,-0.975,0.13, 0,0, 3918,4
968, 52,0,0.13, 1,0, 4567,4
980, 52,0.975,0.13, 1,0, 3767,5
992, 52,2.25,0.13, 0,0, 1693,6
1004, 52,3.6,0.13, 0,0, 0,0
945, 59.5,-2.25,0.13, 0,0, 1434,5
957, 59.5,-0.975,0.13, 0,0, 3072,0
969, 59.5,0,0.13, 2,0, 3859,3
981, 59.5,0.975,0.13, 0,0, 3104,5
993, 59.5,2.25,0.13, 0,0, 1351,4
1005, 59.5,3.6,0.13, 0,0, 0,0
946, 281.5,-2.25,0.13, 2,0, 14736,11
958, 281.5,-0.975,0.13, 3,0, 44483,10
970, 281.5,0,0.13, 5,0, 50945,12
982, 281.5,0.975,0.13, 1,0, 44533,6
994, 281.5,2.25,0.13, 4,0, 14827,9
1006, 281.5,3.6,0.13, 0,0, 0,0
1021, 14.5,-2.25,0.1365, 0,0, 5619,4
1033, 14.5,-0.975,0.1365, 0,0, 9180,16
1045, 14.5,0,0.1365, 1,0, 11047,18
1057, 14.5,0.975,0.1365, 2,0, 8905,11
1069, 14.5,2.25,0.1365, 0,0, 5225,2
1081, 14.5,3.6,0.1365, 0,0, 0,0
1022, 31,-2.25,0.1365, 1,0, 1799,4
1034, 31,-0.975,0.1365, 0,0, 3324,10
1046, 31,0,0.1365, 0,0, 3926,9
1058, 31,0.975,0.1365, 0,0, 3294,15
1070, 31,2.25,0.1365, 1,0, 1790,9
1082, 31,3.6,0.1365, 0,0, 0,0
1023, 35,-2.25,0.1365, 0,0, 1672,12
1035, 35,-0.975,0.1365, 0,0, 3066,6
1047, 35,0,0.1365, 1,0, 3848,7
1059, 35,0.975,0.1365, 0,0, 3044,13
1071, 35,2.25,0.1365, 0,0, 1611,10
1083, 35,3.6,0.1365, 0,0, 0,0
1024, 38.5,-2.25,0.1365, 0,0, 1144,3
1036, 38.5,-0.975,0.1365, 0,0, 2183,6
1048, 38.5,0,0.1365, 1,0, 2754,5
1060, 38.5,0.975,0.1365, 0,0, 2215,6
1072, 38.5,2.25,0.1365, 0,0, 1141,6
1084, 38.5,3.6,0.1365, 0,0, 0,0
1025, 41.5,-2.25,0.1365, 0,0, 1090,5
1037, 41.5,-0.975,0.1365, 1,0, 2150,3
1049, 41.5,0,0.1365, 0,0, 2557,2
1061, 41.5,0.975,0.1365, 0,0, 2059,4
1073, 41.5,2.25,0.1365, 0,0, 1074,6
1085, 41.5,3.6,0.1365, 0,0, 0,0
1026, 44,-2.25,0.1365, 0,0, 703,1
1038, 44,-0.975,0.1365, 0,0, 1375,2
1050, 44,0,0.1365, 0,0, 1636,1
1062, 44,0.975,0.1365, 0,0, 1393,1
1074, 44,2.25,0.1365, 0,0, 675,4
1086, 44,3.6,0.1365, 0,0, 0,0
1027, 46.5,-2.25,0.1365, 0,0, 1024,1
1039, 46.5,-0.975,0.1365, 0,0, 1990,3
1051, 46.5,0,0.1365, 0,0, 2475,1
1063, 46.5,0.975,0.1365, 0,0, 2016,4
1075, 46.5,2.25,0.1365, 0,0, 932,1
1087, 46.5,3.6,0.1365, 0,0, 0,0
1028, 52,-2.25,0.1365, 0,0, 2402,7
1040, 52,-0.975,0.1365, 0,0, 5156,3
1052, 52,0,0.1365, 0,0, 6173,7
1064, 52,0.975,0.1365, 2,0, 5167,3
1076, 52,2.25,0.1365, 0,0, 2406,4
1088, 52,3.6,0.1365, 0,0, 0,0
1029, 59.5,-2.25,0.1365, 0,0, 1925,1
1041, 59.5,-0.975,0.1365, 0,0, 4172,4
1053, 59.5,0,0.1365, 0,0, 4962,2
1065, 59.5,0.975,0.1365, 1,0, 4099,0
1077, 59.5,2.25,0.1365, 0,0, 1837,4
1089, 59.5,3.6,0.1365, 0,0, 0,0
1030, 281.5,-2.25,0.1365, 1,0, 16301,11
1042, 281.5,-0.975,0.1365, 4,0, 49592,9
1054, 281.5,0,0.1365, 5,0, 56534,10
1066, 281.5,0.975,0.1365, 0,0, 49782,13
1078, 281.5,2.25,0.1365, 0,0, 16366,8
1090, 281.5,3.6,0.1365, 0,0, 0,0
1105, 14.5,-2.25,0.145, 2,0, 10050,1
1117, 14.5,-0.975,0.145, 1,0, 16880,13
1129, 14.5,0,0.145, 2,0, 20359,18
1141, 14.5,0.975,0.145, 1,0, 16868,16
1153, 14.5,2.25,0.145, 1,0, 9479,4
1165, 14.5,3.6,0.145, 0,0, 0,0
1106, 31,-2.25,0.145, 1,0, 3308,7
1118, 31,-0.975,0.145, 0,0, 6020,15
1130, 31,0,0.145, 0,0, 7200,8
1142, 31,0.975,0.145, 1,0, 6001,9
1154, 31,2.25,0.145, 0,0, 3210,0
1166, 31,3.6,0.145, 0,0, 0,0
1107, 35,-2.25,0.145, 0,0, 2990,11
1119, 35,-0.975,0.145, 1,0, 5539,10
1131, 35,0,0.145, 0,0, 6408,9
1143, 35,0.975,0.145, 0,0, 5417,14
1155, 35,2.25,0.145, 0,0, 2873,9
1167, 35,3.6,0.145, 0,0, 0,0
1108, 38.5,-2.25,0.145, 0,0, 2019,14
1120, 38.5,-0.975,0.145, 0,0, 3942,8
1132, 38.5,0,0.145, 0,0, 4499,3
1144, 38.5,0.975,0.145, 0,0, 3902,8
1156, 38.5,2.25,0.145, 0,0, 1943,7
1168, 38.5,3.6,0.145, 0,0, 0,0
1109, 41.5,-2.25,0.145, 0,0, 1836,9
1121, 41.5,-0.975,0.145, 0,0, 3646,7
1133, 41.5,0,0.145, 1,0, 4397,1
1145, 41.5,0.975,0.145, 0,0, 3739,4
1157, 41.5,2.25,0.145, 2,0, 1926,5
1169, 41.5,3.6,0.145, 0,0, 0,0
1110, 44,-2.25,0.145, 0,0, 1171,1
1122, 44,-0.975,0.145, 0,0, 2370,3
1134, 44,0,0.145, 0,0, 2836,1
1146, 44,0.975,0.145, 0,0, 2412,3
1158, 44,2.25,0.145, 0,0, 1117,4
1170, 44,3.6,0.145, 0,0, 0,0
1111, 46.5,-2.25,0.145, 0,0, 1676,6
1123, 46.5,-0.975,0.145, 0,0, 3582,4
1135, 46.5,0,0.145, 1,0, 4030,3
1147, 46.5,0.975,0.145, 0,0, 3486,4
1159, 46.5,2.25,0.145, 0,0, 1623,6
1171, 46.5,3.6,0.145, 0,0, 0,0
1112, 52,-2.25,0.145, 0,0, 3886,7
1124, 52,-0.975,0.145, 2,0, 8599,7
1136, 52,0,0.145, 0,0, 9763,9
1148, 52,0.975,0.145, 0,0, 8462,3
1160, 52,2.25,0.145, 0,0, 3764,10
1172, 52,3.6,0.145, 0,0, 0,0
1113, 59.5,-2.25,0.145, 0,0, 2854,7
1125, 59.5,-0.975,0.145, 0,0, 6664,3
1137, 59.5,0,0.145, 2,0, 7578,1
1149, 59.5,0.975,0.145, 0,0, 6627,4
1161, 59.5,2.25,0.145, 0,0, 2787,0
1173, 59.5,3.6,0.145, 0,0, 0,0
1114, 281.5,-2.25,0.145, 2,0, 20965,9
1126, 281.5,-0.975,0.145, 5,0, 64526,12
1138, 281.5,0,0.145, 6,0, 71872,9
1150, 281.5,0.975,0.145, 3,0, 64868,7
1162, 281.5,2.25,0.145, 2,0, 21435,13
1174, 281.5,3.6,0.145, 0,0, 0,0
1189, 14.5,-2.25,0.155, 3,0, 12615,0
1201, 14.5,-0.975,0.155, 4,0, 22350,8
1213, 14.5,0,0.155, 2,0, 25109,12
1225, 14.5,0.975,0.155, 2,0, 22034,7
1237, 14.5,2.25,0.155, 1,0, 12268,2
1249, 14.5,3.6,0.155, 0,0, 0,0
1190, 31,-2.25,0.155, 0,0, 3957,2
1202, 31,-0.975,0.155, 1,0, 7532,8
1214, 31,0,0.155, 1,0, 8564,9
1226, 31,0.975,0.155, 2,0, 7536,10
1238, 31,2.25,0.155, 0,0, 3890,6
1250, 31,3.6,0.155, 0,0, 0,0
1191, 35,-2.25,0.155, 1,0, 3488,3
1203, 35,-0.975,0.155, 0,0, 6928,7
1215, 35,0,0.155, 1,0, 7802,3
1227, 35,0.975,0.155, 0,0, 6783,4
1239, 35,2.25,0.155, 0,0, 3459,4
1251, 35,3.6,0.155, 0,0, 0,0
1192, 38.5,-2.25,0.155, 0,0, 2261,5
1204, 38.5,-0.975,0.155, 0,0, 4608,4
1216, 38.5,0,0.155, 0,0, 5283,4
1228, 38.5,0.975,0.155, 0,0, 4742,4
1240, 38.5,2.25,0.155, 1,0, 2384,4
1252, 38.5,3.6,0.155, 0,0, 0,0
1193, 41.5,-2.25,0.155, 0,0, 2113,4
1205, 41.5,-0.975,0.155, 0,0, 4398,3
1217, 41.5,0,0.155, 0,0, 5003,5
1229, 41.5,0.975,0.155, 0,0, 4525,1
1241, 41.5,2.25,0.155, 1,0, 2164,1
1253, 41.5,3.6,0.155, 0,0, 0,0
1194, 44,-2.25,0.155, 0,0, 1308,1
1206, 44,-0.975,0.155, 0,0, 2787,1
1218, 44,0,0.155, 0,0, 3157,0
1230, 44,0.975,0.155, 0,0, 2810,2
1242, 44,2.25,0.155, 0,0, 1271,4
1254, 44,3.6,0.155, 0,0, 0,0
1195, 46.5,-2.25,0.155, 0,0, 1798,3
1207, 46.5,-0.975,0.155, 1,0, 4080,8
1219, 46.5,0,0.155, 0,0, 4456,3
1231, 46.5,0.975,0.155, 0,0, 3963,1
1243, 46.5,2.25,0.155, 0,0, 1869,4
1255, 46.5,3.6,0.155, 0,0, 0,0
1196, 52,-2.25,0.155, 0,0, 4043,7
1208, 52,-0.975,0.155, 1,0, 9473,3
1220, 52,0,0.155, 1,0, 10436,6
1232, 52,0.975,0.155, 2,0, 9218,5
1244, 52,2.25,0.155, 0,0, 4050,3
1256, 52,3.6,0.155, 0,0, 0,0
1197, 59.5,-2.25,0.155, 0,0, 2919,1
1209, 59.5,-0.975,0.155, 0,0, 6853,2
1221, 59.5,0,0.155, 0,0, 7607,1
1233, 59.5,0.975,0.155, 1,0, 6820,2
1245, 59.5,2.25,0.155, 0,0, 2879,5
1257, 59.5,3.6,0.155, 0,0, 0,0
1198, 281.5,-2.25,0.155, 0,0, 17911,10
1210, 281.5,-0.975,0.155, 6,0, 55869,12
1222, 281.5,0,0.155, 4,0, 62404,11
1234, 281.5,0.975,0.155, 6,0, 55961,8
1246, 281.5,2.25,0.155, 1,0, 18295,5
1258, 281.5,3.6,0.155, 0,0, 0,0
1273, 14.5,-2.25,1.08, 6,0, 130495,8
1285, 14.5,-0.975,1.08, 21,0, 262709,13
1297, 14.5,0,1.08, 27,0, 261421,15
1309, 14.5,0.975,1.08, 18,0, 262539,15
1321, 14.5,2.25,1.08, 7,0, 132253,10
1333, 14.5,3.6,1.08, 0,0, 0,0
1274, 31,-2.25,1.08, 0,0, 31960,4
1286, 31,-0.975,1.08, 5,0, 67240,8
1298, 31,0,1.08, 5,0, 68859,8
1310, 31,0.975,1.08, 9,0, 67795,10
1322, 31,2.25,1.08, 5,0, 32499,4
1334, 31,3.6,1.08, 0,0, 0,0
1275, 35,-2.25,1.08, 2,0, 24122,10
1287, 35,-0.975,1.08, 1,0, 52504,7
1299, 35,0,1.08, 6,0, 54313,11
1311, 35,0.975,1.08, 3,0, 53034,15
1323, 35,2.25,1.08, 1,0, 24281,6
1335, 35,3.6,1.08, 0,0, 0,0
1276, 38.5,-2.25,1.08, 2,0, 14468,7
1288, 38.5,-0.975,1.08, 2,0, 32068,6
1300, 38.5,0,1.08, 4,0, 33103,5
1312, 38.5,0.975,1.08, 3,0, 32440,12
1324, 38.5,2.25,1.08, 1,0, 14511,12
1336, 38.5,3.6,1.08, 0,0, 0,0
1277, 41.5,-2.25,1.08, 0,0, 11928,10
1289, 41.5,-0.975,1.08, 1,0, 27242,9
1301, 41.5,0,1.08, 3,0, 28428,4
1313, 41.5,0.975,1.08, 2,0, 27485,7
1325, 41.5,2.25,1.08, 0,0, 12258,6
1337, 41.5,3.6,1.08, 0,0, 0,0
1278, 44,-2.25,1.08, 0,0, 6905,3
1290, 44,-0.975,1.08, 3,0, 16011,1
1302, 44,0,1.08, 0,0, 16826,2
1314, 44,0.975,1.08, 1,0, 16124,3
1326, 44,2.25,1.08, 0,0, 7043,5
1338, 44,3.6,1.08, 0,0, 0,0
1279, 46.5,-2.25,1.08, 0,0, 9041,2
1291, 46.5,-0.975,1.08, 3,0, 21536,6
1303, 46.5,0,1.08, 3,0, 22236,4
1315, 46.5,0.975,1.08, 4,0, 21513,5
1327, 46.5,2.25,1.08, 1,0, 9299,3
1339, 46.5,3.6,1.08, 0,0, 0,0
1280, 52,-2.25,1.08, 0,0, 18348,10
1292, 52,-0.975,1.08, 4,0, 44723,3
1304, 52,0,1.08, 3,0, 47288,3
1316, 52,0.975,1.08, 5,0, 44612,1
1328, 52,2.25,1.08, 1,0, 18878,3
1340, 52,3.6,1.08, 0,0, 0,0
1281, 59.5,-2.25,1.08, 2,0, 11323,4
1293, 59.5,-0.975,1.08, 2,0, 28667,3
1305, 59.5,0,1.08, 3,0, 30667,5
1317, 59.5,0.975,1.08, 1,0, 28912,6
1329, 59.5,2.25,1.08, 4,0, 11440,6
1341, 59.5,3.6,1.08, 0,0, 0,0
1282, 281.5,-2.25,1.08, 6,0, 55795,10
1294, 281.5,-0.975,1.08, 13,0, 178750,14
1306, 281.5,0,1.08, 19,0, 200709,15
1318, 281.5,0.975,1.08, 18,1, 177829,17
1330, 281.5,2.25,1.08, 5,0, 56431,16
1342, 281.5,3.6,1.08, 0,0, 0,0
1357, 14.5,-2.25,2.06667, 0,0, 0,0
1369, 14.5,-0.975,2.06667, 0,0, 0,0
1381, 14.5,0,2.06667, 0,0, 0,0
1393, 14.5,0.975,2.06667, 0,0, 0,0
1405, 14.5,2.25,2.06667, 0,0, 0,0
1417, 14.5,3.6,2.06667, 0,0, 0,0
1358, 31,-2.25,2.06667, 0,0, 0,0
1370, 31,-0.975,2.06667, 0,0, 0,0
1382, 31,0,2.06667, 0,0, 0,0
1394, 31,0.975,2.06667, 0,0, 0,0
1406, 31,2.25,2.06667, 0,0, 0,0
1418, 31,3.6,2.06667, 0,0, 0,0
1359, 35,-2.25,2.06667, 0,0, 0,0
1371, 35,-0.975,2.06667, 0,0, 0,0
1383, 35,0,2.06667, 0,0, 0,0
1395, 35,0.975,2.06667, 0,0, 0,0
1407, 35,2.25,2.06667, 0,0, 0,0
1419, 35,3.6,2.06667, 0,0, 0,0
1360, 38.5,-2.25,2.06667, 0,0, 0,0
1372, 38.5,-0.975,2.06667, 0,0, 0,0
1384, 38.5,0,2.06667, 0,0, 0,0
1396, 38.5,0.975,2.06667, 0,0, 0,0
1408, 38.5,2.25,2.06667, 0,0, 0,0
1420, 38.5,3.6,2.06667, 0,0, 0,0
1361, 41.5,-2.25,2.06667, 0,0, 0,0
1373, 41.5,-0.975,2.06667, 0,0, 0,0
1385, 41.5,0,2.06667, 0,0, 0,0
1397, 41.5,0.975,2.06667, 0,0, 0,0
1409, 41.5,2.25,2.06667, 0,0, 0,0
1421, 41.5,3.6,2.06667, 0,0, 0,0
1362, 44,-2.25,2.06667, 0,0, 0,0
1374, 44,-0.975,2.06667, 0,0, 0,0
1386, 44,0,2.06667, 0,0, 0,0
1398, 44,0.975,2.06667, 0,0, 0,0
1410, 44,2.25,2.06667, 0,0, 0,0
1422, 44,3.6,2.06667, 0,0, 0,0
1363, 46.5,-2.25,2.06667, 0,0, 0,0
1375, 46.5,-0.975,2.06667, 0,0, 0,0
1387, 46.5,0,2.06667, 0,0, 0,0
1399, 46.5,0.975,2.06667, 0,0, 0,0
1411, 46.5,2.25,2.06667, 0,0, 0,0
1423, 46.5,3.6,2.06667, 0,0, 0,0
1364, 52,-2.25,2.06667, 0,0, 0,0
1376, 52,-0.975,2.06667, 0,0, 0,0
1388, 52,0,2.06667, 0,0, 0,0
1400, 52,0.975,2.06667, 0,0, 0,0
1412, 52,2.25,2.06667, 0,0, 0,0
1424, 52,3.6,2.06667, 0,0, 0,0
1365, 59.5,-2.25,2.06667, 0,0, 0,0
1377, 59.5,-0.975,2.06667, 0,0, 0,0
1389, 59.5,0,2.06667, 0,0, 0,0
1401, 59.5,0.975,2.06667, 0,0, 0,0
1413, 59.5,2.25,2.06667, 0,0, 0,0
1425, 59.5,3.6,2.06667, 0,0, 0,0
1366, 281.5,-2.25,2.06667, 0,0, 0,0
1378, 281.5,-0.975,2.06667, 0,0, 0,0
1390, 281.5,0,2.06667, 0,0, 0,0
1402, 281.5,0.975,2.06667, 0,0, 0,0
1414, 281.5,2.25,2.06667, 0,0, 0,0
1426, 281.5,3.6,2.06667, 0,0, 0,0
